wid,practice,presentation_times,primed_word,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
wdbe1f80,False,[2155.199999988079],toilet,left,toilet,lion,left,2155.199999988079,2757.899999976158,toilet,toiler,4142.0,correct
wdbe1f80,False,[1591.4000000357628],flower,right,lawn,flower,right,1591.4000000357628,2195.0,lawn,lawn,3132.100000023842,correct
wdbe1f80,False,[1739.300000011921],potato,right,potato,fence,right,1739.300000011921,2353.2000000476837,potato,potato,4012.600000023842,correct
w4594eac,True,"[1556.9000000357628, 2442.099999964237, 5049.600000023842]",cake,left,flower,cake,left,9048.600000023842,11804.400000035763,flower,grass,14477.300000011921,other
w4594eac,False,"[1024.7000000476837, 3982.699999988079]",rabbit,left,fence,rabbit,right,5007.400000035763,7177.900000035763,,,,timeout
w4594eac,False,"[1024.7000000476837, 3982.699999988079]",rabbit,left,fence,rabbit,right,5007.400000035763,7177.900000035763,,,,timeout
w4594eac,False,[4255.699999988079],heart,left,window,heart,left,4255.699999988079,5711.699999988079,window,window,8970.299999952316,correct
w4594eac,False,"[1304.5, 2831.0]",lawn,left,lawn,lion,right,4135.5,5328.0,lion,lion,8244.099999964237,correct
w4594eac,False,"[924.2999999523163, 3594.0]",sand,left,pig,sand,right,4518.299999952316,5292.799999952316,sand,sand,7178.899999976158,correct
w4594eac,False,"[931.8999999761581, 1126.800000011921, 1558.0, 1484.0, 1601.8999999761581]",volcano,left,volcano,bird,left,6702.599999964237,10153.099999964237,,,,timeout
w4594eac,False,"[931.8999999761581, 1126.800000011921, 1558.0, 1484.0, 1601.8999999761581]",volcano,left,volcano,bird,left,6702.599999964237,10153.099999964237,,,,timeout
w4594eac,False,"[1459.0, 1993.8999999761581, 2064.300000011921, 2208.800000011921, 508.19999998807907, 480.89999997615814, 381.9000000357628, 464.0, 384.69999998807907, 694.5999999642372, 1137.7000000476837, 974.2999999523163]",jeans,left,jeans,bear,,,,,,,timeout
w4594eac,False,"[1247.0, 3056.399999976158]",hay,left,bread,hay,right,4303.399999976158,5058.899999976158,hay,hay,7135.199999988079,correct
w4594eac,False,"[1169.199999988079, 1273.3999999761581, 2472.600000023842]",eye,left,eye,candle,left,4915.199999988079,5740.799999952316,eye,eye,7327.199999988079,correct
w4594eac,False,"[1087.5, 1320.699999988079, 1152.199999988079, 794.6999999880791, 3036.600000023842]",bone,left,puzzle,bone,left,7391.699999988079,8575.5,puzzle,computer,12684.5,intrusion
w4594eac,False,"[855.5999999642372, 1192.9000000357628, 846.3999999761581, 10541.100000023842]",door,left,door,horse,,,,,,,timeout
w4594eac,False,"[858.6999999880791, 1281.1000000238419, 1129.3999999761581]",bag,left,bag,hat,left,3269.199999988079,4482.400000035763,bag,bag,6398.600000023842,correct
w4594eac,False,"[1799.9000000357628, 1169.0999999642372, 2642.199999988079]",dog,left,cat,dog,left,5611.199999988079,6419.699999988079,cat,cat,7945.5,correct
w4594eac,False,"[1002.8999999761581, 3570.600000023842]",snake,left,milk,snake,right,4573.5,5379.600000023842,snake,snake,11373.199999988079,correct
w4594eac,False,"[895.3000000119209, 2736.0]",computer,left,bed,computer,right,3631.300000011921,4068.199999988079,computer,computer,7538.699999988079,correct
w4594eac,False,"[1072.5, 4239.899999976158]",duck,left,duck,egg,right,5312.399999976158,6352.899999976158,egg,egg,7621.100000023842,correct
w4594eac,False,"[913.5999999642372, 887.4000000357628, 1702.3999999761581]",ear,left,toilet,ear,left,3503.399999976158,4302.099999964237,toilet,toilet,7020.5,correct
w4594eac,False,"[1024.6000000238419, 3974.0]",apple,left,apple,drink,right,4998.600000023842,5608.699999988079,drink,drink,7335.600000023842,correct
wa5e2cb3,True,[],cat,,,,left,,,,,,timeout
wa5e2cb3,False,[],snake,,,,left,,,,,,timeout
wa5e2cb3,False,"[606.0, 602.0, 1685.0]",eye,left,drink,eye,left,2893.0,4000.0,drink,drink,6232.0,correct
wa5e2cb3,False,[1703],nut,left,nut,ear,left,1703.0,2426.0,nut,nut,3234.0,correct
wa5e2cb3,False,[2068.0],bird,left,bird,bee,left,2068.0,3070.000000000233,bird,bird,4834.0,correct
wa5e2cb3,False,[1370.0000000002328],fence,left,fence,milk,left,1370.0000000002328,1924.0,fence,fence,6558.0,correct
wa5e2cb3,False,[1159],flower,left,toilet,flower,left,1159.0,2316.0,toilet,toilet,6360.0,correct
wa5e2cb3,False,[2531],potato,right,window,potato,right,2531.0,3428.0,window,window,5948.0,correct
wa5e2cb3,False,[1817.0],lawn,left,rabbit,lawn,left,1817.0,2471.999999999767,rabbit,rabbit,3700.999999999767,correct
wa5e2cb3,False,[],bed,,,,left,,,,,,timeout
wa5e2cb3,False,[1468.9999999997672],heart,left,volcano,heart,left,1468.9999999997672,2097.0,volcano,volcano,4285.999999999767,correct
wa5e2cb3,False,[1469.0],dog,left,dog,hay,left,1469.0,2202.0,dog,dog,3012.0,correct
wa5e2cb3,False,[1302],candle,left,candle,door,left,1302.0,1729.0,candle,candle,4748.0,correct
wa5e2cb3,False,[],duck,,,,left,,,egg,idk,,intrusion
wa5e2cb3,False,[1117],cake,left,cake,bread,left,1117.0,1508.0,cake,cake,2449.0,correct
wa5e2cb3,False,[1313],hat,left,jeans,hat,left,1313.0,2365.0,jeans,jeans,3373.0,correct
wa5e2cb3,False,[1218.9999999997672],bone,left,computer,bone,left,1218.9999999997672,1490.9999999997672,computer,computer,4035.999999999767,correct
wa5e2cb3,False,[2176.0],bear,left,bear,lion,left,2176.0,2544.0,bear,bear,3600.0,correct
wa5e2cb3,False,[2212],truck,left,truck,horse,left,2212.0,2631.0,truck,truck,3930.0,correct
wa5e2cb3,False,[2033],sand,left,sand,apple,left,2033.0,2501.0,sand,sand,3285.0,correct
