response_type,rt,first_pres_time,second_pres_time,third_pres_time,last_pres_time,choose_first,n_pres,total_first,total_second,pretest_accuracy_first,strength_first,pretest_accuracy_second,strength_second
correct,7731.544747768154,860.8594803942854,2109.367233060846,908.1183896835556,661.3090353465292,false,8,3428.02211985141,4303.522627916744,0.0,-0.47327112452211634,1.0,0.3639249898496915
empty,16505.15213851675,487.04725763335523,1310.3138598623118,666.9014710095989,479.2978311476252,false,15,8400.280208918031,8104.871929598719,0.5,-0.28927483444365376,0.0,-0.5706683023789707
empty,16787.308378942114,683.1122073310595,732.8355809957546,691.956047244516,1362.8100220572192,false,16,9214.96140185197,7572.346977090143,0.0,-1.561942154652218,0.0,-0.9012805876147462
empty,15633.569343047278,858.1458435698328,1302.7328711267749,4139.052556914634,692.0505208671271,false,12,8192.601685644464,7440.967657402814,0.0,-1.096104276341285,0.0,-0.6774358630421213
empty,14930.73905332692,1464.2873573744025,1297.306944865486,1506.7766671281586,703.2557485933313,false,10,5965.622257838057,8965.116795488864,0.5,0.1281538272252859,1.0,0.2905899974418784
correct,2021.4171281194172,1327.2917014205582,694.1254266988589,NaN,694.1254266988589,false,2,1327.2917014205582,694.1254266988589,0.5,0.2657522849975711,1.0,2.295277112042134
empty,15458.687754331655,919.0562709561349,990.3060051951348,1150.465781282009,1283.225505958301,false,11,6843.332969782029,8615.354784549625,0.0,0.36800804397545184,0.0,-1.0577339609781735
empty,15925.18828873422,1508.6932028195283,1082.7785497263708,2287.7328053165165,1071.0227570101379,false,13,7936.268761271116,7988.919527463104,0.0,-0.6248371537292623,0.0,-1.9822402831234638
correct,3320.5982969428283,684.8499797975143,675.3490070792986,694.106243005999,1266.2930670600163,false,4,1378.9562228035134,1941.642074139315,1.0,1.4744288033058681,0.5,1.1844596854706022
empty,15870.490774212769,673.4414493571907,1465.2286958544273,700.7804930139984,511.3393404257655,false,13,7698.7887380479515,8171.702036164817,0.0,-1.2349644856777213,0.0,0.09895711865062734
correct,2862.906417785717,708.986846249692,1078.523363908692,1075.3962076273333,1075.3962076273333,true,3,1784.3830538770253,1078.523363908692,1.0,0.24878144061812596,0.0,-0.6418519254292336
correct,4201.668182102185,664.3773064087093,1156.9686283716032,1301.7723778492148,1078.5498694726575,false,4,1966.149684257924,2235.5184978442608,0.0,-0.4616917271466725,1.0,0.4839151351751398
correct,2025.86544402138,1107.328514402042,918.536929619338,NaN,918.536929619338,false,2,1107.328514402042,918.536929619338,0.0,-0.8102529308540846,1.0,1.1528371633281613
correct,5347.140594988753,511.67138251733394,481.6487797304185,1085.3826443518449,1482.87093904916,false,6,2687.9185339556548,2659.2220610330983,0.0,-0.10596539439216579,1.0,0.39356647939559347
empty,15853.141060829053,493.6352930970877,1677.929709511013,1281.3337705759013,680.1211123293656,false,13,8879.8231351112,6973.317925717853,0.0,-1.7377594902479794,0.0,-0.35799380391016267
correct,7044.984307722718,458.1267221933982,1535.953372178861,1263.0914752035505,1111.4610154422742,true,7,3706.6080527782615,3338.376254944457,0.0,-0.004671381581460868,0.0,-1.0805755840040758
correct,3260.78442589672,2101.4012570822433,464.38113690300236,695.0020319114748,695.0020319114748,true,3,2796.403288993718,464.38113690300236,1.0,-0.040899872389783404,0.5,-0.4604672481844815
empty,15606.64763495345,1539.1862853629457,515.9509834697647,1144.6085740136093,867.0828475273444,false,12,9460.360413527567,6146.287221425883,1.0,-0.10092637362049572,0.0,-1.5432609811367355
empty,16917.70320388083,706.1169263189224,1072.6499299757288,860.5509379909665,445.0496621622948,false,17,8144.125317738655,8773.577886142173,0.0,-0.4009617979039751,0.0,-1.0359032244205308
empty,17477.328326679406,1332.0047692197636,1294.6969151842654,894.8388952592567,480.36613434547587,false,18,7974.049083926083,9503.279242753322,0.0,-0.39496019774956126,0.0,-1.0443688661641255
empty,16012.70198973324,1676.0963725633758,909.3323182780044,1687.1483246645446,1454.605793519499,false,14,7984.550428942569,8028.1515607906695,0.0,-1.0262503468496016,0.0,-0.3595445447667167
correct,4403.81421259518,713.7308713172997,466.18416166828837,744.1356822548103,898.0602000414156,false,6,1929.788946186286,2474.025266408894,0.5,-0.012401940251795876,1.0,0.765096887422833
correct,4342.524593466402,768.8807444677991,1125.6665339678711,1936.7666692068524,511.21064582387953,false,4,2705.6474136746515,1636.8771797917507,0.0,-0.3693460279068541,0.5,1.2099023364810604
correct,3091.909325631241,1290.6582021464271,679.2689692421228,1121.9821542426907,1121.9821542426907,true,3,2412.640356389118,679.2689692421228,0.5,0.09882990296717364,0.0,-2.8294489613303746
empty,16943.390240549765,1134.0943139875403,751.6793576519308,1521.4164676992636,1330.2255863809107,false,16,8827.48068042352,8115.909560126244,1.0,-0.36988153404328183,0.0,-1.6249454361844646
correct,10798.49554362522,466.7968854286538,579.852211860727,1913.661453624483,503.2066624414309,false,10,5584.384542330263,5214.111001294958,0.0,0.42234461605156964,0.0,0.2382733584948881
correct,3797.834675974324,1284.645253521065,670.1108214178253,1132.0319004023254,711.0467006331083,false,4,2416.6771539233905,1381.1575220509335,0.0,-0.3935462825994369,0.5,0.4660176039874763
empty,16086.696274262755,718.6118338748888,2277.992456858103,1902.1830685563407,693.7808264010046,false,14,8299.39159993121,7787.304674331544,0.5,-0.22453492939282546,0.0,-0.8610643581318436
empty,16257.771350118497,891.6729576655504,2486.533286843036,729.4936730707575,535.0978460195793,false,14,7125.132115703722,9132.639234414775,0.5,0.46533049763445533,0.0,-0.4602806819937294
empty,16665.517414949703,1055.0873457732494,541.5455111516567,963.7228225938954,1082.4940844633413,false,16,8897.608167204577,7767.909247745126,0.0,-0.7190773858739482,0.0,-0.8661286275450188
empty,14724.823013749323,1515.6258054413217,1066.0072815657127,2131.561057362602,1883.2752885093375,false,9,7122.302416602407,7602.520597146915,0.0,-1.6484010107488372,0.0,-0.6255530290511466
correct,2309.5578210905464,483.64045703897386,1302.0216256577007,523.8957383938719,523.8957383938719,true,3,1007.5361954328457,1302.0216256577007,1.0,2.354504964268315,0.0,1.023465370152024
correct,6300.785894939167,672.76237995214,1666.6359069545956,1501.6845566154411,2459.703051416989,false,4,2174.4469365675814,4126.338958371585,1.0,-0.07864459308961547,1.0,0.5596976692071495
correct,6931.202291683312,496.7830604757762,553.5427162882124,964.4854997823356,1484.7619046979207,false,6,2191.9309769072925,4739.27131477602,0.0,-2.2303944512666316,0.0,0.16506343253123318
correct,5618.944292149234,498.44234827205645,2097.179745874116,849.083834600224,1076.0222878847048,true,5,2423.5484707569854,3195.3958213922488,1.0,0.9515697358387029,0.0,-1.2388813378946846
correct,920.2562900187488,920.2562900187488,NaN,NaN,920.2562900187488,true,1,920.2562900187488,0.0,1.0,2.44729635828386,1.0,0.8759999620560267
empty,16038.33833029749,496.466524342845,1696.3822533560128,1664.1498403226994,895.8310039369724,false,14,7599.129463258357,8439.208867039135,0.0,-0.6601144386854423,0.0,-1.2066255329017261
correct,1703.4658984159073,434.64739636404795,1268.8185020518595,NaN,1268.8185020518595,false,2,434.64739636404795,1268.8185020518595,1.0,1.3452988719290648,0.5,0.816325858338821
correct,7522.143997035155,1273.409370862238,1485.3583872322902,1716.6257102686386,475.4190810845875,false,6,4453.425379231707,3068.7186178034485,0.0,-0.5314444712327893,1.0,1.257804007844124
correct,1308.7225455699477,1308.7225455699477,NaN,NaN,1308.7225455699477,true,1,1308.7225455699477,0.0,1.0,1.8844721625986152,0.5,-0.4824212157723672
correct,2204.3245624826486,1308.87500611768,895.4495563649684,NaN,895.4495563649684,false,2,1308.87500611768,895.4495563649684,0.5,0.06739825913677008,1.0,1.3216335140888429
correct,3056.6188820095304,1301.1524684740084,1064.3265258856131,691.139887649909,691.139887649909,true,3,1992.2923561239174,1064.3265258856131,0.0,-0.15351313273626244,1.0,0.5569561532391499
correct,10700.451075143847,771.1925413524318,959.4218096270979,937.2085453744963,970.7850495275393,true,9,6086.442041892749,4614.009033251097,0.0,0.19353016127124412,0.5,0.042705172697497074
correct,9630.367292069748,1094.9839633386712,740.6785420521352,1097.7654543327765,907.3649682770059,true,9,5878.696393484258,3751.6708985854902,0.0,0.05292486925912959,0.0,0.5367271337475946
empty,15013.852116927996,455.54319267549226,2098.8391081826926,1346.0741469839386,697.0480513551154,false,10,7706.392459751408,7307.459657176589,0.0,-0.8487917912819257,0.0,-1.2620093052658072
empty,15605.440336009735,917.7162179314507,458.90992973324177,917.6021370351084,473.43791063399294,false,12,10104.800807475118,5500.639528534617,0.0,-1.62250993096539,0.0,-0.6465463080245147
correct,1548.8700348138195,465.4280798917183,1083.441954922101,NaN,1083.441954922101,false,2,465.4280798917183,1083.441954922101,0.0,-0.5690029530577123,1.0,1.7654631678312442
correct,2354.697647500816,701.4710386540153,1093.6571612996963,559.5694475471041,559.5694475471041,true,3,1261.0404862011194,1093.6571612996963,1.0,2.150179831854053,0.0,-0.6106682094548302
correct,1521.423829659131,684.3299851727406,837.0938444863903,NaN,837.0938444863903,false,2,684.3299851727406,837.0938444863903,0.5,0.9249479002441701,1.0,1.6321505638700144
correct,3869.3232845084094,1312.0404260209493,744.7624152863316,917.1411438166109,895.3792993845173,false,4,2229.1815698375603,1640.1417146708488,0.0,0.15674331527299645,1.0,1.44870134508888
correct,3617.127503656069,1262.037696314914,504.66230997720686,1115.7463408390033,734.6811565249448,false,4,2377.7840371539173,1239.3434665021516,0.0,-1.9076332421517264,1.0,1.7072283648187472
empty,16451.453099411476,449.78307047452245,1914.565156310393,1281.112671311107,703.1370730535059,false,15,8263.901783348845,8187.551316062632,0.0,-1.4384060902552922,0.0,-0.33730757737237294
correct,2148.885256267505,1087.341135140292,1061.5441211272132,NaN,1061.5441211272132,false,2,1087.341135140292,1061.5441211272132,0.0,0.09318750969662642,1.0,1.8053433810179207
correct,3021.7090305991424,1150.3251519921214,1871.383878607021,NaN,1871.383878607021,false,2,1150.3251519921214,1871.383878607021,1.0,0.39156121623934415,1.0,1.476696511684016
correct,3383.4233482100385,912.5153692865426,1543.7139921372222,927.1939867862737,927.1939867862737,true,3,1839.7093560728163,1543.7139921372222,1.0,1.3935728608566462,0.5,-0.15971370194682008
correct,14832.63425351648,460.7607199913815,1682.259398257442,1454.508178019043,1489.5862878463927,true,11,8082.991684438004,6749.642569078477,1.0,0.0683285598000426,0.0,-1.0809246820956293
correct,3632.234548294402,512.5375871124156,710.6367906646154,1489.5589202507385,919.5012502666325,false,4,2002.0965073631542,1630.1380409312478,1.0,0.9066102431972691,1.0,2.004764817945688
correct,4176.573055102702,903.5986090257712,1313.5416204929068,1470.8485662861017,488.5842592979225,false,4,2374.447175311873,1802.1258797908292,0.5,0.3671486488218666,1.0,1.0289802640091896
empty,16717.792085075554,693.4312792415022,1102.078430492385,1111.334304634648,1281.0803078168428,false,16,8403.306597408024,8314.485487667533,0.0,-0.5300586479400352,0.0,-0.8453370583717641
correct,4008.118170660383,1060.2544659583868,2249.091271068363,698.772433633633,698.772433633633,true,3,1759.0268995920198,2249.091271068363,1.0,0.823028534694546,0.0,-0.02630435166530143
correct,1296.5445259611959,1296.5445259611959,NaN,NaN,1296.5445259611959,true,1,1296.5445259611959,0.0,1.0,2.092366167221721,1.0,-0.40563800690765317
correct,7235.8763827530365,602.9272779770041,1267.8796849568753,533.8732873066194,1297.1253902152898,true,7,4134.098795701788,3101.7775870512487,0.0,0.4097898556784862,1.0,-0.12191470614367483
correct,10026.8898497422,1086.847144651441,697.8691261022174,1515.8450031526793,2260.7977760061785,true,7,5565.5517924389715,4461.338057303228,0.0,0.46832328684648045,0.0,-0.7692014002075518
empty,14713.500329681243,7725.970896398343,1305.4961975979365,662.693699227677,693.2879808483765,false,9,11251.879032002495,3461.6212976787488,0.0,-1.3281851423153126,1.0,0.11941727157250856
empty,15660.564318155535,1460.6413473634645,1482.4586870792687,891.7796473013316,1451.4886119174503,false,13,7984.508083699413,7676.056234456122,0.0,-1.8065385064277042,0.5,0.1394458604261657
correct,1997.3453832677142,493.83362817209235,1503.5117550956218,NaN,1503.5117550956218,false,2,493.83362817209235,1503.5117550956218,0.0,-0.5284301989137735,1.0,1.4771302544327045
correct,5802.760146497283,451.7061487415019,912.8883916433894,1682.9043221441505,495.0187031458151,true,5,2629.6291740314673,3173.130972465816,1.0,1.135587146085362,0.0,-1.6963976990975969
empty,17057.403939251082,1255.0732649411398,680.3774769122728,692.0448695240727,462.37018560880847,false,17,6663.154825598864,10394.249113652219,0.0,-0.7169057223559363,0.0,-1.7815142711233491
correct,10812.874658348375,3256.3209071263245,924.9934299335607,1141.8617966092577,498.0915403814247,false,8,6773.188281501318,4039.686376847057,0.0,-0.40165567087419474,1.0,0.6520294272429689
correct,8082.907779546793,2066.9360047402984,892.2578370508797,839.8419522122987,702.5454283125471,false,6,4775.001944422004,3307.9058351247886,0.0,-1.5926503624410349,1.0,0.6976336410531583
empty,16146.682935554529,510.415033263719,1049.7064882636464,552.2944237471597,1131.152304162679,false,14,7110.689800189868,9035.99313536466,0.5,-0.2623441380402757,0.0,-0.21913183131221364
correct,2448.1948098432313,756.5561504522507,776.9749252258216,914.6637341651591,914.6637341651591,true,3,1671.2198846174097,776.9749252258216,1.0,0.6756619512126042,0.5,0.5584668410793969
correct,4180.924216346687,2112.7158730434517,648.4690964210666,744.3107637082333,675.428483173935,false,4,2857.026636751685,1323.8975795950016,1.0,0.40624668892052995,1.0,0.8955913542669799
empty,15990.230726458492,867.3526604929555,677.1282809689676,680.2493613853275,1948.3272837435723,false,13,8760.70291482931,7229.527811629183,0.0,-0.5041192117058285,0.0,-1.9762726590767434
empty,16568.114223635414,896.8343894933585,1150.2152843107283,905.030176889709,908.752736197678,false,15,9188.653199510982,7379.461024124432,0.5,-0.30231777145794053,0.0,-2.229628647451286
correct,13215.847095931695,528.4348809546693,1488.1728198275532,1084.2826918089004,8331.342576835657,false,6,2282.9443403623927,10932.902755569303,0.5,0.4180993624636499,0.0,0.15528171252058945
correct,1122.7365076347417,1122.7365076347417,NaN,NaN,1122.7365076347417,true,1,1122.7365076347417,0.0,1.0,0.9762774902827221,1.0,0.47468018875434576
correct,9568.498929677035,1733.1132558890206,1452.1019927628984,688.4457838827398,1710.321044375195,false,8,4846.783727639839,4721.715202037196,0.0,-0.14510656277940304,0.5,0.17513320181287068
empty,16250.063358724186,1284.889797550493,1256.8287128896,1477.9224566270311,913.9650492581525,false,15,8944.766622397368,7305.296736326818,0.0,-0.435518902824543,0.0,-0.851178367433599
empty,16380.735695554176,1324.1987989620293,914.1979639728679,853.4176881268539,887.7567002452134,false,15,9103.582546453983,7277.153149100194,0.0,-1.606314957516394,0.0,-0.334219440988802
correct,1825.386055877062,918.3475718523721,907.03848402469,NaN,907.03848402469,false,2,918.3475718523721,907.03848402469,0.5,-0.3168593009836554,1.0,1.7607480232930697
correct,3975.4980311081936,1277.1463971271164,907.9024604252056,927.5951976761027,862.8539758797691,false,4,2204.741594803219,1770.7564363049746,0.0,-0.9687954680593475,1.0,0.5607549356217181
correct,2535.712069022224,921.9158611288826,730.0425309949975,883.7536768983439,883.7536768983439,true,3,1805.6695380272265,730.0425309949975,1.0,1.0409070284529833,0.0,-1.8686746517968509
empty,16274.406987562043,700.6160327723494,1884.419369614047,690.3907168959098,1121.7400466728154,false,14,9140.973118220367,7133.433869341676,0.0,-1.461332547059956,0.0,-0.09029990825282919
correct,932.1261012475657,932.1261012475657,NaN,NaN,932.1261012475657,true,1,932.1261012475657,0.0,1.0,0.8824675417562104,0.0,-0.045787190079054754
correct,7112.478183127767,534.8483035452266,737.286224167311,1059.4721909071993,1068.295805752924,false,8,2916.508748900242,4195.969434227525,1.0,0.5212935558793242,1.0,0.46841339978154783
correct,10881.626810994763,1323.569907169753,908.4327711781865,1082.7383128277722,1104.3137331565242,false,10,5637.433676811803,5244.19313418296,0.0,-2.811578632989555,0.0,0.26750247158069834
empty,15858.275123842239,682.5582406710306,865.6078380338816,899.0635028514505,1484.7388069019082,false,13,8245.785969717086,7612.489154125154,0.0,-1.8701224778691012,1.0,0.12196615643397363
correct,4126.215087632613,689.5391076237717,692.6954447420898,693.0066300333575,709.1371579828335,false,6,2240.266953801183,1885.9481338314306,0.0,-0.9925442103686483,1.0,1.744768529503274
correct,2697.4579428157276,453.02844963919836,1102.5102014468096,1141.91929172972,1141.91929172972,true,3,1594.9477413689183,1102.5102014468096,0.0,-0.41365047758590484,0.0,-1.5193156491723132
correct,14413.894991168563,1465.5226646611497,667.488452893642,1120.2553613726925,846.4635895597171,true,15,7983.595390748047,6430.299600420517,0.5,0.1936322140126212,1.0,0.48110028539755295
correct,3294.7367438658393,526.9242338118661,1109.8553639537643,770.3902713441223,887.5668747560863,false,4,1297.3145051559884,1997.4222387098507,1.0,1.2169718380006573,0.5,0.33240546822159556
correct,4490.790842542408,513.6904416152784,1098.26967061145,906.5797521963997,479.4223396402231,true,5,1899.692533451901,2591.098309090507,1.0,1.8264103694463554,0.0,-0.5102310587578032
correct,3668.0659120789715,1317.6881760565866,1466.5580452274778,883.8196907949069,883.8196907949069,true,3,2201.5078668514934,1466.5580452274778,1.0,1.2557045442004862,0.0,-1.5145200513825952
empty,17007.47224869854,520.1395514075965,699.3139763769044,700.2404644333947,1945.5606639567873,false,16,7282.670101631983,9724.802147066559,0.5,-0.9353973563976172,0.0,0.002670493283887021
correct,2102.8121688728775,2102.8121688728775,NaN,NaN,2102.8121688728775,true,1,2102.8121688728775,0.0,1.0,0.6862276754045729,0.0,-1.708717228703334
empty,16335.666438507396,449.60240334505596,912.1100730782304,1518.8427515168546,730.6941923488312,false,14,10315.570243280625,6020.096195226771,0.0,-1.0814685035429115,0.0,0.1672788302108983
empty,15044.632636911623,5656.670549445256,1078.6413601273446,1285.4642874568376,488.3678449340515,false,10,9640.602726276695,5404.0299106349285,0.0,-1.0625224840231264,0.5,-0.3396828506957956
correct,2789.5269794316305,693.3050429209111,713.0798211906307,906.6201279884064,476.52198733168257,false,4,1599.9251709093173,1189.6018085223131,1.0,1.4246953185313662,1.0,1.3336735711467964
empty,14621.417694064468,1849.9860483433608,925.9903211970068,1096.6355590627463,761.1096068248133,false,9,6903.259206100931,7718.1584879635375,1.0,0.5647144743377355,0.0,0.03669646686119796
correct,6180.768339508529,751.5525841386973,1088.0661655376907,1675.3399250782675,724.898553276579,true,5,3151.791062493544,3028.977277014985,0.0,0.44749878076642935,0.0,0.403215921105785
empty,15816.114346823944,1858.3330154335758,905.6731591818154,711.6845298502319,1373.7484755120388,false,13,7477.772311877541,8338.342034946403,0.0,-0.815563003998606,0.0,-0.6499112660063155
empty,14389.911062524043,1334.75645357882,1494.5737337717746,861.0694607807173,4453.020925234249,false,8,4821.914697187385,9567.996365336658,1.0,-0.21266893320503766,0.0,-1.2646994279039914
correct,1565.0277922846321,1565.0277922846321,NaN,NaN,1565.0277922846321,true,1,1565.0277922846321,0.0,0.5,0.02651255635491638,0.5,0.15372066098754025
empty,15295.673341758298,1124.5174821297587,690.8346322170497,918.0705589748345,4263.912736801599,false,11,8391.642348930138,6904.03099282816,1.0,-0.23856716082328042,0.0,-0.8794093560919134
correct,10562.586352496863,3885.176857810234,769.1083060626806,1519.228850346461,529.434607389921,false,8,7654.719310243722,2907.8670422531395,0.5,-1.038585608671916,1.0,0.5067926650501728
correct,1894.4211680238786,1894.4211680238786,NaN,NaN,1894.4211680238786,true,1,1894.4211680238786,0.0,0.5,1.1820687198514122,1.0,0.6588943569906287
empty,15864.394301605722,483.27072157231214,1316.8339730683388,1484.3203251202065,508.7085674085031,false,13,6835.760562737125,9028.633738868597,1.0,-0.5999006642838083,0.0,-0.9819716142996312
correct,10760.484098529374,730.360050284153,2060.508139171756,1494.9444593962098,867.8036651762551,false,8,5197.290977851866,5563.193120677509,0.0,-1.1824102546532176,0.0,-0.5781598550190585
correct,696.2335335308268,696.2335335308268,NaN,NaN,696.2335335308268,true,1,696.2335335308268,0.0,1.0,3.875663437762558,1.0,2.1056005465738683
empty,17878.917516467336,536.2300542034768,684.6911116051122,667.2991850430107,519.6422052809429,false,19,10223.475714986682,7655.441801480653,0.0,-0.311035542532091,0.0,-0.6787891265457405
empty,15183.004930428473,1661.4600514752237,1062.206149466012,907.3932245275928,942.7184217641071,false,11,6991.698987652966,8191.305942775506,0.0,-0.8454484595760151,0.0,-1.7256448088495877
correct,743.0549208713394,743.0549208713394,NaN,NaN,743.0549208713394,true,1,743.0549208713394,0.0,1.0,2.625119304896598,1.0,0.5142726014989997
correct,3662.5230746984234,697.9035961834849,1860.6903439264213,1103.9291345885174,1103.9291345885174,true,3,1801.8327307720024,1860.6903439264213,0.0,0.7931705401987913,0.0,-2.8469269127332817
correct,2930.9508933202,1856.0206515220352,1074.9302417981648,NaN,1074.9302417981648,false,2,1856.0206515220352,1074.9302417981648,1.0,0.6276139197592641,1.0,1.9383732882116627
empty,15418.315982010656,1265.746436138649,838.7499199606225,1864.792802319673,856.1815369880442,false,12,8364.00304433261,7054.312937678046,0.0,-0.6490259980836814,0.5,-0.5279316647964678
empty,16529.150987940473,710.7269677956798,875.2513951520579,1092.8457233500144,524.7131213103637,false,15,9192.92004207026,7336.230945870214,0.0,0.1229624301139019,0.5,0.3514216913915794
correct,908.8905640507737,908.8905640507737,NaN,NaN,908.8905640507737,true,1,908.8905640507737,0.0,1.0,1.7588223681149056,0.0,-1.8224644840609079
correct,4704.282267987525,1715.5043443577845,1952.4841516205024,1036.2937720092382,1036.2937720092382,true,3,2751.798116367023,1952.4841516205024,1.0,0.37272167128224154,1.0,0.760365622411968
correct,4091.885717160089,1107.0329764709263,1452.6384463350732,1532.2142943540894,1532.2142943540894,true,3,2639.2472708250157,1452.6384463350732,1.0,1.419388785193423,1.0,1.1009831694049674
empty,15510.543191355024,1105.8714862282818,1288.4473514701301,1045.3405376776602,909.2433851395065,false,12,8728.1247823459,6782.418409009123,0.0,-0.572978040595312,0.0,-1.8992153427461775
empty,14671.527918736156,2896.585446002212,1284.3678570823922,1094.0121081434709,1856.421459081528,false,9,7717.001028276944,6954.526890459212,0.0,-0.8033522978966111,0.0,-1.2413580562379014
correct,8925.209154330894,485.59298096767304,899.8857530000071,1094.2854989444718,671.0859758484135,false,10,3848.148039392269,5077.061114938626,0.0,-2.647715452232845,1.0,0.6915509881551185
empty,16732.57839872637,694.3618941336114,1483.8790706983877,879.9193712272922,527.0634482875319,false,16,7354.223395884075,9378.355002842294,0.0,-0.4600131407706324,0.0,-0.19512730205697834
correct,2070.036520199218,896.49920192783,487.1576246542958,686.3796936170924,686.3796936170924,true,3,1582.8788955449222,487.1576246542958,1.0,1.924362398517396,0.5,0.974113372341661
correct,10099.72247413779,442.2165410353882,1536.73319684212,2128.744261025091,1148.7325573725257,false,10,4649.967407484704,5449.755066653085,0.0,-0.39300738127691603,1.0,0.3381657259675755
correct,1786.5868854714683,891.253653178425,895.3332322930434,NaN,895.3332322930434,false,2,891.253653178425,895.3332322930434,0.5,-0.36264454112869365,1.0,2.1469643284615296
correct,14069.899953001,468.027708783977,1299.3609990111227,765.7940244226171,494.04384600838654,true,17,6171.24523322063,7898.65471978037,0.0,-0.3275025861315274,0.0,-1.1567915969501497
correct,1549.7460814186531,880.8972073078397,668.8488741108134,NaN,668.8488741108134,false,2,880.8972073078397,668.8488741108134,0.5,-0.22994051321704942,1.0,1.4833862467140204
correct,8905.432815428114,478.7621815642045,881.9073149302313,889.4704216599109,905.9601230963353,false,8,4131.676588764424,4773.756226663689,0.5,-0.11164432532006105,1.0,0.5709544962814208
correct,1066.794615372665,1066.794615372665,NaN,NaN,1066.794615372665,true,1,1066.794615372665,0.0,1.0,2.056550732544883,1.0,1.9829567135508452
correct,1772.3586013326862,883.5372843994866,888.8213169331997,NaN,888.8213169331997,false,2,883.5372843994866,888.8213169331997,0.0,-0.3072104809155987,1.0,1.098053275435583
correct,5433.381625979783,660.5537480238237,870.3986615026133,1110.477439530876,484.0940665721409,true,7,3198.602516464464,2234.7791095153193,1.0,0.7581698129464725,1.0,-0.1672126360462249
correct,2365.2896281012245,884.1270023048397,1481.1626257963849,NaN,1481.1626257963849,false,2,884.1270023048397,1481.1626257963849,0.0,-0.32581386853160127,0.0,-0.4042924700047178
correct,9254.712337341938,1292.0737923492532,5326.6567819709835,861.3865887045117,518.7673809227107,true,5,2672.2277619764754,6582.484575365464,1.0,1.0075852924404762,1.0,-0.19872221261091916
correct,4873.399709010193,1491.5067690058065,864.2502819963754,1120.168407919445,528.0779322286226,true,5,3139.753109153874,1733.6465998563185,1.0,0.918451981856035,0.5,0.8353042739838292
correct,1836.9533936826983,718.1326301277836,665.1017521422768,453.71901141263777,453.71901141263777,true,3,1171.8516415404215,665.1017521422768,1.0,1.372508714733528,0.0,-0.9775987476051112
correct,1057.761813375345,1057.761813375345,NaN,NaN,1057.761813375345,true,1,1057.761813375345,0.0,1.0,-0.28972258040661897,0.0,-0.2473260319197464
correct,3138.1370821674304,707.1755624134183,1721.0105673236976,709.9509524303144,709.9509524303144,true,3,1417.1265148437328,1721.0105673236976,1.0,2.0048744798736493,0.5,0.8663904217822133
correct,13012.93624453368,680.308446744105,672.7672675714306,778.4723703110172,1709.0551152415576,false,14,5957.854254879253,7055.081989654426,0.0,-0.3990522960540588,1.0,0.4296082760991714
correct,1987.053509127503,522.1667792575972,1464.8867298699058,NaN,1464.8867298699058,false,2,522.1667792575972,1464.8867298699058,0.5,0.11704576693997543,0.5,1.1152578035809362
correct,2591.3659786155145,1087.3045788582133,1504.0613997573012,NaN,1504.0613997573012,false,2,1087.3045788582133,1504.0613997573012,1.0,1.2331242548394779,1.0,1.8313730166796638
correct,3589.587870354123,2899.126982315298,690.460888038825,NaN,690.460888038825,false,2,2899.126982315298,690.460888038825,1.0,-0.5365843179743526,1.0,2.504300509305326
correct,3600.7817462641797,1334.4611885489255,1088.4535114870066,678.7783880851715,499.0886581430761,false,4,2013.239576634097,1587.5421696300828,0.0,-1.7135560654151392,1.0,1.0903031635188645
correct,920.8339763764909,920.8339763764909,NaN,NaN,920.8339763764909,true,1,920.8339763764909,0.0,1.0,1.7661715565083171,0.5,0.12570333897750108
empty,16732.36361482418,1103.994274009051,1132.3567484697196,932.9857663269966,712.426325210095,false,16,8189.755582152584,8542.608032671595,0.5,0.4471267970151144,0.0,0.383833159663281
empty,16754.882142357408,866.6467030559924,895.0229679755929,472.43738756178254,1267.5898665246464,false,16,8142.7411421547795,8612.141000202628,0.5,0.5245302821646122,0.0,-3.0962092957992375
correct,4573.702018188133,886.0359387440762,1728.6966472712552,675.8728349406744,1283.096597232127,false,4,1561.9087736847505,3011.793244503382,0.0,0.8421204490762937,1.0,0.7538446310942889
empty,15807.07901138625,681.9727353323884,655.9991926992992,2101.082940221298,1094.5926443254252,false,13,8256.811123799433,7550.267887586817,0.0,-0.9412667365024037,0.5,-0.15146461475955278
empty,16725.606051019626,1164.2218004641268,686.062964668556,900.2289369971351,470.80215098182754,false,16,8638.502613861903,8087.103437157723,0.0,-1.0353572399280697,0.0,-0.4446220592735062
correct,2164.6297451616215,660.2744149196808,1504.3553302419407,NaN,1504.3553302419407,false,2,660.2744149196808,1504.3553302419407,0.5,-0.0343620237310157,1.0,0.7405161271655343
correct,1115.4569501819778,1115.4569501819778,NaN,NaN,1115.4569501819778,true,1,1115.4569501819778,0.0,1.0,2.554635106010603,1.0,1.2986609199341548
correct,3806.4789520514023,477.81480784705803,1467.25880182168,1861.4053423826642,1861.4053423826642,true,3,2339.220150229722,1467.25880182168,1.0,0.4514184903363039,0.0,-1.8054931057431878
correct,4690.585813687939,699.8160376405169,719.8749463019911,889.4382099566661,1280.9302775309525,true,5,2870.1845251281356,1820.401288559803,0.5,0.8659354112153472,1.0,-0.17408005383544078
