duration,presentation,n_pres,pretest_accuracy_first,pretest_accuracy_second,response_type,trial_id
694.7861857160452,13,13,0.5,0.0,empty,1281
670.0491067421848,1,8,1.0,1.0,correct,1282
728.4729747365104,2,8,1.0,1.0,correct,1282
868.4064105376058,3,8,1.0,1.0,correct,1282
1307.3597436000655,4,8,1.0,1.0,correct,1282
697.5881012432071,5,8,1.0,1.0,correct,1282
974.3724252303309,6,8,1.0,1.0,correct,1282
676.1008927143074,7,8,1.0,1.0,correct,1282
484.13975867329026,8,8,1.0,1.0,correct,1282
1097.7321868512392,1,17,0.5,0.0,empty,1283
704.3077571062813,2,17,0.5,0.0,empty,1283
894.2849285551467,3,17,0.5,0.0,empty,1283
1294.6166590418898,4,17,0.5,0.0,empty,1283
902.6819570658921,5,17,0.5,0.0,empty,1283
1523.629986129941,6,17,0.5,0.0,empty,1283
1455.9036119666869,7,17,0.5,0.0,empty,1283
895.930241183865,8,17,0.5,0.0,empty,1283
1086.9047054202993,9,17,0.5,0.0,empty,1283
857.4245482248158,10,17,0.5,0.0,empty,1283
866.2590000218408,11,17,0.5,0.0,empty,1283
677.9760986111106,12,17,0.5,0.0,empty,1283
700.6480955647119,13,17,0.5,0.0,empty,1283
724.3748117500993,14,17,0.5,0.0,empty,1283
1117.7096065247256,15,17,0.5,0.0,empty,1283
1384.4709192215696,16,17,0.5,0.0,empty,1283
864.6110735598991,17,17,0.5,0.0,empty,1283
714.2365941905916,1,4,0.0,0.5,correct,1284
937.7146352897892,2,4,0.0,0.5,correct,1284
895.846808099561,3,4,0.0,0.5,correct,1284
1338.4305512578132,4,4,0.0,0.5,correct,1284
714.7126222775875,1,12,0.0,0.0,empty,1285
2302.44509838375,2,12,0.0,0.0,empty,1285
2320.788355533078,3,12,0.0,0.0,empty,1285
2650.677617694994,4,12,0.0,0.0,empty,1285
764.0452774129585,5,12,0.0,0.0,empty,1285
714.7333784136459,6,12,0.0,0.0,empty,1285
852.3748353324887,7,12,0.0,0.0,empty,1285
679.3212192817975,8,12,0.0,0.0,empty,1285
1451.1724263717188,9,12,0.0,0.0,empty,1285
1126.892429185505,10,12,0.0,0.0,empty,1285
856.8585734715206,11,12,0.0,0.0,empty,1285
1064.5051717654303,12,12,0.0,0.0,empty,1285
501.06607540470463,1,14,0.0,0.0,empty,1286
1680.7877237032615,2,14,0.0,0.0,empty,1286
698.6415282102208,3,14,0.0,0.0,empty,1286
1275.2562011824707,4,14,0.0,0.0,empty,1286
914.2633227509922,5,14,0.0,0.0,empty,1286
1509.4263913500317,6,14,0.0,0.0,empty,1286
2667.05627036547,7,14,0.0,0.0,empty,1286
1089.9177442369412,8,14,0.0,0.0,empty,1286
1275.7379048665123,9,14,0.0,0.0,empty,1286
1291.6724258368458,10,14,0.0,0.0,empty,1286
892.508129244135,11,14,0.0,0.0,empty,1286
981.1056648678211,12,14,0.0,0.0,empty,1286
689.9589176643462,13,14,0.0,0.0,empty,1286
687.8631213277022,14,14,0.0,0.0,empty,1286
1893.730144430953,1,4,1.0,1.0,correct,1287
1550.6659848493198,2,4,1.0,1.0,correct,1287
1512.063282344464,3,4,1.0,1.0,correct,1287
1319.8117936629064,4,4,1.0,1.0,correct,1287
708.9128576683255,1,10,0.0,0.0,correct,1288
1562.9339876149047,2,10,0.0,0.0,correct,1288
1094.9665890783933,3,10,0.0,0.0,correct,1288
905.2607291747491,4,10,0.0,0.0,correct,1288
940.2999172347011,5,10,0.0,0.0,correct,1288
677.7790801901627,6,10,0.0,0.0,correct,1288
661.0826388755438,7,10,0.0,0.0,correct,1288
1050.241271175635,8,10,0.0,0.0,correct,1288
1091.203639379091,9,10,0.0,0.0,correct,1288
496.53090070210305,10,10,0.0,0.0,correct,1288
1672.145239321288,1,3,1.0,0.5,correct,1289
1257.44095846832,2,3,1.0,0.5,correct,1289
896.2348473710166,3,3,1.0,0.5,correct,1289
901.4635819117161,1,1,1.0,0.0,correct,1290
1106.9880125816887,1,3,1.0,0.5,correct,1291
1098.6918132566109,2,3,1.0,0.5,correct,1291
1084.1815118783245,3,3,1.0,0.5,correct,1291
697.3106048089955,1,2,1.0,0.0,correct,1292
1877.008483021284,2,2,1.0,0.0,correct,1292
701.5420075098446,1,13,0.0,0.0,empty,1293
884.2277591290547,2,13,0.0,0.0,empty,1293
1700.9751448759705,3,13,0.0,0.0,empty,1293
1303.1743550622482,4,13,0.0,0.0,empty,1293
1316.5516070367416,5,13,0.0,0.0,empty,1293
1684.9965450057077,6,13,0.0,0.0,empty,1293
1762.2116795427328,7,13,0.0,0.0,empty,1293
1062.6153498698757,8,13,0.0,0.0,empty,1293
857.8638117302244,9,13,0.0,0.0,empty,1293
1495.0229587446165,10,13,0.0,0.0,empty,1293
1872.6361916276035,11,13,0.0,0.0,empty,1293
727.1072347525571,12,13,0.0,0.0,empty,1293
492.03674235197207,13,13,0.0,0.0,empty,1293
1102.6732226122137,1,1,1.0,1.0,correct,1294
471.24828592748065,1,2,0.5,1.0,correct,1295
850.2769605527388,2,2,0.5,1.0,correct,1295
667.3413104179899,1,12,0.5,0.0,empty,1296
1452.8383360129299,2,12,0.5,0.0,empty,1296
918.1527663947293,3,12,0.5,0.0,empty,1296
2054.8206441985712,4,12,0.5,0.0,empty,1296
681.82154977623,5,12,0.5,0.0,empty,1296
1901.4744202267248,6,12,0.5,0.0,empty,1296
1670.6147166585445,7,12,0.5,0.0,empty,1296
1271.126653158634,8,12,0.5,0.0,empty,1296
1291.2299448419228,9,12,0.5,0.0,empty,1296
2297.704021665854,10,12,0.5,0.0,empty,1296
663.6213398550344,11,12,0.5,0.0,empty,1296
535.5544376323007,12,12,0.5,0.0,empty,1296
1459.4753518737261,1,9,1.0,1.0,empty,1297
1481.1386441445727,2,9,1.0,1.0,empty,1297
902.5903170313703,3,9,1.0,1.0,empty,1297
579.879085567434,4,9,1.0,1.0,empty,1297
3548.243036789756,5,9,1.0,1.0,empty,1297
1053.7753018217818,6,9,1.0,1.0,empty,1297
2550.981265269178,7,9,1.0,1.0,empty,1297
1333.4351137326075,8,9,1.0,1.0,empty,1297
1933.1811539863718,9,9,1.0,1.0,empty,1297
4512.346935961371,1,11,0.0,0.0,empty,1298
696.7699257078846,2,11,0.0,0.0,empty,1298
1587.831181631778,3,11,0.0,0.0,empty,1298
1179.1179903782117,4,11,0.0,0.0,empty,1298
1298.3190709469982,5,11,0.0,0.0,empty,1298
538.5147946192222,6,11,0.0,0.0,empty,1298
878.5455705172764,7,11,0.0,0.0,empty,1298
1882.2264399502565,8,11,0.0,0.0,empty,1298
1309.787649574587,9,11,0.0,0.0,empty,1298
863.5264478573141,10,11,0.0,0.0,empty,1298
682.0262742957574,11,11,0.0,0.0,empty,1298
465.4287122121144,1,13,0.0,0.0,empty,1299
1284.9712281006787,2,13,0.0,0.0,empty,1299
1873.7127145361371,3,13,0.0,0.0,empty,1299
704.4474878608064,4,13,0.0,0.0,empty,1299
1496.6925162098742,5,13,0.0,0.0,empty,1299
1282.1691324492144,6,13,0.0,0.0,empty,1299
1471.7634301050412,7,13,0.0,0.0,empty,1299
2077.396361439381,8,13,0.0,0.0,empty,1299
1173.4228768573594,9,13,0.0,0.0,empty,1299
1092.2080928724101,10,13,0.0,0.0,empty,1299
945.341543018603,11,13,0.0,0.0,empty,1299
908.3787896753915,12,13,0.0,0.0,empty,1299
1100.7269824826235,13,13,0.0,0.0,empty,1299
2275.202047688756,1,1,1.0,0.0,correct,1300
699.6680866631157,1,11,0.5,1.0,correct,1301
660.3494871429667,2,11,0.5,1.0,correct,1301
693.5424214908725,3,11,0.5,1.0,correct,1301
528.787730576333,4,11,0.5,1.0,correct,1301
732.3197910494415,5,11,0.5,1.0,correct,1301
709.1838579458712,6,11,0.5,1.0,correct,1301
1076.4005547046659,7,11,0.5,1.0,correct,1301
481.6347694721679,8,11,0.5,1.0,correct,1301
1329.9085735015594,9,11,0.5,1.0,correct,1301
1546.0583863116922,10,11,0.5,1.0,correct,1301
731.993182249684,11,11,0.5,1.0,correct,1301
687.6216523797742,1,4,1.0,1.0,correct,1302
1726.5919413799654,2,4,1.0,1.0,correct,1302
695.2854359930172,3,4,1.0,1.0,correct,1302
724.025186676324,4,4,1.0,1.0,correct,1302
1464.5859623142521,1,5,0.5,1.0,correct,1303
924.3244533444388,2,5,0.5,1.0,correct,1303
496.0741070844813,3,5,0.5,1.0,correct,1303
1267.2596084396168,4,5,0.5,1.0,correct,1303
490.2054225276274,5,5,0.5,1.0,correct,1303
2297.8131876385023,1,4,0.0,1.0,correct,1304
713.1576171252464,2,4,0.0,1.0,correct,1304
1481.0402028207095,3,4,0.0,1.0,correct,1304
923.6998175717958,4,4,0.0,1.0,correct,1304
1691.2732116846319,1,14,0.0,0.0,empty,1305
1089.6744970363438,2,14,0.0,0.0,empty,1305
1385.5227998517607,3,14,0.0,0.0,empty,1305
708.8999311427932,4,14,0.0,0.0,empty,1305
1148.3750988702109,5,14,0.0,0.0,empty,1305
2080.8111806089482,6,14,0.0,0.0,empty,1305
901.1119249265578,7,14,0.0,0.0,empty,1305
2153.444334361825,8,14,0.0,0.0,empty,1305
898.7755568975225,9,14,0.0,0.0,empty,1305
1285.0798100636282,10,14,0.0,0.0,empty,1305
1101.4356407995967,11,14,0.0,0.0,empty,1305
683.7967076358038,12,14,0.0,0.0,empty,1305
817.1477308615154,13,14,0.0,0.0,empty,1305
505.45721936776255,14,14,0.0,0.0,empty,1305
1104.2509599593636,1,13,0.0,0.0,empty,1306
3938.7416602606777,2,13,0.0,0.0,empty,1306
950.141050575791,3,13,0.0,0.0,empty,1306
1703.1505559511847,4,13,0.0,0.0,empty,1306
542.0031214533751,5,13,0.0,0.0,empty,1306
1287.066165711885,6,13,0.0,0.0,empty,1306
891.1417362477978,7,13,0.0,0.0,empty,1306
1292.1070895146388,8,13,0.0,0.0,empty,1306
937.7484436223364,9,13,0.0,0.0,empty,1306
688.6962403849275,10,13,0.0,0.0,empty,1306
1283.763226738466,11,13,0.0,0.0,empty,1306
668.2093045754242,12,13,0.0,0.0,empty,1306
677.5269474128104,13,13,0.0,0.0,empty,1306
1467.9326139370824,1,8,0.0,0.5,correct,1307
1297.5163682336465,2,8,0.0,0.5,correct,1307
852.1231228068822,3,8,0.0,0.5,correct,1307
1713.7181755432457,4,8,0.0,0.5,correct,1307
474.5417016588565,5,8,0.0,0.5,correct,1307
1068.3964749122551,6,8,0.0,0.5,correct,1307
670.1913721163853,7,8,0.0,0.5,correct,1307
512.8920317455413,8,8,0.0,0.5,correct,1307
1462.9141410158825,1,2,0.0,1.0,correct,1308
2284.0748403019043,2,2,0.0,1.0,correct,1308
2106.1282016215473,1,6,0.0,1.0,correct,1309
2132.9494696413203,2,6,0.0,1.0,correct,1309
689.5863722882466,3,6,0.0,1.0,correct,1309
1684.9295695760281,4,6,0.0,1.0,correct,1309
942.1073265480377,5,6,0.0,1.0,correct,1309
907.1957531484702,6,6,0.0,1.0,correct,1309
2120.051471050994,1,15,0.0,0.0,empty,1310
543.8692381580232,2,15,0.0,0.0,empty,1310
696.9603635174174,3,15,0.0,0.0,empty,1310
703.930557183162,4,15,0.0,0.0,empty,1310
910.4364566494747,5,15,0.0,0.0,empty,1310
911.6508189594321,6,15,0.0,0.0,empty,1310
682.0236465866409,7,15,0.0,0.0,empty,1310
676.7273101294197,8,15,0.0,0.0,empty,1310
692.445827501019,9,15,0.0,0.0,empty,1310
1291.664130676883,10,15,0.0,0.0,empty,1310
2305.2204045959306,11,15,0.0,0.0,empty,1310
1914.9083917919725,12,15,0.0,0.0,empty,1310
899.584759929724,13,15,0.0,0.0,empty,1310
1068.2719012257958,14,15,0.0,0.0,empty,1310
1102.666692711246,15,15,0.0,0.0,empty,1310
572.5820098232593,1,11,0.0,0.5,correct,1311
2347.456912020943,2,11,0.0,0.5,correct,1311
1106.6785061801652,3,11,0.0,0.5,correct,1311
876.7643387321443,4,11,0.0,0.5,correct,1311
1481.9163120592527,5,11,0.0,0.5,correct,1311
1301.6394396769367,6,11,0.0,0.5,correct,1311
676.5921855341282,7,11,0.0,0.5,correct,1311
1476.6464906408862,8,11,0.0,0.5,correct,1311
740.7149823680925,9,11,0.0,0.5,correct,1311
1104.6423055080643,10,11,0.0,0.5,correct,1311
1702.1971816765188,11,11,0.0,0.5,correct,1311
729.9004972684586,1,15,0.0,1.0,empty,1312
1489.3989727136466,2,15,0.0,1.0,empty,1312
2275.335724716978,3,15,0.0,1.0,empty,1312
1113.4915667995992,4,15,0.0,1.0,empty,1312
494.1583952300861,5,15,0.0,1.0,empty,1312
899.4202103406626,6,15,0.0,1.0,empty,1312
1525.207979049399,7,15,0.0,1.0,empty,1312
721.7754262674537,8,15,0.0,1.0,empty,1312
1053.8476331650088,9,15,0.0,1.0,empty,1312
695.2006465814053,10,15,0.0,1.0,empty,1312
840.0414124650481,11,15,0.0,1.0,empty,1312
732.5731583182642,12,15,0.0,1.0,empty,1312
651.2312613250538,13,15,0.0,1.0,empty,1312
1306.5275149496965,14,15,0.0,1.0,empty,1312
1851.7775693191286,15,15,0.0,1.0,empty,1312
513.3457947905356,1,5,1.0,1.0,correct,1313
895.300572446149,2,5,1.0,1.0,correct,1313
910.4107900070485,3,5,1.0,1.0,correct,1313
677.4470935019976,4,5,1.0,1.0,correct,1313
656.9577886216418,5,5,1.0,1.0,correct,1313
2513.6531726077496,1,10,0.0,1.0,correct,1314
1381.5602567985702,2,10,0.0,1.0,correct,1314
1100.0924118170133,3,10,0.0,1.0,correct,1314
504.4788105153251,4,10,0.0,1.0,correct,1314
497.75733665244803,5,10,0.0,1.0,correct,1314
884.349191520293,6,10,0.0,1.0,correct,1314
1279.0861504364157,7,10,0.0,1.0,correct,1314
1914.935829297812,8,10,0.0,1.0,correct,1314
1098.3570475377585,9,10,0.0,1.0,correct,1314
473.5125897948065,10,10,0.0,1.0,correct,1314
1572.6073300118446,1,14,0.0,0.0,empty,1315
979.2878421187968,2,14,0.0,0.0,empty,1315
706.7026372736865,3,14,0.0,0.0,empty,1315
875.5179120129419,4,14,0.0,0.0,empty,1315
860.3803527480665,5,14,0.0,0.0,empty,1315
2907.8794266063824,6,14,0.0,0.0,empty,1315
1402.4613047114692,7,14,0.0,0.0,empty,1315
1948.1210094898004,8,14,0.0,0.0,empty,1315
703.5122422294761,9,14,0.0,0.0,empty,1315
692.1546202753052,10,14,0.0,0.0,empty,1315
1465.3789158395646,11,14,0.0,0.0,empty,1315
914.0180346505251,12,14,0.0,0.0,empty,1315
720.8989156970878,13,14,0.0,0.0,empty,1315
699.2610164956608,14,14,0.0,0.0,empty,1315
1299.8051359003146,1,5,1.0,0.0,correct,1316
872.8583051930157,2,5,1.0,0.0,correct,1316
722.4123170061343,3,5,1.0,0.0,correct,1316
1035.8047881725772,4,5,1.0,0.0,correct,1316
1519.246171964015,5,5,1.0,0.0,correct,1316
748.1371061958448,1,8,0.5,1.0,correct,1317
882.2851354144484,2,8,0.5,1.0,correct,1317
1302.3248613476699,3,8,0.5,1.0,correct,1317
1280.5968238913208,4,8,0.5,1.0,correct,1317
657.3598723925278,5,8,0.5,1.0,correct,1317
671.9482313493709,6,8,0.5,1.0,correct,1317
1501.6110354144905,7,8,0.5,1.0,correct,1317
485.6065142715308,8,8,0.5,1.0,correct,1317
867.1169371659164,1,2,1.0,1.0,correct,1318
1339.242585887408,2,2,1.0,1.0,correct,1318
1083.0541996547238,1,6,0.0,1.0,correct,1319
684.3697899613383,2,6,0.0,1.0,correct,1319
691.467063000859,3,6,0.0,1.0,correct,1319
1051.590047241069,4,6,0.0,1.0,correct,1319
1248.216969267971,5,6,0.0,1.0,correct,1319
528.6756797191435,6,6,0.0,1.0,correct,1319
1070.0694036462576,1,11,0.0,0.0,correct,1320
1499.3022410123467,2,11,0.0,0.0,correct,1320
911.1655559862763,3,11,0.0,0.0,correct,1320
1100.0852717060982,4,11,0.0,0.0,correct,1320
917.5316421168325,5,11,0.0,0.0,correct,1320
2138.6260547917104,6,11,0.0,0.0,correct,1320
896.4453536027368,7,11,0.0,0.0,correct,1320
691.9390694968005,8,11,0.0,0.0,correct,1320
476.54487871023457,9,11,0.0,0.0,correct,1320
878.8749007949929,10,11,0.0,0.0,correct,1320
2665.5694076539385,11,11,0.0,0.0,correct,1320
909.5859717779294,1,1,0.5,0.0,correct,1321
1170.4642235719145,1,11,0.0,0.5,empty,1322
1111.3160901713889,2,11,0.0,0.5,empty,1322
907.0392981417963,3,11,0.0,0.5,empty,1322
2481.375195086121,4,11,0.0,0.5,empty,1322
1725.8417046279294,5,11,0.0,0.5,empty,1322
719.702365961794,6,11,0.0,0.5,empty,1322
919.0571716741351,7,11,0.0,0.5,empty,1322
1471.0270092545495,8,11,0.0,0.5,empty,1322
882.4515049332301,9,11,0.0,0.5,empty,1322
3086.3865843889635,10,11,0.0,0.5,empty,1322
905.993312261516,11,11,0.0,0.5,empty,1322
663.6981550222453,1,11,1.0,0.0,correct,1323
1898.679144959543,2,11,1.0,0.0,correct,1323
686.3458443696001,3,11,1.0,0.0,correct,1323
877.4999896895289,4,11,1.0,0.0,correct,1323
897.7111622158645,5,11,1.0,0.0,correct,1323
1671.6527675899606,6,11,1.0,0.0,correct,1323
1518.8968068688637,7,11,1.0,0.0,correct,1323
930.2308990546314,8,11,1.0,0.0,correct,1323
885.1898745632336,9,11,1.0,0.0,correct,1323
740.4206294836381,10,11,1.0,0.0,correct,1323
865.5432643505926,11,11,1.0,0.0,correct,1323
668.6695576719718,1,1,1.0,1.0,correct,1324
1277.8014888714372,1,15,0.0,0.0,correct,1325
648.7851025000543,2,15,0.0,0.0,correct,1325
900.7583075679961,3,15,0.0,0.0,correct,1325
1101.6165377203604,4,15,0.0,0.0,correct,1325
795.0406500642915,5,15,0.0,0.0,correct,1325
1108.176442175944,6,15,0.0,0.0,correct,1325
730.1299926694912,7,15,0.0,0.0,correct,1325
2252.5653281193204,8,15,0.0,0.0,correct,1325
888.3007542244748,9,15,0.0,0.0,correct,1325
1502.4517801679483,10,15,0.0,0.0,correct,1325
877.944076412587,11,15,0.0,0.0,correct,1325
706.9580570539629,12,15,0.0,0.0,correct,1325
1261.9080899712337,13,15,0.0,0.0,correct,1325
776.1837435054607,14,15,0.0,0.0,correct,1325
554.2483841897553,15,15,0.0,0.0,correct,1325
927.8627318323157,1,12,0.0,0.5,empty,1326
946.4811984641526,2,12,0.0,0.5,empty,1326
2276.833883437841,3,12,0.0,0.5,empty,1326
1486.870101984898,4,12,0.0,0.5,empty,1326
2706.8684267643735,5,12,0.0,0.5,empty,1326
1077.037638438616,6,12,0.0,0.5,empty,1326
698.1083547675439,7,12,0.0,0.5,empty,1326
696.1673219645141,8,12,0.0,0.5,empty,1326
934.7330538686472,9,12,0.0,0.5,empty,1326
1125.5836902046901,10,12,0.0,0.5,empty,1326
1926.0402354301464,11,12,0.0,0.5,empty,1326
922.7580532562429,12,12,0.0,0.5,empty,1326
1081.8164411992987,1,1,1.0,0.5,correct,1327
692.4866682814458,1,13,0.0,0.0,empty,1328
1274.9099403117684,2,13,0.0,0.0,empty,1328
887.68767233957,3,13,0.0,0.0,empty,1328
707.8387580596377,4,13,0.0,0.0,empty,1328
903.2676820221897,5,13,0.0,0.0,empty,1328
1483.4611132231416,6,13,0.0,0.0,empty,1328
1262.5317966842438,7,13,0.0,0.0,empty,1328
1325.892846337036,8,13,0.0,0.0,empty,1328
669.6168434953794,9,13,0.0,0.0,empty,1328
1132.3429019482378,10,13,0.0,0.0,empty,1328
1676.3325473966324,11,13,0.0,0.0,empty,1328
725.2797354857346,12,13,0.0,0.0,empty,1328
3062.9250565308503,13,13,0.0,0.0,empty,1328
3150.663028373188,1,3,1.0,1.0,correct,1329
2885.552861960438,2,3,1.0,1.0,correct,1329
1090.6245905941162,3,3,1.0,1.0,correct,1329
5879.002529784661,1,4,0.5,1.0,correct,1330
1074.3009439913853,2,4,0.5,1.0,correct,1330
1349.9779732244335,3,4,0.5,1.0,correct,1330
2126.955055954685,4,4,0.5,1.0,correct,1330
1267.4834624860744,1,8,0.0,0.0,empty,1331
2477.3423797375685,2,8,0.0,0.0,empty,1331
4271.70140834869,3,8,0.0,0.0,empty,1331
1350.1070464302234,4,8,0.0,0.0,empty,1331
705.3597364277715,5,8,0.0,0.0,empty,1331
1075.1539258571795,6,8,0.0,0.0,empty,1331
1878.9930040798013,7,8,0.0,0.0,empty,1331
1327.6313440111248,8,8,0.0,0.0,empty,1331
1292.1142174506456,1,3,1.0,0.0,correct,1332
723.267017518288,2,3,1.0,0.0,correct,1332
464.5096067574396,3,3,1.0,0.0,correct,1332
488.90381080378506,1,2,0.5,1.0,correct,1333
1071.8547572187254,2,2,0.5,1.0,correct,1333
1246.18872170074,1,14,0.0,0.0,empty,1334
1150.8583180196301,2,14,0.0,0.0,empty,1334
669.4205281920543,3,14,0.0,0.0,empty,1334
1470.2297652596226,4,14,0.0,0.0,empty,1334
1118.50616621207,5,14,0.0,0.0,empty,1334
883.8357134657427,6,14,0.0,0.0,empty,1334
716.2468504257083,7,14,0.0,0.0,empty,1334
742.7198743284944,8,14,0.0,0.0,empty,1334
1689.6645468675017,9,14,0.0,0.0,empty,1334
1552.1140270633878,10,14,0.0,0.0,empty,1334
888.5765836285638,11,14,0.0,0.0,empty,1334
877.5881312820262,12,14,0.0,0.0,empty,1334
2480.782567160381,13,14,0.0,0.0,empty,1334
732.4379136307743,14,14,0.0,0.0,empty,1334
733.6400985140561,1,13,0.0,0.0,empty,1335
1491.7097855092704,2,13,0.0,0.0,empty,1335
1101.2451532502348,3,13,0.0,0.0,empty,1335
937.1947297576679,4,13,0.0,0.0,empty,1335
1098.6376642929565,5,13,0.0,0.0,empty,1335
1045.1696305768066,6,13,0.0,0.0,empty,1335
2110.2708013570073,7,13,0.0,0.0,empty,1335
460.36332293230066,8,13,0.0,0.0,empty,1335
905.0342352563847,9,13,0.0,0.0,empty,1335
1482.808368561654,10,13,0.0,0.0,empty,1335
1114.3458189675373,11,13,0.0,0.0,empty,1335
1662.0991872531904,12,13,0.0,0.0,empty,1335
1735.9685222394626,13,13,0.0,0.0,empty,1335
1118.436411713451,1,2,0.0,1.0,correct,1336
910.0761650434274,2,2,0.0,1.0,correct,1336
1097.9319041626982,1,4,0.0,1.0,correct,1337
1503.0738768092258,2,4,0.0,1.0,correct,1337
1094.5381160795396,3,4,0.0,1.0,correct,1337
484.89667274810483,4,4,0.0,1.0,correct,1337
1095.2901720410564,1,5,1.0,0.0,correct,1338
1080.1091870035557,2,5,1.0,0.0,correct,1338
668.277759370835,3,5,1.0,0.0,correct,1338
1299.8663935536551,4,5,1.0,0.0,correct,1338
1311.9525801727445,5,5,1.0,0.0,correct,1338
1127.8851532685342,1,13,0.0,0.5,empty,1339
1339.2744473918915,2,13,0.0,0.5,empty,1339
953.8505712099318,3,13,0.0,0.5,empty,1339
468.30999987012035,4,13,0.0,0.5,empty,1339
1141.582570186715,5,13,0.0,0.5,empty,1339
1691.227527209469,6,13,0.0,0.5,empty,1339
1083.0120139553694,7,13,0.0,0.5,empty,1339
528.5765672018626,8,13,0.0,0.5,empty,1339
644.522083438804,9,13,0.0,0.5,empty,1339
1255.9963253753926,10,13,0.0,0.5,empty,1339
1526.1274631405067,11,13,0.0,0.5,empty,1339
1272.9509290222254,12,13,0.0,0.5,empty,1339
2880.087613618341,13,13,0.0,0.5,empty,1339
741.73681971187,1,17,0.0,0.0,empty,1340
861.9025560865406,2,17,0.0,0.0,empty,1340
694.2402252674373,3,17,0.0,0.0,empty,1340
1124.3347933045957,4,17,0.0,0.0,empty,1340
920.275034354471,5,17,0.0,0.0,empty,1340
1734.5185224425904,6,17,0.0,0.0,empty,1340
718.2470399236372,7,17,0.0,0.0,empty,1340
953.693274118719,8,17,0.0,0.0,empty,1340
525.0212785387653,9,17,0.0,0.0,empty,1340
723.9142995686796,10,17,0.0,0.0,empty,1340
519.0310169888769,11,17,0.0,0.0,empty,1340
2087.611060713531,12,17,0.0,0.0,empty,1340
889.6593198725413,13,17,0.0,0.0,empty,1340
864.765309569822,14,17,0.0,0.0,empty,1340
1695.6068421416792,15,17,0.0,0.0,empty,1340
719.5647910241597,16,17,0.0,0.0,empty,1340
1509.8323809921053,17,17,0.0,0.0,empty,1340
936.3956779227099,1,6,0.5,0.0,correct,1341
1326.7227072403348,2,6,0.5,0.0,correct,1341
1471.6629206889145,3,6,0.5,0.0,correct,1341
888.5781695226473,4,6,0.5,0.0,correct,1341
1500.0300014261688,5,6,0.5,0.0,correct,1341
916.0402252605363,6,6,0.5,0.0,correct,1341
1687.7403086640352,1,3,1.0,0.0,correct,1342
1324.3558222419206,2,3,1.0,0.0,correct,1342
704.3883375436601,3,3,1.0,0.0,correct,1342
1539.3856029230717,1,1,0.0,0.0,correct,1343
658.8337535456029,1,14,0.5,0.0,empty,1344
1288.514536857196,2,14,0.5,0.0,empty,1344
913.320887978495,3,14,0.5,0.0,empty,1344
1482.145991312441,4,14,0.5,0.0,empty,1344
884.3795119447957,5,14,0.5,0.0,empty,1344
1316.9106189177237,6,14,0.5,0.0,empty,1344
1289.7390591005646,7,14,0.5,0.0,empty,1344
2268.0657037693286,8,14,0.5,0.0,empty,1344
1117.842747846838,9,14,0.5,0.0,empty,1344
703.4776812132784,10,14,0.5,0.0,empty,1344
1935.9052544699714,11,14,0.5,0.0,empty,1344
681.4770571265288,12,14,0.5,0.0,empty,1344
850.3936249450595,13,14,0.5,0.0,empty,1344
712.7390120640969,14,14,0.5,0.0,empty,1344
1480.9688500275417,1,3,1.0,0.0,correct,1345
1285.2254210043443,2,3,1.0,0.0,correct,1345
524.0804524229424,3,3,1.0,0.0,correct,1345
3122.0243980231085,1,9,0.0,0.5,empty,1346
1731.9902380720723,2,9,0.0,0.5,empty,1346
1867.4167520016254,3,9,0.0,0.5,empty,1346
1487.40856028744,4,9,0.0,0.5,empty,1346
3145.04174924933,5,9,0.0,0.5,empty,1346
701.4543614549254,6,9,0.0,0.5,empty,1346
1070.7396398599424,7,9,0.0,0.5,empty,1346
910.8410992441642,8,9,0.0,0.5,empty,1346
702.8741514772369,9,9,0.0,0.5,empty,1346
2108.323021843588,1,1,0.0,0.5,correct,1347
738.0995460331108,1,12,1.0,0.0,empty,1348
711.6415459800562,2,12,1.0,0.0,empty,1348
885.9674817162157,3,12,1.0,0.0,empty,1348
860.3299645217343,4,12,1.0,0.0,empty,1348
521.0308270307726,5,12,1.0,0.0,empty,1348
1359.1355796262415,6,12,1.0,0.0,empty,1348
925.1180904712722,7,12,1.0,0.0,empty,1348
2098.327360759648,8,12,1.0,0.0,empty,1348
2494.0346635087917,9,12,1.0,0.0,empty,1348
1713.2884668394563,10,12,1.0,0.0,empty,1348
1505.183877600753,11,12,1.0,0.0,empty,1348
1881.0428919815063,12,12,1.0,0.0,empty,1348
700.4862813335681,1,8,1.0,0.0,correct,1349
916.1500946714507,2,8,1.0,0.0,correct,1349
871.5815849712811,3,8,1.0,0.0,correct,1349
1126.2018161493247,4,8,1.0,0.0,correct,1349
1081.4754231464628,5,8,1.0,0.0,correct,1349
936.3503864018094,6,8,1.0,0.0,correct,1349
712.2029348372686,7,8,1.0,0.0,correct,1349
667.2750638842862,8,8,1.0,0.0,correct,1349
1105.7318366583936,1,18,1.0,0.0,empty,1350
699.5219068614766,2,18,1.0,0.0,empty,1350
883.0402342757149,3,18,1.0,0.0,empty,1350
717.0509392491781,4,18,1.0,0.0,empty,1350
728.9470929245484,5,18,1.0,0.0,empty,1350
727.6422790900699,6,18,1.0,0.0,empty,1350
1866.886781736748,7,18,1.0,0.0,empty,1350
501.4047888491627,8,18,1.0,0.0,empty,1350
1454.36449408969,9,18,1.0,0.0,empty,1350
1489.0594195705141,10,18,1.0,0.0,empty,1350
