wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
w6d5f0f3,pig,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,False,0,944.1999999284744,pig,480.10000002384186,1424.2999999523163,correct,confidence,5
w6d5f0f3,bear,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,0,1120.0,bear,583.1000000238419,1703.1000000238419,correct,confidence,5
w6d5f0f3,eye,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,False,0,1682.5,eye,629.3000000715256,2311.8000000715256,correct,confidence,4
w6d5f0f3,flower,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,0,958.0,flower,878.5,1836.5,correct,confidence,4
w6d5f0f3,apple,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,0,946.7999999523163,apple,705.9000000953674,1652.7000000476837,correct,confidence,5
w6d5f0f3,bed,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,0,886.2000000476837,bed,436.7999999523163,1323.0,correct,confidence,5
w6d5f0f3,lion,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,0,1031.3999999761581,lion,719.7000000476837,1751.1000000238419,correct,confidence,5
w6d5f0f3,lawn,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,0,1084.6999999284744,field,993.5,2078.1999999284744,other,confidence,4
w6d5f0f3,heart,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,0,1100.7000000476837,,0.19999992847442627,1100.8999999761581,empty,fok,2
w6d5f0f3,door,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,0,988.0,door,798.3000000715256,1786.3000000715256,correct,confidence,5
w6d5f0f3,snake,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,0,890.2000000476837,snake,639.0,1529.2000000476837,correct,confidence,5
w6d5f0f3,candle,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,0,957.5,candle,2392.5,3350.0,correct,confidence,5
w6d5f0f3,bag,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,0,940.7000000476837,,0.0,940.7000000476837,empty,fok,2
w6d5f0f3,cat,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,False,0,927.3999999761581,cat,492.5,1419.8999999761581,correct,confidence,4
w6d5f0f3,duck,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,0,1127.0999999046326,duck,543.3000000715256,1670.3999999761581,correct,confidence,5
w6d5f0f3,bird,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,0,1042.5,,0.0,1042.5,empty,fok,1
w6d5f0f3,truck,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,0,1121.7999999523163,truck,712.1000000238419,1833.8999999761581,correct,confidence,5
