wid,word,image,practice,block,response_type,typing_rt,response,type_time,rt
w5e54697,bone,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,2,other,5326.600000023842,ceiling,3881.100000023842,9207.700000047684
w5e54697,pig,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,correct,1952.6999999284744,pig,871.7000000476837,2824.399999976158
w5e54697,toilet,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,2,correct,5892.5,toilet,798.8999999761581,6691.399999976158
w5e54697,nut,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,False,2,timeout,,,,
w5e54697,bag,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,correct,1647.6000000238419,bag,672.6999999284744,2320.2999999523163
w5e54697,candle,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,2,correct,3254.7999999523163,candle,1726.7000000476837,4981.5
w5e54697,sand,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,2,correct,1529.1999999284744,sand,553.3999999761581,2082.5999999046326
w5e54697,bee,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,2,correct,4606.900000095367,bee,1019.0,5625.900000095367
w5e54697,bread,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,True,2,correct,1309.7999999523163,bread,5026.0,6335.799999952316
w5e54697,flower,../static/stimuli/images/sky/sun_agaqzpqhbcmmvisy.jpg,False,2,correct,1259.0,flower,1008.6000000238419,2267.600000023842
w5e54697,rabbit,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,2,correct,1914.2000000476837,rabbit,1021.6999999284744,2935.899999976158
w5e54697,eye,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,2,intrusion,3952.399999976158,ball,2392.0,6344.399999976158
w5e54697,computer,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,2,timeout,,,,
w5e54697,cat,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,2,correct,1835.6000000238419,cat,735.8999999761581,2571.5
w5e54697,volcano,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,2,intrusion,3024.2000000476837,flower,3162.2000000476837,6186.400000095367
w5e54697,lawn,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,timeout,4807.699999928474,,,
w5e54697,egg,../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg,False,2,timeout,,,,
w5e54697,ear,../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg,False,2,timeout,5519.700000047684,,,
w5e54697,heart,../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg,False,2,intrusion,7100.299999952316,cake,884.3999999761581,7984.699999928474
w5e54697,potato,../static/stimuli/images/downtown/sun_acbmuljpyqdcboxt.jpg,False,2,intrusion,3754.2000000476837,ball,3241.899999976158,6996.100000023842
w5e54697,milk,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,correct,2262.5,milk,4209.100000023842,6471.600000023842
w5e54697,hat,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,2,correct,1624.8999999761581,hat,451.60000002384186,2076.5
w5e54697,horse,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,2,intrusion,2055.6999999284744,fox,4974.399999976158,7030.099999904633
w5e54697,puzzle,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,2,correct,1444.3999999761581,puzzle,1717.7999999523163,3162.1999999284744
w5e54697,duck,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,2,intrusion,1678.5,rabbit,1045.5,2724.0
w5e54697,bird,../static/stimuli/images/ziggurat/fig2.png,False,2,intrusion,1078.0,bee,521.7999999523163,1599.7999999523163
w5e54697,bed,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,2,correct,1238.2999999523163,bed,570.6000000238419,1808.8999999761581
w5e54697,truck,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,2,timeout,8691.0,,,
w5e54697,apple,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,2,correct,1669.3999999761581,apple,754.3999999761581,2423.7999999523163
w5e54697,window,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,2,correct,1368.6000000238419,window,982.1000000238419,2350.7000000476837
w5e54697,lion,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,2,correct,1422.2000000476837,lion,894.1000000238419,2316.3000000715256
w5e54697,dog,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,2,timeout,,,,
w5e54697,cake,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,True,2,correct,2122.5,cake,1373.5,3496.0
w5e54697,drink,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,2,timeout,,,,
w5e54697,jeans,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,timeout,,,,
w5e54697,door,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,True,2,intrusion,2065.3000000715256,call,692.5999999046326,2757.899999976158
w5e54697,fence,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,2,correct,1929.1000000238419,fence,644.1999999284744,2573.2999999523163
w87bc31b,hay,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,2,intrusion,9468.600000143051,beer,461.39999985694885,9930.0
w87bc31b,volcano,../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg,False,2,correct,1823.1000001430511,volcano,1149.3999998569489,2972.5
w87bc31b,fence,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,2,correct,1421.4000000953674,fence,640.0999999046326,2061.5
w87bc31b,potato,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,2,intrusion,4036.5,wind,1497.4000000953674,5533.900000095367
w87bc31b,bag,../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg,False,2,intrusion,4938.0,pig,3844.399999856949,8782.399999856949
w87bc31b,duck,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,2,correct,1329.2999999523163,duck,671.0,2000.2999999523163
w87bc31b,lawn,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,correct,2001.5,lawn,2046.2999999523163,4047.7999999523163
w87bc31b,toilet,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,2,correct,1589.7999999523163,toilet,1237.4000000953674,2827.2000000476837
w87bc31b,dog,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,2,correct,2493.600000143051,dog,656.0,3149.600000143051
w87bc31b,snake,../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg,True,2,other,7197.700000047684,grass,918.5,8116.200000047684
w87bc31b,bee,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,2,correct,1153.4000000953674,bee,408.09999990463257,1561.5
w87bc31b,bird,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,2,intrusion,8852.200000047684,erm,988.8999998569489,9841.099999904633
w87bc31b,flower,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,2,other,7904.200000047684,glass,933.5999999046326,8837.799999952316
w87bc31b,horse,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,2,correct,1223.2000000476837,horse,919.0999999046326,2142.2999999523163
w87bc31b,lion,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,2,other,9572.200000047684,turtle,1071.0999999046326,10643.299999952316
w87bc31b,truck,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,2,correct,2338.7999999523163,truck,1965.7999999523163,4304.599999904633
w87bc31b,door,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,False,2,correct,1756.2000000476837,door,621.2000000476837,2377.4000000953674
w87bc31b,ear,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,True,2,intrusion,9108.099999904633,idk,476.90000009536743,9585.0
w87bc31b,pig,../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg,False,2,intrusion,1983.0999999046326,idk,473.5,2456.5999999046326
w87bc31b,computer,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,2,intrusion,3977.7999999523163,tree,726.0,4703.799999952316
w87bc31b,drink,../static/stimuli/images/vineyard/sun_agfdrmftdzokxtnc.jpg,False,2,intrusion,2088.5999999046326,idk,593.9000000953674,2682.5
w87bc31b,sand,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,2,correct,1553.5,sand,2198.899999856949,3752.399999856949
w87bc31b,puzzle,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,2,intrusion,2325.2000000476837,idk,468.09999990463257,2793.2999999523163
w87bc31b,eye,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,2,intrusion,2454.0,window,1936.5,4390.5
w87bc31b,rabbit,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,2,other,8017.200000047684,animal,1539.3999998569489,9556.599999904633
w87bc31b,apple,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,2,intrusion,3463.7000000476837,idk,554.1000001430511,4017.800000190735
w87bc31b,bread,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,other,1965.5,turtle,1384.9000000953674,3350.4000000953674
w87bc31b,window,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,True,2,correct,825.3999998569489,window,851.2000000476837,1676.5999999046326
w87bc31b,heart,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,2,empty,1233.4000000953674,,3624.7000000476837,4858.100000143051
w87bc31b,bed,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,2,correct,1725.7999999523163,bed,420.60000014305115,2146.4000000953674
w87bc31b,bear,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,2,correct,1137.0,bear,472.10000014305115,1609.1000001430511
w87bc31b,milk,../static/stimuli/images/volcano/sun_agobzgvhyhaxalcv.jpg,False,2,empty,7715.200000047684,,0.0,7715.200000047684
w87bc31b,nut,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,2,empty,1502.7999999523163,,275.09999990463257,1777.8999998569489
w87bc31b,cake,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,2,correct,1056.5,cake,616.2999999523163,1672.7999999523163
w87bc31b,hat,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,2,empty,1270.2999999523163,,0.0,1270.2999999523163
w87bc31b,egg,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,2,other,3954.7000000476837,chicken,1955.8999998569489,5910.599999904633
w87bc31b,candle,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,2,empty,2175.5999999046326,,0.0,2175.5999999046326
w87bc31b,jeans,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,2,empty,1260.7999999523163,,0.0,1260.7999999523163
w87bc31b,cat,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,2,correct,2655.0999999046326,cat,530.4000000953674,3185.5
w87bc31b,bone,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,2,correct,1271.0,bones,1868.7000000476837,3139.7000000476837
w87bc31b,window,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,True,2,correct,1065.0999999046326,window,764.2999999523163,1829.3999998569489
w87bc31b,drink,../static/stimuli/images/vineyard/sun_agfdrmftdzokxtnc.jpg,False,2,intrusion,1538.2999999523163,idk,435.09999990463257,1973.3999998569489
w87bc31b,bread,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,other,1295.8000001907349,turtle,839.5,2135.300000190735
w87bc31b,lawn,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,correct,2476.7999999523163,lawn,720.2999999523163,3197.0999999046326
w87bc31b,pig,../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg,False,2,empty,5284.700000047684,,0.0,5284.700000047684
w87bc31b,fence,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,2,correct,1548.7000000476837,fence,669.2000000476837,2217.9000000953674
w87bc31b,hay,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,2,empty,3940.5999999046326,,0.0,3940.5999999046326
w87bc31b,snake,../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg,True,2,empty,1727.7999999523163,,0.0,1727.7999999523163
w87bc31b,cake,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,2,correct,1270.1000001430511,cake,684.6999998092651,1954.7999999523163
w87bc31b,apple,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,2,empty,2858.4000000953674,,0.0,2858.4000000953674
w87bc31b,lion,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,2,empty,1051.8999998569489,,0.0,1051.8999998569489
w87bc31b,potato,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,2,empty,1325.0,,0.0,1325.0
w87bc31b,bag,../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg,False,2,empty,1215.5,,0.0,1215.5
w87bc31b,truck,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,2,correct,1368.9000000953674,truck,1026.2000000476837,2395.100000143051
w87bc31b,rabbit,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,2,intrusion,8796.900000095367,cow,742.0,9538.900000095367
w87bc31b,puzzle,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,2,empty,1430.6000001430511,,0.0,1430.6000001430511
w87bc31b,door,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,False,2,correct,1485.7000000476837,door,1384.2000000476837,2869.9000000953674
w87bc31b,volcano,../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg,False,2,correct,1888.7999999523163,volcano,1414.2000000476837,3303.0
w87bc31b,cat,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,2,correct,879.8999998569489,cat,539.5,1419.3999998569489
w87bc31b,duck,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,2,correct,1354.9000000953674,duck,642.3999998569489,1997.2999999523163
w87bc31b,dog,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,2,correct,1421.5,dog,740.3000001907349,2161.800000190735
w87bc31b,bone,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,2,correct,1031.7999999523163,bones,719.3000001907349,1751.1000001430511
w87bc31b,ear,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,True,2,empty,1871.0,,0.0,1871.0
w87bc31b,toilet,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,2,correct,2081.699999809265,toilet,915.5,2997.199999809265
w87bc31b,eye,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,2,other,9982.100000143051,light,717.0,10699.100000143051
w87bc31b,hat,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,2,empty,884.5,,0.0,884.5
w87bc31b,sand,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,2,correct,1125.1999998092651,sand,643.3000001907349,1768.5
w87bc31b,egg,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,2,correct,1248.2000000476837,egg,679.0,1927.2000000476837
w87bc31b,heart,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,2,empty,1224.8000001907349,,0.0,1224.8000001907349
w87bc31b,bed,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,2,correct,1530.6000001430511,bed,1901.8999998569489,3432.5
w87bc31b,computer,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,2,empty,848.0999999046326,,0.0,848.0999999046326
w87bc31b,flower,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,2,empty,1250.0,,0.0,1250.0
w87bc31b,candle,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,2,empty,976.8999998569489,,0.0,976.8999998569489
w87bc31b,jeans,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,2,empty,719.9000000953674,,0.0,719.9000000953674
w87bc31b,bee,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,2,correct,1071.5,bee,416.0,1487.5
w87bc31b,bear,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,2,correct,1260.5,bear,471.10000014305115,1731.6000001430511
w87bc31b,bird,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,2,empty,1650.4000000953674,,0.0,1650.4000000953674
w87bc31b,horse,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,2,correct,1248.5,horse,863.4000000953674,2111.9000000953674
w87bc31b,milk,../static/stimuli/images/volcano/sun_agobzgvhyhaxalcv.jpg,False,2,empty,1279.2999999523163,,0.0,1279.2999999523163
w87bc31b,nut,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,2,empty,760.7000000476837,,0.0,760.7000000476837
w7d2cd83,window,../static/stimuli/images/temple/sun_asirkyjruyeentuc.jpg,False,2,intrusion,1182.3000000000466,ear,1024.7999999999302,2207.0999999999767
w7d2cd83,horse,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,False,2,correct,1314.7999999999302,horse,1201.0,2515.79999999993
w7d2cd83,dog,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,2,intrusion,6377.100000000093,ear,385.79999999993015,6762.900000000023
w7d2cd83,sand,../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg,False,2,correct,3002.9000000000233,sabd,647.0,3649.9000000000233
w7d2cd83,heart,../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg,False,2,intrusion,2947.6999999999534,sand,911.3000000000466,3859.0
w7d2cd83,bird,../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg,False,2,intrusion,4571.699999999953,sand,617.0,5188.699999999953
w7d2cd83,snake,../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg,False,2,correct,1034.7999999999302,snake,969.9000000000233,2004.6999999999534
w7d2cd83,cat,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,intrusion,8205.900000000023,sand,2124.9000000000233,10330.800000000047
w7d2cd83,fence,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,True,2,intrusion,3692.100000000093,sand,1355.8999999999069,5048.0
w7d2cd83,hat,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,2,intrusion,3231.5,sand,763.8000000000466,3995.3000000000466
w7d2cd83,potato,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,2,intrusion,1887.5999999999767,bug,1230.2000000000698,3117.8000000000466
w7d2cd83,bag,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,2,intrusion,813.3000000000466,ear,654.0,1467.3000000000466
w7d2cd83,volcano,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,2,correct,2057.3000000000466,volcano,2756.0999999999767,4813.400000000023
w7d2cd83,rabbit,../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg,False,2,empty,5342.5,,0.0,5342.5
w7d2cd83,flower,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,2,intrusion,2303.8000000000466,snail,784.0999999999767,3087.9000000000233
w7d2cd83,bread,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,True,2,empty,6814.5,,0.0,6814.5
w7d2cd83,truck,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,2,empty,1369.8000000000466,,0.0,1369.8000000000466
w7d2cd83,eye,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,False,2,empty,1105.1999999999534,,0.0,1105.1999999999534
w7d2cd83,drink,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,2,correct,1046.3000000000466,drink,1023.0,2069.3000000000466
w7d2cd83,computer,../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg,False,2,correct,1202.5999999999767,computer,1358.0,2560.5999999999767
w7d2cd83,pig,../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg,False,2,empty,3626.5999999999767,,0.0,3626.5999999999767
w7d2cd83,toilet,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,2,correct,2413.0,toilet,8141.199999999953,10554.199999999953
w7d2cd83,duck,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,2,intrusion,2695.4000000000233,bug,3136.9000000000233,5832.300000000047
w7d2cd83,lawn,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,empty,1161.6999999999534,,0.0,1161.6999999999534
w7d2cd83,ear,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,2,empty,1725.0,,0.0,1725.0
w7d2cd83,cake,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,empty,1705.6999999999534,,0.0,1705.6999999999534
w7d2cd83,bone,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,2,empty,1192.7999999999302,,0.0,1192.7999999999302
w7d2cd83,apple,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,2,empty,1685.0999999999767,,0.0,1685.0999999999767
w7d2cd83,puzzle,../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg,False,2,other,2895.5,timer,788.0999999999767,3683.5999999999767
w7d2cd83,hay,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,2,empty,913.5999999999767,,0.0,913.5999999999767
w7d2cd83,candle,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,empty,635.1999999999534,,0.0,635.1999999999534
w7d2cd83,lion,../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg,False,2,empty,986.1999999999534,,0.0,986.1999999999534
w7d2cd83,egg,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,2,empty,1198.0999999999767,,0.0,1198.0999999999767
w7d2cd83,jeans,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,2,correct,1185.2000000000698,jean,640.1999999999534,1825.4000000000233
w7d2cd83,bed,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,empty,1583.0,,0.0,1583.0
w7d2cd83,door,../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg,False,2,empty,793.0,,0.0,793.0
w7d2cd83,bear,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,empty,1215.2000000001863,,0.0,1215.2000000001863
w7d2cd83,milk,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,2,empty,959.5,,0.0,959.5
w7d2cd83,nut,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,2,empty,604.3000000000466,,0.0,604.3000000000466
w7d2cd83,bee,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,True,2,empty,985.0,,0.0,985.0
w7d2cd83,bag,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,2,intrusion,1061.1999999999534,ear,443.10000000009313,1504.3000000000466
w7d2cd83,duck,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,2,empty,651.3000000000466,,0.0,651.3000000000466
w7d2cd83,puzzle,../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg,False,2,other,1426.6000000000931,timer,619.7999999998137,2046.3999999999069
w7d2cd83,potato,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,2,intrusion,1432.0,ear,1436.0,2868.0
w7d2cd83,lawn,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,empty,1043.8999999999069,,0.0,1043.8999999999069
w7d2cd83,eye,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,False,2,empty,796.3999999999069,,0.0,796.3999999999069
w7d2cd83,milk,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,2,empty,563.6999999999534,,0.0,563.6999999999534
w7d2cd83,heart,../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg,False,2,intrusion,1592.3000000000466,volcano,2399.899999999907,3992.1999999999534
w7d2cd83,bird,../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg,False,2,empty,1783.5999999998603,,4695.0,6478.59999999986
w7d2cd83,hay,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,2,empty,813.6000000000931,,0.0,813.6000000000931
w7d2cd83,bee,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,True,2,empty,785.3000000000466,,0.0,785.3000000000466
w7d2cd83,volcano,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,2,correct,2116.6999999999534,volcano,7181.200000000186,9297.90000000014
w7d2cd83,fence,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,True,2,empty,1793.1999999999534,,0.0,1793.1999999999534
w7d2cd83,bed,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,empty,801.5999999998603,,0.0,801.5999999998603
w7d2cd83,bone,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,2,empty,552.3000000000466,,0.0,552.3000000000466
w7d2cd83,bread,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,True,2,empty,575.0999999998603,,0.0,575.0999999998603
w7d2cd83,truck,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,2,empty,547.1000000000931,,0.0,547.1000000000931
w7d2cd83,window,../static/stimuli/images/temple/sun_asirkyjruyeentuc.jpg,False,2,intrusion,1171.8999999999069,ear,445.0,1616.8999999999069
w7d2cd83,bear,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,empty,591.3999999999069,,0.0,591.3999999999069
w7d2cd83,lion,../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg,False,2,empty,545.1999999999534,,0.0,545.1999999999534
w7d2cd83,cat,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,intrusion,932.9000000001397,ear,399.0999999998603,1332.0
w7d2cd83,dog,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,2,intrusion,996.1999999999534,ear,543.9000000001397,1540.1000000000931
w7d2cd83,toilet,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,2,correct,1717.2999999998137,toilet,1625.1000000000931,3342.399999999907
w7d2cd83,jeans,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,2,correct,1118.3000000000466,jean,638.0,1756.3000000000466
w7d2cd83,apple,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,2,empty,1170.8999999999069,,0.0,1170.8999999999069
w7d2cd83,candle,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,empty,613.5999999998603,,0.0,613.5999999998603
w7d2cd83,cake,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,empty,1541.6000000000931,,0.0,1541.6000000000931
