wid,practice,presentation_times,primed_word,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
wafa0ab8,False,"[904.8000000119209, 1851.5999999940395]",toilet,left,toilet,fence,right,2756.4000000059605,3133.4000000059605,fence,fence,3797.9000000059605,correct
wafa0ab8,False,[1735.0],jeans,left,jeans,bee,left,1735.0,2110.0,jeans,jeans,2682.9000000059605,correct
wafa0ab8,False,"[806.3000000119209, 3470.4000000059605, 3379.7999999821186]",rabbit,left,horse,rabbit,left,7656.5,8178.300000011921,horse,horse,9922.5,correct
wafa0ab8,False,"[891.7000000178814, 1027.7999999821186, 5025.300000011921, 6467.0999999940395, 896.3000000119209]",milk,left,milk,computer,left,14308.200000017881,14721.700000017881,,,,timeout
wafa0ab8,False,"[651.9000000059605, 4114.0]",pig,left,heart,pig,right,4765.9000000059605,7616.5,pig,pig,8336.09999999404,correct
w0c70cb8,True,"[583.1600000000326, 1214.2600000000093, 1011.4399999999441]",door,right,door,drink,right,2808.859999999986,4700.380000000005,door,hinge,6277.0800000000745,other
w0c70cb8,False,"[813.8399999999674, 1464.0, 941.1000000000931, 2740.159999999916]",eye,left,toilet,eye,right,5959.099999999977,7309.599999999977,eye,retina,8126.520000000019,other
w0c70cb8,False,"[472.7399999999907, 1343.3199999999488, 3905.680000000051]",flower,left,flower,bed,left,5721.739999999991,6669.719999999972,flower,petal,7221.179999999935,other
w0c70cb8,False,"[528.4399999999441, 1044.5, 362.0, 1032.5]",window,right,ear,window,left,2967.439999999944,3783.079999999958,window,sill,4350.399999999907,intrusion
w0c70cb8,False,"[381.4000000000233, 1162.0999999999767, 3630.939999999944]",potato,left,potato,fence,left,5174.439999999944,5646.359999999986,potato,spud,6307.520000000019,intrusion
w0c70cb8,False,"[435.3200000000652, 784.859999999986, 274.19999999995343, 323.30000000004657, 1043.420000000042, 413.0799999999581, 1404.3000000000466]",bag,right,milk,bag,right,4678.480000000098,5346.860000000102,milk,tote,5798.100000000093,intrusion
w0c70cb8,False,"[420.9000000000233, 399.9199999999255, 425.04000000003725, 2101.359999999986, 1159.6600000000326, 1819.7600000000093]",lion,left,lion,hat,right,6326.640000000014,7296.780000000028,hat,roar,7780.780000000028,intrusion
w0c70cb8,False,"[385.5999999999767, 1974.2600000000093]",rabbit,left,cat,rabbit,right,2359.859999999986,2814.7600000000093,rabbit,hare,3298.6999999999534,intrusion
w0c70cb8,False,"[333.0200000000186, 1023.4799999999814, 954.0200000000186]",bear,left,bear,duck,left,2310.5200000000186,3190.819999999949,bear,teddy,3985.0,other
w0c70cb8,False,"[404.20000000006985, 1123.5200000000186]",jeans,right,jeans,sand,left,1527.7200000000885,2176.1600000000326,sand,denim,2980.140000000014,other
w0c70cb8,False,"[349.8800000001211, 1276.780000000028]",bird,right,cake,bird,left,1626.660000000149,2202.179999999935,bird,finch,2760.560000000056,intrusion
w0c70cb8,False,"[391.28000000002794, 1486.1999999999534]",puzzle,right,dog,puzzle,left,1877.4799999999814,2485.0,puzzle,jigsaw,3657.560000000056,other
w0c70cb8,False,"[424.71999999997206, 1422.3200000000652]",apple,right,apple,candle,left,1847.0400000000373,2539.7399999999907,candle,cider,4090.320000000065,other
w0c70cb8,False,"[517.8999999999069, 993.0600000000559]",nut,right,lawn,nut,left,1510.9599999999627,2000.5999999998603,nut,cashew,2991.5200000000186,other
w0c70cb8,False,"[647.9200000001583, 2250.779999999795]",bee,right,computer,bee,left,2898.6999999999534,3943.560000000056,bee,bee,4317.959999999963,correct
w0c70cb8,False,"[486.31999999983236, 2334.3000000000466]",bread,right,pig,bread,left,2820.619999999879,3574.9199999999255,bread,bread,4179.219999999972,correct
w0c70cb8,False,"[598.0600000000559, 1480.5800000000745]",horse,right,snake,horse,left,2078.6400000001304,2562.780000000028,horse,horse,3462.100000000093,correct
w0c70cb8,False,"[466.71999999997206, 2275.119999999879]",bone,right,bone,hay,left,2741.839999999851,3048.2999999998137,hay,hay,3489.8799999998882,correct
w0c70cb8,False,"[471.5, 1071.7399999999907]",truck,right,volcano,truck,left,1543.2399999999907,2119.0800000000745,truck,truck,2794.340000000084,correct
w0c70cb8,False,"[374.5800000000745, 672.5200000000186, 327.95999999996275, 700.6000000000931, 996.3000000000466]",egg,right,heart,egg,left,3071.9600000001956,4079.380000000121,egg,egg,7206.0,correct
wac12fcf,True,"[5216.70000000298, 582.5, 982.0, 838.8999999985099]",truck,right,truck,snake,left,7620.10000000149,9890.10000000149,snake,snake,10952.0,correct
wac12fcf,False,[2281.39999999851],bone,left,bone,lion,left,2281.39999999851,5961.60000000149,bone,bone,12337.69999999553,correct
wac12fcf,False,[5262.20000000298],cake,left,cake,computer,left,5262.20000000298,6332.70000000298,cake,cake,6952.20000000298,correct
wac12fcf,False,[2866.4000000059605],hay,left,puzzle,hay,left,2866.4000000059605,3632.60000000149,puzzle,puzzle,5583.30000000447,correct
wac12fcf,False,"[2104.5, 2046.8999999985099]",duck,left,bee,duck,right,4151.39999999851,4910.29999999702,duck,duck,7176.19999999553,correct
wac12fcf,False,[2422.89999999851],door,left,door,apple,left,2422.89999999851,3329.60000000149,door,door,4472.70000000298,correct
wac12fcf,False,[2238.0],milk,left,milk,lawn,left,2238.0,2864.5999999940395,milk,milk,4517.69999999553,correct
wac12fcf,False,[2344.7000000029802],fence,left,fence,ear,left,2344.7000000029802,3012.5,fence,fence,3919.7000000029802,correct
wac12fcf,False,[1372.7000000029802],cat,left,toilet,cat,left,1372.7000000029802,2187.2000000029802,toilet,toilet,3217.0,correct
wac12fcf,False,[1611.5],heart,left,heart,dog,left,1611.5,2089.60000000149,heart,heart,3062.39999999851,correct
wac12fcf,False,[2513.0],nut,left,potato,nut,left,2513.0,3066.10000000149,potato,potato,5203.60000000149,correct
wac12fcf,False,[1869.8999999985099],drink,right,drink,candle,right,1869.8999999985099,2849.8000000044703,drink,drink,3884.10000000149,correct
wac12fcf,False,[1355.0],bear,left,pig,bear,left,1355.0,1803.0,pig,pig,2617.60000000149,correct
wac12fcf,False,"[806.0, 578.0, 1082.1999999955297, 2136.0]",bag,right,bag,bed,left,4602.19999999553,5179.79999999702,bed,bed,5649.79999999702,correct
wac12fcf,False,[3027.4000000059605],jeans,right,bird,jeans,right,3027.4000000059605,7405.5,bird,bird,8167.20000000298,correct
wac12fcf,False,[1490.9000000059605],egg,left,volcano,egg,left,1490.9000000059605,1994.7000000029802,volcano,volcano,3127.4000000059605,correct
wac12fcf,False,[2054.89999999851],hat,left,sand,hat,left,2054.89999999851,2831.10000000149,sand,sand,3435.60000000149,correct
wac12fcf,False,"[491.5, 435.1000000014901, 1447.1000000014901]",horse,right,horse,rabbit,right,2373.7000000029802,3402.10000000149,horse,horse,5014.60000000149,correct
wac12fcf,False,"[1187.1999999955297, 1722.8000000044703]",bread,left,bread,eye,right,2910.0,3350.0,eye,eye,3804.10000000149,correct
wac12fcf,False,[2370.1999999955297],window,left,window,flower,left,2370.1999999955297,2863.1999999955297,window,window,6265.19999999553,correct
w8d015ae,True,"[2695.600000000093, 5586.399999999907, 677.8000000000466, 2086.5]",drink,left,eye,drink,right,11046.300000000047,12799.0,drink,drink,15306.300000000047,correct
w8d015ae,False,"[1038.3999999999069, 1167.1000000000931, 1696.8999999999069]",sand,left,candle,sand,left,3902.399999999907,4990.5,candle,candle,7799.799999999814,correct
w8d015ae,False,"[904.9000000001397, 1132.8999999999069, 1112.1000000000931]",door,left,dog,door,left,3149.9000000001397,4233.200000000186,dog,dog,5676.0,correct
w8d015ae,False,"[678.2000000001863, 723.3999999999069, 1017.0]",lion,left,rabbit,lion,left,2418.600000000093,3458.3000000000466,rabbit,rabbit,5973.800000000047,correct
w8d015ae,False,"[563.4000000001397, 1996.0999999998603]",jeans,left,jeans,window,right,2559.5,3328.0,window,window,6234.5,correct
w8d015ae,False,"[652.3000000000466, 1954.6999999999534]",cat,left,hay,cat,right,2607.0,3541.600000000093,cat,cat,8797.600000000093,correct
w8d015ae,False,"[455.69999999995343, 1905.1999999999534]",puzzle,left,puzzle,fence,right,2360.899999999907,3641.0999999998603,fence,fence,7080.899999999907,correct
w8d015ae,False,"[846.8000000000466, 719.3000000000466, 860.5]",bee,left,bee,computer,left,2426.600000000093,3284.6999999999534,bee,bee,4917.199999999953,correct
w8d015ae,False,"[702.3000000000466, 1283.3999999999069, 1342.1000000000931]",horse,left,bone,horse,left,3327.8000000000466,4166.199999999953,bone,bone,5724.09999999986,correct
w8d015ae,False,"[731.5999999998603, 1701.6000000000931]",nut,left,nut,bear,right,2433.1999999999534,3248.5999999998603,bear,bear,4900.5,correct
w8d015ae,False,"[654.8999999999069, 2169.100000000093]",egg,left,heart,egg,right,2824.0,3933.6999999999534,egg,egg,5068.0,correct
w8d015ae,False,"[682.2000000001863, 922.8999999999069, 966.0]",bird,left,bird,toilet,left,2571.100000000093,3412.4000000001397,bird,bird,4986.600000000093,correct
w8d015ae,False,"[1259.0, 1654.5]",bag,left,bag,cake,right,2913.5,3845.3000000000466,cake,cake,5205.399999999907,correct
w8d015ae,False,"[954.3000000000466, 3225.0]",bed,left,bread,bed,right,4179.300000000047,5347.800000000047,bed,bed,6366.600000000093,correct
w8d015ae,False,"[607.3000000000466, 1456.0]",milk,left,milk,hat,right,2063.3000000000466,2758.8000000000466,hat,hat,4704.800000000047,correct
w8d015ae,False,"[744.0, 562.1999999999534, 1105.3000000000466]",snake,left,duck,snake,left,2411.5,3929.0,duck,duck,5916.5,correct
w8d015ae,False,"[424.70000000018626, 1384.5999999998603, 1579.5]",pig,left,pig,apple,left,3388.8000000000466,4094.100000000093,pig,pig,5665.90000000014,correct
w8d015ae,False,"[716.0999999998603, 1671.6000000000931]",volcano,left,truck,volcano,right,2387.6999999999534,3177.399999999907,volcano,volcano,5819.299999999814,correct
w8d015ae,False,"[846.6999999999534, 1340.1000000000931, 960.0999999998603]",potato,left,potato,ear,left,3146.899999999907,3798.5,potato,potato,6239.300000000047,correct
w8d015ae,False,"[1294.4000000001397, 780.0, 2332.5999999998603]",flower,left,flower,lawn,left,4407.0,5199.600000000093,flower,flower,7212.199999999953,correct
w200d31c,True,"[1274, 6729.000000000116]",bag,left,sand,bag,right,8003.000000000116,9593.0,bag,bag,10208.0,correct
w200d31c,False,"[1328, 1050, 2694]",bird,left,bird,eye,right,5072.0,8143.0,eye,eyes,8917.0,correct
w200d31c,False,"[1171.9999999998836, 2375, 1297, 2009]",hay,left,bed,hay,right,6852.999999999884,8126.999999999884,hay,hay,8555.999999999884,correct
w200d31c,False,"[576, 2838, 937, 6178]",truck,left,ear,truck,right,10529.0,12821.0,truck,truck,13550.0,correct
w200d31c,False,"[943.0000000001164, 1998.9999999998836]",door,left,toilet,door,right,2942.0,3683.0,door,door,4367.0,correct
w200d31c,False,[2217],window,left,window,fence,right,2217.0,3423.0,fence,windo,6584.0,intrusion
w200d31c,False,"[826, 1655]",horse,left,bear,horse,right,2481.0,3492.0,horse,horse,4160.000000000116,correct
w200d31c,False,"[502, 686.0000000001164]",jeans,left,duck,jeans,right,1188.0000000001164,1668.0,jeans,jeans,2181.0,correct
w200d31c,False,"[3500, 797, 3266]",hat,left,hat,milk,left,7563.0,9293.0,hat,hat,10098.0,correct
w200d31c,False,[1093],bee,left,bee,flower,left,1093.0,1588.0,bee,bee,2080.0,correct
w200d31c,False,[1260],drink,left,drink,snake,left,1260.0,1653.0,drink,drink,2442.0,correct
w200d31c,False,"[543, 1491.0000000001164, 667.9999999998836, 601]",bone,left,candle,bone,right,3303.0,4356.0,bone,bone,4788.0,correct
w200d31c,False,"[775.9999999998836, 1831]",nut,left,cake,nut,right,2606.9999999998836,3270.9999999998836,nut,nut,3679.9999999998836,correct
w200d31c,False,"[534.0, 1142.9999999998836]",apple,left,lion,apple,right,1676.9999999998836,2549.9999999998836,apple,apple,3473.9999999998836,correct
w200d31c,False,[1149],puzzle,left,puzzle,rabbit,left,1149.0,1673.0,puzzle,puzzle,2517.0,correct
w200d31c,False,"[540.0000000001164, 663.0]",potato,left,egg,potato,right,1203.0000000001164,1572.0,potato,potato,2912.0,correct
w200d31c,False,"[478.0, 2052.0]",volcano,left,bread,volcano,right,2530.0,2993.0,volcano,volano,3913.0,correct
w200d31c,False,"[649.0, 1300.0]",heart,left,lawn,heart,right,1949.0,2399.0,heart,heart,4871.0,correct
w200d31c,False,"[503, 596]",computer,left,pig,computer,right,1099.0,1515.0,computer,computer,2309.0000000001164,correct
w200d31c,False,"[553, 1167]",dog,left,cat,dog,right,1720.0,2249.0,dog,dog,2615.0,correct
w3e04097,True,[],drink,,,,left,,,fence,imble,,other
w3e04097,False,[],duck,,,,right,,,duck,quak,,correct
w3e04097,False,[2523.0],heart,right,heart,bee,left,2523.0,3759.699999988079,bee,,6805.600000023842,empty
w3e04097,False,[],bed,,,,left,,,puzzle,bunk,,intrusion
w3e04097,False,[4874.100000023842],lion,right,computer,lion,left,4874.100000023842,5223.300000011921,lion,raor,8379.400000035763,intrusion
w3e04097,False,[5072.700000047684],lawn,right,hat,lawn,left,5072.700000047684,5962.800000011921,lawn,mower,7601.400000035763,intrusion
w3e04097,False,[15028.399999976158],door,right,apple,door,,,,,,,timeout
w3e04097,False,[2406.300000011921],volcano,right,dog,volcano,left,2406.300000011921,3750.300000011921,volcano,erupt,5120.5,other
w3e04097,False,[],toilet,,,,left,,,toilet,erupt,,other
w3e04097,False,[137.19999998807907],truck,right,egg,truck,right,137.19999998807907,1370.199999988079,egg,pickup,2735.300000011921,other
w3e04097,False,[],cat,,,,right,,,cat,feline,,other
w3e04097,False,[],horse,,,,left,,,cake,steed,,other
w3e04097,False,[],pig,,,,left,,,rabbit,pig,,intrusion
w3e04097,False,[1439.8999999761581],candle,right,candle,jeans,left,1439.8999999761581,2860.599999964237,jeans,wick,4056.5,intrusion
w3e04097,False,[813.5],eye,right,bag,eye,left,813.5,1643.800000011921,eye,retina,4591.699999988079,other
w3e04097,False,[],sand,,,,right,,,nut,dune,,intrusion
w3e04097,False,"[3324.5, 2082.699999988079, 550.6000000238419, 445.5, 902.8999999761581, 397.10000002384186, 3286.399999976158]",bone,left,hay,bone,left,10989.699999988079,11968.199999988079,hay,junk,12683.899999976158,intrusion
w3e04097,False,[1668.300000011921],window,left,ear,window,left,1668.300000011921,2079.900000035763,ear,sill,5429.200000047684,intrusion
w3e04097,False,[],potato,,,,left,,,snake,spud,,intrusion
w3e04097,False,[3052.2000000476837],milk,right,bird,milk,left,3052.2000000476837,4769.5,milk,skim,5360.100000023842,other
wa25d9b8,True,[],bear,,,,right,,,,,,timeout
wa25d9b8,False,"[4900.999999999767, 913, 588, 2259, 1195.0000000002328, 432.99999999976717, 5550]",truck,right,eye,truck,,,,,,,timeout
wa25d9b8,False,"[2745, 1663, 782.0000000002328, 994.9999999997672, 2843, 1956, 4040]",lawn,right,bag,lawn,,,,,,,timeout
wa25d9b8,False,"[1183.0, 1209.9999999997672, 876, 12446]",nut,right,nut,bone,,,,,,,timeout
wa25d9b8,False,"[692, 597, 1954, 1071, 3036, 506, 423, 439, 3396]",horse,left,duck,horse,left,12114.0,,,,,timeout
wa25d9b8,False,"[818, 1045, 13177.000000000233]",volcano,left,volcano,flower,,,,,,,timeout
wa25d9b8,False,"[608, 551.0000000002328, 13875.999999999767]",cat,left,cat,door,,,,,,,timeout
wa25d9b8,False,"[930.0000000002328, 1176.9999999997672, 12929.000000000233]",pig,left,pig,potato,,,,,,,timeout
wa25d9b8,False,[5946],bread,left,bread,window,right,5946.0,6074.0,window,bread,9836.0,intrusion
wa25d9b8,False,"[759, 1292, 574, 387, 2066, 1026]",sand,left,dog,sand,right,6104.0,8117.0,sand,sanddune,11739.0,other
wa25d9b8,False,"[620, 1133.0000000002328, 533.9999999997672, 871, 1812, 3677.000000000233]",hay,right,toilet,hay,right,8647.000000000233,8700.0,toilet,hay,11063.0,intrusion
wa25d9b8,False,"[895.9999999997672, 1011, 14902]",bird,left,bird,bed,,,,,,,timeout
wa25d9b8,False,[3053],bee,right,bee,puzzle,right,3053.0,3250.0,bee,bee,7818.0,correct
wa25d9b8,False,[2005.0],rabbit,left,rabbit,milk,left,2005.0,3099.000000000233,rabbit,rabbit,4956.0,correct
wa25d9b8,False,"[1188.0000000002328, 1539.9999999997672, 1735, 29]",drink,left,candle,drink,left,4492.0,5477.000000000233,candle,candle,7892.0,correct
wa25d9b8,False,"[658.9999999997672, 1524.0000000002328]",apple,left,ear,apple,left,2183.0,4044.999999999767,ear,appl,13203.0,intrusion
wa25d9b8,False,"[893, 3916]",cake,left,heart,cake,left,4809.0,,,,,timeout
wa25d9b8,False,"[721.0, 5104.0]",snake,left,computer,snake,right,5825.0,7957.0,snake,snake,8997.0,correct
wa25d9b8,False,"[1117.0, 1643.0, 3058.0, 598.0]",fence,left,jeans,fence,right,6416.0,7589.0,fence,fence,8746.0,correct
wa25d9b8,False,"[2131, 6535]",egg,left,lion,egg,left,8666.0,8719.0,lion,egg,11902.0,intrusion
w49fec50,True,[1810.2000000001863],rabbit,left,flower,rabbit,left,1810.2000000001863,2682.300000000745,flower,flower,3924.9000000003725,correct
w49fec50,False,[1882.199999999255],milk,right,milk,fence,right,1882.199999999255,2567.899999999441,milk,milk,5571.399999999441,correct
w49fec50,False,"[639.6999999992549, 2619.7000000001863]",horse,left,horse,toilet,right,3259.399999999441,4345.5,toilet,toilet,8050.0,correct
w49fec50,False,"[532.2999999998137, 859.3000000007451, 1309.2999999998137]",door,left,door,truck,left,2700.9000000003725,3579.600000000559,door,door,4221.4000000003725,correct
w49fec50,False,"[467.70000000018626, 713.6000000005588, 5074.699999999255]",bee,left,bee,eye,left,6256.0,7099.4000000003725,bee,bee,8043.600000000559,correct
w49fec50,False,"[535.9000000003725, 3082.7000000001863]",cake,left,bone,cake,right,3618.600000000559,4532.200000000186,cake,cake,5271.4000000003725,correct
w49fec50,False,[1936.2000000001863],volcano,left,hat,volcano,left,1936.2000000001863,3084.0999999996275,hat,hat,3440.2999999998137,correct
w49fec50,False,[1449.199999999255],nut,left,ear,nut,left,1449.199999999255,1868.8999999994412,ear,,1870.0,empty
w49fec50,False,[2813.7000000001863],computer,left,drink,computer,left,2813.7000000001863,3639.600000000559,drink,drink,4974.200000000186,correct
w49fec50,False,[1460.8999999994412],duck,left,lion,duck,left,1460.8999999994412,2551.699999999255,lion,lion,3685.699999999255,correct
w49fec50,False,[2858.9000000003725],bed,left,bear,bed,left,2858.9000000003725,3687.0,bear,bear,5286.5,correct
w49fec50,False,[1650.8999999994412],cat,left,cat,puzzle,left,1650.8999999994412,2188.399999999441,cat,cat,3814.899999999441,correct
w49fec50,False,[2233.4000000003725],bag,left,bag,snake,left,2233.4000000003725,3224.0,bag,bag,4305.5,correct
w49fec50,False,[],candle,,,,left,,,,,,timeout
w49fec50,False,[2725.2999999998137],bread,left,bread,potato,left,2725.2999999998137,3569.7999999998137,bread,bread,5488.4000000003725,correct
w49fec50,False,[1313.2000000001863],lawn,left,dog,lawn,left,1313.2000000001863,2234.7000000001863,dog,dog,2921.7000000001863,correct
w49fec50,False,[1560.300000000745],bird,left,jeans,bird,left,1560.300000000745,2343.2000000001863,jeans,jeans,5434.0,correct
w49fec50,False,[1619.2999999998137],heart,left,window,heart,left,1619.2999999998137,2281.9000000003725,window,window,3763.5,correct
w49fec50,False,[1169.8999999994412],pig,left,pig,egg,left,1169.8999999994412,2078.199999999255,pig,pig,3305.7999999998137,correct
w49fec50,False,[1518.3999999994412],sand,right,sand,hay,right,1518.3999999994412,2259.5,sand,sand,3424.699999999255,correct
w8727943,True,"[2193.399999976158, 796.8000000119209, 386.19999998807907, 510.9000000357628, 1123.699999988079]",bone,left,bone,heart,left,5011.0,5848.199999988079,bone,bone,7762.5,correct
w8727943,False,"[666.5999999642372, 595.9000000357628, 317.0999999642372, 499.80000001192093, 1161.1000000238419]",nut,left,nut,eye,left,3240.5,3897.5,nut,nut,4768.899999976158,correct
w8727943,False,"[403.60000002384186, 2033.0]",bread,left,bee,bread,right,2436.600000023842,3454.600000023842,bread,bread,4032.400000035763,correct
w8727943,False,"[636.8000000119209, 842.0999999642372, 1862.199999988079]",bed,left,bed,truck,left,3341.099999964237,4037.5,bed,bed,4563.699999988079,correct
w8727943,False,"[761.5999999642372, 654.6999999880791, 1556.9000000357628]",toilet,left,toilet,flower,left,2973.199999988079,3336.199999988079,toilet,toilet,4120.899999976158,correct
w8727943,False,"[585.6999999880791, 494.39999997615814, 568.7000000476837, 337.0, 769.7999999523163]",horse,left,horse,cat,left,2755.599999964237,3180.5,horse,horse,3955.800000011921,correct
w8727943,False,"[555.4000000357628, 1578.0, 517.8000000119209, 3069.2999999523163]",bag,left,hat,bag,right,5720.5,6452.400000035763,bag,bag,6908.200000047684,correct
w8727943,False,"[667.7000000476837, 1735.0999999642372]",rabbit,left,rabbit,bird,left,2402.800000011921,3198.600000023842,rabbit,rabbit,4057.300000011921,correct
w8727943,False,"[542.3999999761581, 488.30000001192093, 1467.300000011921]",ear,left,jeans,ear,left,2498.0,2934.399999976158,jeans,brain,3815.899999976158,other
w8727943,False,"[523.1000000238419, 1037.3999999761581, 1196.3999999761581]",door,left,lion,door,right,2756.899999976158,3206.199999988079,door,door,4016.100000023842,correct
w8727943,False,"[393.0, 2782.399999976158]",snake,left,candle,snake,right,3175.399999976158,3607.800000011921,snake,snake,4313.800000011921,correct
w8727943,False,"[474.0, 1245.3999999761581]",milk,left,milk,computer,left,1719.3999999761581,2205.600000023842,milk,milk,3037.5,correct
w8727943,False,"[544.8999999761581, 667.1999999880791]",duck,left,duck,pig,left,1212.0999999642372,1683.8999999761581,duck,duck,2312.699999988079,correct
w8727943,False,"[608.5, 685.0]",cake,left,volcano,cake,right,1293.5,1676.6000000238419,cake,cake,2643.600000023842,correct
w8727943,False,"[609.4000000357628, 452.19999998807907]",potato,left,potato,window,left,1061.6000000238419,1590.699999988079,potato,potato,2486.699999988079,correct
w8727943,False,"[469.0999999642372, 2179.600000023842]",sand,left,apple,sand,right,2648.699999988079,3028.0,sand,sand,3569.099999964237,correct
w8727943,False,"[680.3000000119209, 1373.0]",egg,left,fence,egg,right,2053.300000011921,2503.2000000476837,egg,egg,3172.7000000476837,correct
w8727943,False,"[554.5, 1022.8999999761581]",dog,left,dog,bear,left,1577.3999999761581,1894.7999999523163,dog,dog,2492.7999999523163,correct
w8727943,False,"[644.3999999761581, 620.1000000238419]",puzzle,left,puzzle,hay,left,1264.5,2079.699999988079,puzzle,puzzle,3299.800000011921,correct
w8727943,False,"[832.1999999880791, 717.2000000476837]",drink,left,drink,lawn,left,1549.4000000357628,2123.300000011921,drink,drink,3332.800000011921,correct
w5e86807,True,"[735.1999999955297, 655.8999999985099, 4896]",toilet,left,eye,toilet,left,6287.0999999940395,9271.0,eye,egg,11086.69999999553,intrusion
w5e86807,False,"[567.6000000014901, 3608.0]",bed,left,bed,hay,left,4175.60000000149,14583.39999999851,,,,timeout
w5e86807,False,"[733.6000000014901, 1016, 1167.7999999970198]",flower,left,flower,egg,left,2917.39999999851,4270.69999999553,flower,flower,10021.0,correct
w5e86807,False,"[926.7999999970198, 4383.70000000298]",snake,right,computer,snake,left,5310.5,,,,,timeout
w5e86807,False,"[767.5, 5487.70000000298]",cat,left,puzzle,cat,left,6255.20000000298,7191.5,puzzle,cat,12007.30000000447,intrusion
w5e86807,False,"[1662.6000000014901, 928.0, 578.0, 2221.7999999970198]",apple,right,pig,apple,right,5390.39999999851,7990.39999999851,pig,cider,9966.29999999702,other
w5e86807,False,"[599.2000000029802, 1543.2999999970198, 12983.20000000298]",window,left,ear,window,,,,,,,timeout
w5e86807,False,"[1047.9000000059605, 14058.0]",milk,left,jeans,milk,,,,,,,timeout
w5e86807,False,"[662.5999999940395, 1432.0, 6496.20000000298]",bone,left,horse,bone,left,8590.79999999702,9358.5,horse,horse,12814.39999999851,correct
w5e86807,False,"[710.1000000014901, 4712.5]",candle,left,candle,drink,right,5422.60000000149,6813.89999999851,drink,dink,11437.60000000149,correct
w5e86807,False,"[1471.2000000029802, 8143.89999999851]",bread,right,bee,bread,left,9615.10000000149,11135.10000000149,bread,break,13142.80000000447,correct
w5e86807,False,"[727.1000000014901, 1295.8999999985099, 1647.8000000044703]",bird,left,door,bird,left,3670.8000000044703,4495.10000000149,door,door,6567.60000000149,correct
w5e86807,False,"[687.0, 2695.7999999970198, 2024.2999999970198, 3023.7000000029802, 3616.60000000149]",lion,left,duck,lion,left,12047.39999999851,12926.69999999553,duck,dog,14190.5,intrusion
w5e86807,False,"[686.5, 1337.0999999940395, 1951.1000000014901]",lawn,left,lawn,fence,left,3974.6999999955297,4983.0999999940395,lawn,iawn,9278.29999999702,correct
w5e86807,False,"[870.3000000044703, 1088.6999999955297, 1855.2000000029802]",volcano,left,volcano,hat,left,3814.2000000029802,4718.10000000149,volcano,volcano,8614.0,correct
w5e86807,False,"[519.2999999970198, 976.0, 8872.0]",cake,left,cake,bag,left,10367.29999999702,,,,,timeout
w5e86807,False,"[814.7999999970198, 1255.4000000059605, 2664.89999999851]",heart,right,heart,sand,right,4735.10000000149,7455.29999999702,heart,heart,9254.39999999851,correct
w5e86807,False,"[463.0, 1240.6999999955297, 3760.9000000059605]",bear,left,bear,truck,left,5464.60000000149,6254.79999999702,bear,bear,8774.5,correct
w5e86807,False,"[1014.5999999940395, 1751.9000000059605, 5200.39999999851]",dog,left,dog,rabbit,left,7966.89999999851,8710.5,dog,dog,9847.0,correct
w5e86807,False,"[751.5999999940395, 2880.0]",nut,left,potato,nut,right,3631.5999999940395,4127.39999999851,nut,nut,5287.29999999702,correct
w75de64b,True,[],heart,,,,left,,,sand,aeorta,,other
w75de64b,False,[2674.5999999940395],pig,left,pig,bone,left,2674.5999999940395,3471.1999999955297,pig,pig,3920.5,correct
w75de64b,False,[2304.5],apple,left,apple,snake,left,2304.5,2674.5999999940395,apple,apple,3448.6999999955297,correct
w75de64b,False,"[1082.0, 1641.7999999970198]",eye,left,ear,eye,right,2723.7999999970198,4129.0,eye,eye,4741.60000000149,correct
w75de64b,False,"[860.1999999955297, 2396.0]",volcano,left,bird,volcano,right,3256.1999999955297,3783.7999999970198,volcano,volcano,4906.79999999702,correct
w75de64b,False,[1550.0999999940395],flower,right,flower,hay,right,1550.0999999940395,2101.0,flower,flower,2739.7999999970198,correct
w75de64b,False,"[466.19999999552965, 1290.4000000059605]",potato,left,puzzle,potato,right,1756.6000000014901,2268.1999999955297,potato,potato,3122.89999999851,correct
w75de64b,False,"[544.8999999985099, 1401.8000000044703]",bag,left,truck,bag,right,1946.7000000029802,2434.5,bag,bag,2819.5,correct
w75de64b,False,[1219.5],duck,left,duck,nut,left,1219.5,1971.1000000014901,duck,duck,2489.2000000029802,correct
w75de64b,False,"[1042.1000000014901, 1553.3999999985099]",fence,left,fence,door,right,2595.5,3403.60000000149,door,door,4078.7000000029802,correct
w75de64b,False,[1324.1000000014901],computer,left,candle,computer,left,1324.1000000014901,1915.7000000029802,candle,candle,3037.60000000149,correct
w75de64b,False,[1300.5],jeans,right,jeans,cat,right,1300.5,1959.1000000014901,jeans,jeans,2438.5,correct
w75de64b,False,[1347.3000000044703],bread,left,bread,bear,left,1347.3000000044703,1676.8999999985099,bread,bread,2105.10000000149,correct
w75de64b,False,[1482.3999999985099],bed,left,drink,bed,left,1482.3999999985099,1989.0,drink,drink,2702.10000000149,correct
w75de64b,False,[1365.3999999985099],rabbit,left,window,rabbit,left,1365.3999999985099,1895.2999999970198,window,window,3086.2000000029802,correct
w75de64b,False,"[678.3999999985099, 1228, 725, 1520.8999999985099, 1824.8000000044703]",lawn,left,lawn,hat,left,5977.10000000149,6683.39999999851,lawn,lawn,7501.0,correct
