wid,word,image,practice,word_type,rt,typing_rt,response,type_time,response_type
wb66eb61,finger,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,high,0,1243.0,finger,1755.0,correct
wb66eb61,shoelace,../static/stimuli/images/tower/sun_asjapgpmkkhijtma.jpg,False,high,0,,,,timeout
wb66eb61,society,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,False,low,0,,,,timeout
wb66eb61,chimney,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,high,0,2627.0,chimney,5713.0,correct
wb66eb61,tread,../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg,False,low,0,2042.0,tread,2623.0,correct
wb66eb61,elephant,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,high,0,1097.0,elephant,2494.0,correct
wb66eb61,permit,../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg,False,low,0,,,,timeout
w9dacacc,handkerchief,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,True,high,1,1790.0,hankerchif,3709.9000000953674,other
w9dacacc,neck,../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg,True,high,1,1845.0,neck,2696.2999999523163,correct
w9dacacc,elephant,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,True,high,1,1346.0,elephant,3399.2000000476837,correct
w9dacacc,goddess,../static/stimuli/images/ziggurat/fig1.png,False,low,1,2777.0,,3016.2000000476837,empty
w9dacacc,frog,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,high,1,994.0,frog,1520.6000001430511,correct
w9dacacc,parrot,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,high,2,1316.0,parrot,2234.300000190735,correct
