wid,word,image,practice,block,word_type,rt,typing_rt,response,type_time,response_type
w6814d6f,octopus,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,1,high,0,2717.0,antelope,2716.199999988079,intrusion
w6814d6f,banana,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,False,1,high,0,1665.0,pig,1664.2000000029802,intrusion
w6814d6f,winner,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,1,low,1,2181.0,pig,2180.300000011921,intrusion
w6814d6f,goat,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,1,high,1,1518.0,crook,1517.7999999970198,intrusion
w6814d6f,well,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,1,low,1,4383.0,pig,4382.5,intrusion
w6814d6f,elbow,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,False,2,high,1,3021.0,pig,3020.5,intrusion
w6814d6f,antelope,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,high,1,3027.0,correct,3025.7000000029802,other
w6814d6f,chimney,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,2,high,1,2677.0,chimney,2675.5999999940395,correct
w6814d6f,octopus,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,2,high,1,2553.0,pig,2552.4000000059605,intrusion
w6814d6f,scapegoat,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,2,low,0,4038.0,editorial,4037.4000000059605,intrusion
w6814d6f,jeans,../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg,False,2,high,1,2080.0,jeans,2079.7999999970198,correct
w6814d6f,frog,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,2,high,1,2370.0,crook,2369.7000000029802,intrusion
w6814d6f,tractor,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,False,2,high,1,3569.0,pig,3568.2000000029802,intrusion
w6814d6f,suburb,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,False,2,low,1,2923.0,crook,2922.4000000059605,intrusion
w6814d6f,department,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,2,low,1,3129.0,correct,3128.7000000029802,other
w6814d6f,refrigerator,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,False,2,high,1,5730.0,correct,5728.800000011921,other
w6814d6f,well,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,2,low,1,2099.0,pig,2098.7999999970198,intrusion
w6814d6f,goat,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,2,high,1,3132.0,cue,3131.2000000029802,intrusion
w6814d6f,grizzly,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,2,low,1,2078.0,cue,2077.300000011921,intrusion
w6814d6f,pillow,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,2,high,1,2635.0,cue,2634.5999999940395,intrusion
w6814d6f,gravel,../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg,False,2,high,1,2152.0,crook,2150.9000000059605,intrusion
w6814d6f,daisy,../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg,False,2,high,1,2270.0,crook,2269.0,intrusion
w6814d6f,lover,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,2,low,1,3057.0,pig,3056.1000000089407,intrusion
w6814d6f,handkerchief,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,high,1,1855.0,cue,1853.5999999940395,intrusion
w6814d6f,horse,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,2,high,1,3987.0,antelope,3985.9000000059605,intrusion
w6814d6f,cauliflower,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,2,high,1,2292.0,pig,2291.300000011921,intrusion
w6814d6f,house,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,2,high,1,1434.0,crook,1433.8999999910593,intrusion
w6814d6f,major,../static/stimuli/images/ziggurat/fig2.png,False,2,low,1,4075.0,editorial,4074.5999999940395,intrusion
w6814d6f,community,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,2,low,1,2806.0,editorial,2805.5,intrusion
w6814d6f,cue,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,False,2,low,1,2264.0,cue,2263.5,correct
w6814d6f,editorial,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,2,low,1,2685.0,crook,2684.0,intrusion
w6814d6f,villain,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,2,low,0,4041.0,villian,4040.6000000089407,other
w6814d6f,winner,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,low,1,2805.0,crook,2804.0999999940395,intrusion
w6814d6f,donor,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,2,low,1,3334.0,beach,3333.4000000059605,other
w6814d6f,banana,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,False,2,high,0,2827.0,editorial,2827.0,intrusion
w6814d6f,empire,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,2,low,0,11701.0,cue,11700.59999999404,intrusion
w6814d6f,parrot,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,2,high,0,1502.0,cue,1501.5999999940395,intrusion
w6814d6f,crook,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,2,low,0,2191.0,crook,2191.0,correct
w6814d6f,carrot,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,2,high,0,2825.0,pig,2824.7999999970198,intrusion
w6814d6f,tart,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,2,low,1,3386.0,antelope,3385.5999999940395,intrusion
w6814d6f,application,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,2,low,1,4056.0,editorial,4054.8999999910593,intrusion
w6814d6f,territory,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,low,0,2464.0,editorial,2464.0,intrusion
w6814d6f,mister,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,2,low,0,3218.0,editorial,3217.5999999940395,intrusion
w6814d6f,ghost,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,low,1,4506.0,crook,4505.5,intrusion
w6814d6f,pig,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,2,high,1,1903.0,pig,1902.5,correct
w2e1c0dd,electron,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,True,1,low,2,9379.0,electron,9377.800000011921,correct
w2e1c0dd,chimney,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,1,high,1,3437.0,chimney,3435.599999964237,correct
w2e1c0dd,handkerchief,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,1,high,1,9366.0,handcerchief,9364.799999952316,correct
w2e1c0dd,community,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,False,1,low,0,6343.0,community,6342.699999988079,correct
w2e1c0dd,penguin,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,1,high,1,7006.0,penguin,7004.599999964237,correct
w2e1c0dd,horse,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,1,high,1,2038.0,horse,2036.800000011921,correct
w2e1c0dd,roost,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,1,low,1,2326.0,roost,2324.7999999523163,correct
w2e1c0dd,winner,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,1,low,1,3054.0,winner,3052.599999964237,correct
w2e1c0dd,eagle,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,False,1,high,1,2045.0,eagle,2044.5,correct
w2e1c0dd,tractor,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,1,high,1,3022.0,tractor,3020.600000023842,correct
w2e1c0dd,finger,../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg,False,1,high,1,2221.0,finger,2220.100000023842,correct
w2e1c0dd,virus,../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg,False,1,low,1,2142.0,virus,2141.400000035763,correct
w2e1c0dd,parrot,../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg,False,1,high,1,10181.0,,10179.899999976158,empty
w2e1c0dd,consumer,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,1,low,1,3397.0,society,3396.399999976158,intrusion
w2e1c0dd,ear,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,1,high,1,2854.0,ear,2852.800000011921,correct
w2e1c0dd,pig,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,1,high,0,,,,timeout
w2e1c0dd,strawberry,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,1,high,1,5533.0,strawberries,5531.700000047684,correct
w2e1c0dd,flower,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,1,high,1,5549.0,flower,5548.099999964237,correct
w2e1c0dd,tread,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,1,low,1,4717.0,,4715.899999976158,empty
w2e1c0dd,traitor,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,1,low,1,10942.0,criminal,10940.900000035763,other
w2e1c0dd,walrus,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,False,1,high,1,3493.0,,3491.899999976158,empty
w2e1c0dd,ozone,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,1,low,1,3454.0,,3452.7999999523163,empty
w2e1c0dd,rebel,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,1,low,1,10030.0,,10028.700000047684,empty
w2e1c0dd,saxophone,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,1,high,1,6054.0,saxophone,6052.700000047684,correct
w2e1c0dd,pitchfork,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,1,high,1,7950.0,pitchfork,7948.600000023842,correct
w2e1c0dd,hero,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,1,low,1,2182.0,hero,2181.7999999523163,correct
w2e1c0dd,mister,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,1,low,1,6854.0,,6852.5,empty
w2e1c0dd,cue,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,1,low,0,2543.0,cue,2542.699999988079,correct
w2e1c0dd,ghost,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,1,low,1,2053.0,ghost,2052.0,correct
w2e1c0dd,volunteer,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,1,low,1,2076.0,,2075.0,empty
w2e1c0dd,stable,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,1,low,1,3380.0,stable,3379.199999988079,correct
w2e1c0dd,major,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,1,low,1,4390.0,,4388.400000035763,empty
w2e1c0dd,goddess,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,1,low,1,6630.0,,6628.800000011921,empty
w2e1c0dd,carrot,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,1,high,1,6524.0,carrot,6523.199999988079,correct
w2e1c0dd,jeans,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,1,high,1,7350.0,jeans,7348.600000023842,correct
w2e1c0dd,society,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,1,low,1,4494.0,society,4492.800000011921,correct
w2e1c0dd,pizza,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,1,high,1,1870.0,,1868.9000000357628,empty
w2e1c0dd,elephant,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,False,1,high,0,6719.0,,6718.100000023842,empty
w2e1c0dd,stranger,../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg,False,1,low,1,1718.0,,1716.5999999642372,empty
w2e1c0dd,cactus,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,1,high,1,3381.0,cactus,3379.5,correct
w2e1c0dd,traitor,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,2,low,1,3598.0,traitor,3596.300000011921,correct
w2e1c0dd,major,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,2,low,1,5204.0,major,5203.099999964237,correct
w2e1c0dd,ozone,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,2,low,1,7990.0,ozone,7988.100000023842,correct
w2e1c0dd,walrus,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,False,2,high,1,11494.0,,11492.5,empty
w2e1c0dd,carrot,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,2,high,1,2278.0,carrot,2276.300000011921,correct
w2e1c0dd,goddess,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,2,low,2,2566.0,goddess,2564.300000011921,correct
w2e1c0dd,hero,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,2,low,2,1678.0,hero,1676.199999988079,correct
w2e1c0dd,cue,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,2,low,1,2150.0,cue,2148.300000011921,correct
w2e1c0dd,roost,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,low,2,3597.0,roost,3595.5,correct
w2e1c0dd,parrot,../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg,False,2,high,1,2078.0,parrot,2076.5,correct
w2e1c0dd,tread,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,low,2,8246.0,tread,8243.900000035763,correct
w2e1c0dd,electron,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,2,low,1,3925.0,electron,3923.5,correct
w2e1c0dd,flower,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,2,high,2,2237.0,flower,2235.5,correct
w2e1c0dd,pitchfork,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,2,high,1,3406.0,pitchfork,3404.599999964237,correct
w2e1c0dd,eagle,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,False,2,high,2,1797.0,eagle,1795.2000000476837,correct
w2e1c0dd,jeans,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,2,high,2,1909.0,jeans,1907.8999999761581,correct
w2e1c0dd,virus,../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg,False,2,low,1,1837.0,virus,1835.699999988079,correct
w2e1c0dd,finger,../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg,False,2,high,2,2149.0,finger,2147.699999988079,correct
w2e1c0dd,saxophone,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,2,high,1,3125.0,saxophone,3123.399999976158,correct
w2e1c0dd,volunteer,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,2,low,1,8878.0,,8876.300000011921,empty
w2e1c0dd,penguin,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,2,high,2,2542.0,penguin,2540.199999988079,correct
w2e1c0dd,consumer,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,2,low,1,3462.0,consumer,3460.300000011921,correct
w2e1c0dd,winner,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,2,low,2,1694.0,winner,1692.0999999642372,correct
w2e1c0dd,strawberry,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,high,1,5062.0,strawberry,5060.800000011921,correct
w2e1c0dd,horse,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,high,1,2142.0,horse,2141.199999988079,correct
w2e1c0dd,cactus,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,2,high,1,2516.0,cactus,2515.400000035763,correct
w2e1c0dd,mister,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,2,low,1,7998.0,mister,7996.799999952316,correct
w2e1c0dd,tractor,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,2,high,1,2814.0,tractor,2813.0,correct
w2e1c0dd,elephant,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,False,2,high,1,5142.0,walrus,5140.699999988079,intrusion
w2e1c0dd,chimney,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,high,1,6317.0,chimney,6316.5,correct
w2e1c0dd,rebel,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,2,low,1,11982.0,,11980.699999988079,empty
w2e1c0dd,stable,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,low,1,2510.0,stable,2508.800000011921,correct
w2e1c0dd,ghost,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,2,low,1,1869.0,ghost,1868.300000011921,correct
w2e1c0dd,pizza,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,2,high,0,2838.0,pizza,2837.800000011921,correct
w2e1c0dd,ear,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,2,high,1,1493.0,ear,1492.199999988079,correct
w2e1c0dd,pig,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,2,high,1,1742.0,pig,1741.699999988079,correct
w2e1c0dd,stranger,../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg,False,2,low,0,3063.0,stranger,3062.600000023842,correct
w2e1c0dd,society,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,2,low,1,4261.0,society,4260.399999976158,correct
w2e1c0dd,handkerchief,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,2,high,1,4493.0,handkerchief,4492.300000011921,correct
w2e1c0dd,community,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,False,2,low,0,3021.0,community,3020.800000011921,correct
wd9fc672,refrigerator,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,True,1,high,4,8380.0,,8376.199999988079,empty
wd9fc672,antelope,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,1,high,2,9148.0,empire,9146.900000035763,intrusion
wd9fc672,vagrant,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,1,low,0,6927.0,cue,6927.100000023842,intrusion
wd9fc672,major,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,False,1,low,1,5469.0,major,5468.199999988079,correct
wd9fc672,fellow,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,1,low,1,2611.0,fellow,2610.0,correct
wd9fc672,eagle,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,1,high,1,4445.0,eagle,4444.699999988079,correct
wd9fc672,grizzly,../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg,False,1,low,1,2926.0,,2925.199999988079,empty
wd9fc672,house,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,1,high,1,2487.0,house,2486.300000011921,correct
wd9fc672,elbow,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,1,high,0,7374.0,dandelion,7373.399999976158,intrusion
wd9fc672,goat,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,1,high,1,4446.0,pizza,4444.899999976158,intrusion
wd9fc672,agent,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,False,1,low,1,8164.0,agent,8163.699999988079,correct
wd9fc672,hero,../static/stimuli/images/temple/sun_apdrdxoeskjgfrbj.jpg,False,1,low,1,6334.0,hero,6332.5,correct
wd9fc672,scapegoat,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,1,low,0,4006.0,pizza,4005.300000011921,intrusion
wd9fc672,virus,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,1,low,0,2646.0,,2645.199999988079,empty
wd9fc672,jeans,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,1,high,1,3550.0,,3548.800000011921,empty
wd9fc672,cactus,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,1,high,1,4220.0,,4219.399999976158,empty
wd9fc672,octopus,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,1,high,1,9470.0,,9468.800000011921,empty
wd9fc672,patient,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,1,low,0,,,,timeout
wd9fc672,dandelion,../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg,False,1,high,1,2693.0,dandelion,2691.800000011921,correct
wd9fc672,cue,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,1,low,1,8230.0,cue,8228.699999988079,correct
wd9fc672,empire,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,1,low,0,2263.0,empire,2262.300000011921,correct
wd9fc672,tart,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,1,low,0,2310.0,,2309.800000011921,empty
wd9fc672,community,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,1,low,1,4813.0,corona,4812.199999988079,other
wd9fc672,elephant,../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg,False,1,high,1,2022.0,,2020.800000011921,empty
wd9fc672,suburb,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,1,low,1,3093.0,suburb,3092.300000011921,correct
wd9fc672,critic,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,1,low,2,4204.0,,4202.599999964237,empty
wd9fc672,idol,../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg,False,1,low,1,9214.0,hero,9212.399999976158,intrusion
wd9fc672,tiger,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,1,high,0,2671.0,,2670.600000023842,empty
wd9fc672,bug,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,1,high,1,9701.0,,9700.099999964237,empty
wd9fc672,finger,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,1,high,1,9078.0,finger,9076.600000023842,correct
wd9fc672,traitor,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,1,low,1,5191.0,corona,5190.0,other
wd9fc672,crook,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,1,low,1,1389.0,,1387.8999999761581,empty
wd9fc672,mister,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,1,low,1,4494.0,,4492.5,empty
wd9fc672,stable,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,1,low,1,3588.0,,3586.800000011921,empty
wd9fc672,neck,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,1,high,1,3238.0,neck,3237.300000011921,correct
wd9fc672,pizza,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,1,high,1,3348.0,pizza,3347.199999988079,correct
wd9fc672,parrot,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,False,1,high,1,12525.0,,12523.899999976158,empty
wd9fc672,cauliflower,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,1,high,1,3868.0,,3867.5,empty
wd9fc672,bed,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,1,high,1,5269.0,,5267.600000023842,empty
wd9fc672,shoelace,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,False,1,high,1,1613.0,,1611.800000011921,empty
wd9fc672,idol,../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg,False,2,low,1,3333.0,idol,3332.0,correct
wd9fc672,empire,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,2,low,1,2277.0,empire,2275.900000035763,correct
wd9fc672,patient,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,2,low,2,3285.0,patient,3283.7999999523163,correct
wd9fc672,community,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,low,1,3117.0,community,3116.100000023842,correct
wd9fc672,antelope,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,2,high,1,4853.0,,4852.300000011921,empty
wd9fc672,octopus,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,2,high,1,2758.0,,2757.699999988079,empty
wd9fc672,eagle,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,high,0,4408.0,eagle,4407.300000011921,correct
wd9fc672,scapegoat,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,2,low,1,4997.0,,4995.899999976158,empty
wd9fc672,parrot,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,False,2,high,1,2213.0,parrot,2211.600000023842,correct
wd9fc672,shoelace,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,False,2,high,1,4950.0,shoe,4948.799999952316,other
wd9fc672,grizzly,../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg,False,2,low,1,4474.0,pizza,4473.300000011921,intrusion
wd9fc672,neck,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,2,high,1,2067.0,neck,2065.600000023842,correct
wd9fc672,cauliflower,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,2,high,1,5223.0,,5222.5,empty
wd9fc672,pizza,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,2,high,1,2212.0,pizza,2210.5,correct
wd9fc672,house,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,2,high,1,2318.0,house,2317.5,correct
wd9fc672,refrigerator,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,2,high,1,4677.0,crook,4676.800000011921,intrusion
wd9fc672,traitor,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,2,low,1,9797.0,traitor,9795.600000023842,correct
wd9fc672,agent,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,False,2,low,2,2134.0,agent,2131.899999976158,correct
wd9fc672,fellow,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,low,0,2303.0,fellow,2302.400000035763,correct
wd9fc672,suburb,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,low,1,2405.0,suburb,2404.199999988079,correct
wd9fc672,virus,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,2,low,2,2694.0,virus,2691.899999976158,correct
wd9fc672,stable,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,2,low,1,2004.0,,2002.5,empty
wd9fc672,bed,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,2,high,1,12598.0,tiger,12597.600000023842,intrusion
wd9fc672,dandelion,../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg,False,2,high,1,2604.0,dandelion,2602.800000011921,correct
wd9fc672,cactus,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,2,high,0,4246.0,,4245.300000011921,empty
wd9fc672,tart,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,2,low,1,3854.0,tart,3852.600000023842,correct
