wid,practice,presentation_times,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
w7d56fbf,False,"[647.1199999941746, 1885.3150000068126]",left,hamburger,donor,right,2532.435000000987,3686.7849999980535,donor,donor,4504.690000001574,correct
w680cf84,True,"[831.9749999791384, 518.6300000641495, 439.04499989002943, 284.9850000347942]",left,keeper,daisy,left,2074.6349999681115,2416.9099999126047,keeper,,13201.11500006169,empty
w680cf84,False,[2365.6150000169873],right,follower,magazine,right,2365.6150000169873,3255.769999930635,follower,follower,5200.8249999489635,correct
w680cf84,False,"[3574.870000127703, 3006.7350000608712]",left,carrot,critic,left,6581.605000188574,7835.785000119358,carrot,,7835.859999991953,empty
w680cf84,False,"[643.4850001242012, 2869.345000013709]",left,parrot,cue,right,3512.8300001379102,4197.099999990314,cue,cue,5338.250000029802,correct
w680cf84,False,"[736.3299999851733, 2822.9300000239164]",left,chimney,consumer,right,3559.2600000090897,3884.1799998190254,consumer,consumer,5874.659999972209,correct
w680cf84,False,[1966.8699998874217],left,idol,handkerchief,left,1966.8699998874217,2639.9550000205636,idol,idol,3176.054999930784,correct
w680cf84,False,"[399.69999995082617, 2058.4400000516325]",left,barracuda,enemy,right,2458.1400000024587,2789.0550000593066,enemy,enemy,4819.344999967143,correct
w680cf84,False,"[5474.27500016056, 479.2349999770522, 632.8650000505149]",left,crook,hamburger,left,6586.375000188127,7042.860000161454,crook,crook,8855.715000070632,correct
w680cf84,False,"[553.6199999041855, 718.1600001640618, 182.95000004582107, 148.19999993778765, 158.7950000539422, 63.31499991938472, 154.2499999050051, 85.53000004030764, 97.00000006705523, 44.920000014826655, 149.1499999538064, 84.83500010333955, 2823.714999947697]",left,donor,banana,left,5264.4400000572205,5834.409999893978,donor,,5834.474999923259,empty
w680cf84,False,"[546.7850000131875, 3005.33500011079]",left,sand,agent,right,3552.1200001239777,3911.2000002060086,agent,agent,4624.36500005424,correct
wff169b2,True,"[1681.3099999999395, 1865.4249999999302, 478.3200000001816, 707.1649999998044, 1122.4549999997253]",left,baby,roost,left,5854.674999999581,6844.829999999958,baby,baby,7440.419999999867,correct
wff169b2,False,[1503.0000000006403],left,apple,well,left,1503.0000000006403,1819.6000000007334,apple,apple,2898.140000000247,correct
wff169b2,False,[1212.0150000000722],left,tart,eagle,left,1212.0150000000722,1771.4350000005797,tart,tart,2444.5850000001956,correct
wff169b2,False,[692.919999999518],left,banana,enemy,left,692.919999999518,1058.6599999997416,banana,banana,1768.1499999999069,correct
wff169b2,False,[489.5000000005821],left,ghost,bug,left,489.5000000005821,1248.8150000008172,ghost,ghost,1929.4450000006473,correct
wff169b2,False,[406.25500000076136],left,cauliflower,vagrant,left,406.25500000076136,1240.5800000005984,cauliflower,cauliflower,3118.780000000668,correct
wff169b2,False,[406.18500000075437],left,house,stranger,left,406.18500000075437,1625.3100000004051,house,house,2286.015000000596,correct
wff169b2,False,[433.71999999997206],left,captive,pizza,left,433.71999999997206,1215.2050000004238,captive,captive,2124.144999999786,correct
wff169b2,False,[389.0499999996973],left,elbow,electron,left,389.0499999996973,1234.6649999999208,elbow,elbow,1911.8649999999907,correct
wff169b2,False,[378.70000000018626],left,dandelion,fellow,left,378.70000000018626,1007.9350000005215,dandelion,dandelion,2264.9149999998044,correct
weaab1b6,True,"[1319.5900000027614, 3511.049999997369]",left,editorial,pillow,right,4830.64000000013,5659.380000000936,pillow,pillow,6485.645000000601,correct
weaab1b6,False,"[997.2999999991152, 1725.3899999995483]",left,goat,ghost,right,2722.6899999986636,3211.5599999997066,ghost,ghost,3732.5850000015926,correct
weaab1b6,False,[3159.765000000247],left,idol,neck,left,3159.765000000247,3487.644999997341,idol,idol,4187.949999999488,correct
weaab1b6,False,[1670.6149999990594],left,bug,permit,left,1670.6149999990594,2337.634999999893,bug,bug,2680.6399999987334,correct
weaab1b6,False,[1020.7950000003912],left,ear,mister,left,1020.7950000003912,1477.8399999996182,ear,ear,1793.8200000026263,correct
weaab1b6,False,[583.6049999997485],left,handkerchief,personnel,left,583.6049999997485,1106.6199999985984,handkerchief,handkerchief,2741.549999998766,correct
weaab1b6,False,[1475.7749999989755],left,follower,frog,left,1475.7749999989755,1774.6900000020396,follower,follower,2715.6800000012154,correct
weaab1b6,False,[541.6550000008428],left,patient,antelope,left,541.6550000008428,901.8050000013318,patient,patient,1669.9499999994878,correct
weaab1b6,False,[1234.8649999985937],left,grizzly,gravel,left,1234.8649999985937,1577.8849999988452,grizzly,grizzly,3521.955000000191,correct
weaab1b6,False,[1179.9899999968475],left,ozone,chimney,left,1179.9899999968475,1568.039999998291,ozone,ozone,2124.984999998589,correct
wb7af131,True,"[1094.5500000016764, 8413.534999999683, 2644.3049999979557, 2587.7800000016578]",left,goat,enemy,right,14740.170000000973,15212.165000000852,enemy,enemy,16641.279999999795,correct
wb7af131,False,"[702.7999999991152, 780.3899999998976, 1151.580000001588]",left,tractor,stable,right,2634.7700000006007,3281.670000000391,stable,stout,6591.404999999329,other
wb7af131,False,[],,,,left,,,roost,jkk,,other
wb7af131,False,"[844.9650000002002, 1533.0350000003818]",right,traitor,stairs,left,2378.000000000582,2772.720000000787,stairs,stairs,3580.7849999982864,correct
wb7af131,False,"[603.960000000312, 544.9900000022026, 1098.6599999996834]",right,parrot,keeper,right,2247.610000002198,2785.5000000017462,parrot,parrot,3637.3550000025425,correct
wb7af131,False,"[451.2600000016391, 493.2849999968894, 1030.2650000012945]",left,rouge,daisy,left,1974.809999999823,2375.26499999885,rouge,rouge,2975.9899999990594,correct
wb7af131,False,"[592.0100000003586, 1411.3500000020722]",left,flower,crook,right,2003.3600000024308,2383.990000002086,crook,crook,3247.3900000004796,correct
wb7af131,False,[1576.7850000010803],left,ghost,ear,left,1576.7850000010803,2380.4400000008754,ghost,ghost,3016.704999998212,correct
wb7af131,False,"[985.725000002305, 1025.9399999995949]",left,well,cactus,right,2011.6650000019,2795.9700000028824,cactus,cactus,3581.1350000003586,correct
wb7af131,False,[1260.6000000013737],left,atom,penguin,left,1260.6000000013737,1530.670000000042,atom,atom,2714.1000000010245,correct
w3478fa7,True,"[8623.110000044107, 5140.354999806732]",left,tart,seagull,left,13763.46499985084,16792.140000034124,tart,tart,28404.544999822974,correct
w3478fa7,False,"[1892.3650002107024, 1835.9949998557568]",left,community,jeans,left,3728.360000066459,4233.219999819994,community,community,5771.430000197142,correct
w3478fa7,False,"[1268.8099998049438, 2853.1700000166893]",left,mister,sand,right,4121.979999821633,5086.4699999801815,sand,sand,5647.469999734312,correct
w3478fa7,False,"[1145.0249999761581, 1942.6750000566244]",left,major,tiger,right,3087.7000000327826,3831.74500009045,tiger,tiger,5135.935000143945,correct
w3478fa7,False,"[821.7099998146296, 1823.110000230372]",left,quill,consumer,left,2644.8200000450015,3108.394999988377,quill,quill,4134.599999990314,correct
w3478fa7,False,[1760.1350001059473],left,fellow,elephant,left,1760.1350001059473,2782.0250000804663,fellow,fellow,3786.7850000038743,correct
w3478fa7,False,"[584.3650000169873, 2209.1699996963143]",left,winner,daisy,left,2793.5349997133017,3548.434999771416,winner,winner,4477.1349998191,correct
w3478fa7,False,[1869.9050000868738],left,penguin,keeper,left,1869.9050000868738,2470.1450001448393,penguin,penguin,3466.3100000470877,correct
w3478fa7,False,[2113.349999766797],left,lover,octopus,left,2113.349999766797,2478.784999810159,lover,lover,3391.2749998271465,correct
w3478fa7,False,[1909.3400002457201],left,critic,shoelace,left,1909.3400002457201,2353.2700003124774,critic,critic,3794.3649999797344,correct
w02080d6,True,"[13920, 3648]",right,editorial,barracuda,left,17568.0,20464.0,barracuda,barracuda,22977.0,correct
w02080d6,False,[2552],right,scapegoat,tulip,right,2552.0,3072.0,scapegoat,scapegoat,6095.0,correct
w02080d6,False,"[1537, 3263, 10346]",left,atom,parrot,,,,,,,timeout
w02080d6,False,[2024],left,banana,tart,left,2024.0,2567.0,banana,banana,4168.0,correct
w02080d6,False,[1928],left,jeans,suburb,left,1928.0,2415.0,jeans,jeans,4856.0,correct
w02080d6,False,[2536],right,cactus,permit,right,2536.0,2904.0,cactus,cactus,4633.0,correct
w02080d6,False,[2088],left,carrot,villain,left,2088.0,2416.0,carrot,carrot,3881.0,correct
w02080d6,False,[2816],left,eagle,well,left,2816.0,3192.0,eagle,eagle,4449.0,correct
w02080d6,False,[1824],left,stranger,pitchfork,left,1824.0,2272.0,stranger,stranger,7505.0,correct
w02080d6,False,[2631],left,shoelace,community,left,2631.0,3160.0,shoelace,shoelace,5280.0,correct
w913960d,True,"[481.17499984800816, 529.6800001524389, 4239.320000167936, 1096.929999999702, 1442.5549996085465, 523.2600001618266, 363.7549998238683, 5689.610000234097, 846.2100001052022, 318.1799999438226, 2971.024999860674]",left,jeans,stable,left,18501.699999906123,19360.62500020489,jeans,jeans,20793.564999941736,correct
w913960d,False,"[490.8650000579655, 709.9599996581674, 2766.8300000950694]",left,roost,tomato,left,3967.6549998112023,9240.91999977827,roost,roost,10441.034999676049,correct
w913960d,False,"[371.5349999256432, 580.1050001755357, 5665.574999991804]",left,pig,consumer,left,6617.215000092983,7226.8149997107685,pig,cauliflower,9233.324999921024,intrusion
w913960d,False,[1600.0800002366304],left,penguin,atom,left,1600.0800002366304,2046.3149999268353,penguin,penguin,3570.3950002789497,correct
w913960d,False,[1937.5049998052418],left,bug,transplant,left,1937.5049998052418,2436.69500015676,bug,bug,3090.909999795258,correct
w913960d,False,[2195.0499997474253],left,gravel,tread,left,2195.0499997474253,2764.855000190437,gravel,gravel,4045.874999836087,correct
w913960d,False,"[1379.9999998882413, 5040.285000111908]",left,stranger,cauliflower,right,6420.285000000149,6766.900000162423,cauliflower,apple,7774.805000051856,intrusion
w913960d,False,[1895.7199999131262],left,pillow,empire,left,1895.7199999131262,2241.4850001223385,pillow,pillow,3420.8450000733137,correct
w913960d,False,[2405.244999565184],left,flower,lover,left,2405.244999565184,2692.7499999292195,flower,flower,3534.9899996072054,correct
w913960d,False,"[3188.2400000467896, 684.5949999988079, 544.749999884516]",left,winner,apple,left,4417.584999930114,4897.910000290722,winner,winner,5902.699999976903,correct
w48a91d2,True,"[1414.6350000011735, 1407.899999998277, 600.2599999993108, 3488.994999999646]",left,critic,cauliflower,right,6911.789999998407,8199.464999997988,cauliflower,cauliflower,10071.29999999958,correct
w48a91d2,False,"[591.7549999977928, 1424.2700000030454, 303.68999999715015, 1985.140000000596]",left,chimney,tart,right,4304.854999998584,4728.2349999987055,tart,tart,5544.079999999609,correct
w48a91d2,False,"[431.4950000005774, 696.2100000018254, 376.0649999969173, 2216.035000001313]",left,volunteer,antelope,right,3719.8050000006333,4103.9799999997485,antelope,antelope,5096.020000000717,correct
w48a91d2,False,"[439.85500000044703, 1984.2150000005495]",left,crook,tiger,right,2424.0700000009965,3183.820000001928,tiger,tiger,3752.18500000122,correct
w48a91d2,False,"[431.66999999806285, 1832.3250000029802]",left,roost,quill,right,2263.995000001043,2584.019999998389,quill,quill,3311.929999999702,correct
w48a91d2,False,"[455.5500000023749, 448.14000000059605, 1272.1600000003818]",left,major,pitchfork,left,2175.8500000033528,2887.8100000002887,major,major,3463.7200000034645,correct
w48a91d2,False,"[463.7750000001397, 1672.1099999996368]",left,vagrant,tulip,right,2135.8849999997765,2439.764999999199,tulip,tulip,3415.8900000001304,correct
w48a91d2,False,"[503.4800000030082, 1648.0549999978393]",left,suburb,baby,right,2151.5350000008475,2423.6100000014994,baby,baby,2927.375000002794,correct
w48a91d2,False,"[415.5499999979511, 1912.4750000010245]",left,goddess,walrus,right,2328.0249999989755,2632.125000000233,walrus,walrus,4799.9799999997485,correct
w48a91d2,False,"[496.009999999078, 1591.405000002822]",left,hamburger,permit,right,2087.4150000019,2367.7850000022445,permit,permit,3336.105000002077,correct
w4cdfef5,True,[],,,,left,,,chimney,,,empty
w4cdfef5,False,[2240.0750000961125],left,society,walrus,left,2240.0750000961125,2512.125000008382,society,society,5487.81500000041,correct
w4cdfef5,False,[2239.2349999863654],left,application,goat,left,2239.2349999863654,2574.6649999637157,application,application,5055.104999919422,correct
w4cdfef5,False,[2209.2450000345707],left,permit,bug,left,2209.2450000345707,2623.3599999686703,permit,permit,3616.524999961257,correct
w4cdfef5,False,[1582.605000003241],left,banana,rebel,left,1582.605000003241,2063.190000015311,banana,banana,3134.7850000020117,correct
w4cdfef5,False,[1851.630000048317],left,sand,winner,left,1851.630000048317,2139.369999989867,sand,silent,4331.540000042878,other
w4cdfef5,False,[2301.7799999797717],left,patient,pillow,left,2301.7799999797717,2590.0100000435486,patient,patient,4029.8750000074506,correct
w4cdfef5,False,[1534.95500003919],left,rouge,seagull,left,1534.95500003919,1983.0950000323355,rouge,rouge,3007.77000002563,correct
w4cdfef5,False,[1472.7999999886379],left,apple,hero,left,1472.7999999886379,1727.9349999735132,apple,apple,2608.349999994971,correct
w4cdfef5,False,[1857.0599999511614],left,cauliflower,vagrant,left,1857.0599999511614,2209.5050000352785,cauliflower,cauliflower,5183.960000053048,correct
