wid,duration,presentation,n_pres,pretest_accuracy_first,pretest_accuracy_second,response_type,choose_first,trial_id
w004b79d,678,1,10,0,0,timeout,NA,1719
w004b79d,4616,2,10,0,0,timeout,NA,1719
w004b79d,2041,3,10,0,0,timeout,NA,1719
w004b79d,2023,4,10,0,0,timeout,NA,1719
w004b79d,1992,5,10,0,0,timeout,NA,1719
w004b79d,873,6,10,0,0,timeout,NA,1719
w004b79d,312,7,10,0,0,timeout,NA,1719
w004b79d,383,8,10,0,0,timeout,NA,1719
w004b79d,345,9,10,0,0,timeout,NA,1719
w004b79d,1814,10,10,0,0,timeout,NA,1719
w004b79d,1007,1,3,1,1,correct,TRUE,1720
w004b79d,936,2,3,1,1,correct,TRUE,1720
w004b79d,1936,3,3,1,1,correct,TRUE,1720
w004b79d,879,1,2,1,1,correct,FALSE,1721
w004b79d,4065,2,2,1,1,correct,FALSE,1721
w004b79d,831,1,2,0,1,correct,FALSE,1722
w004b79d,2478,2,2,0,1,correct,FALSE,1722
w004b79d,639,1,2,1,1,correct,FALSE,1723
w004b79d,2055,2,2,1,1,correct,FALSE,1723
w004b79d,1792,1,3,1,0,correct,TRUE,1724
w004b79d,575,2,3,1,0,correct,TRUE,1724
w004b79d,1025,3,3,1,0,correct,TRUE,1724
w004b79d,3574,1,2,1,1,correct,FALSE,1725
w004b79d,1712,2,2,1,1,correct,FALSE,1725
w004b79d,1160,1,2,0,1,correct,FALSE,1726
w004b79d,1687,2,2,0,1,correct,FALSE,1726
w004b79d,1143,1,3,1,1,correct,TRUE,1727
w004b79d,2872,2,3,1,1,correct,TRUE,1727
w004b79d,1209,3,3,1,1,correct,TRUE,1727
w004b79d,1295,1,2,1,1,correct,FALSE,1728
w004b79d,2096,2,2,1,1,correct,FALSE,1728
w004b79d,727,1,2,0,1,correct,FALSE,1729
w004b79d,1928,2,2,0,1,correct,FALSE,1729
w0b5c8e5,462,1,3,1,1,correct,TRUE,1730
w0b5c8e5,456.1999999284744,2,3,1,1,correct,TRUE,1730
w0b5c8e5,1864.9000000953674,3,3,1,1,correct,TRUE,1730
w0b5c8e5,1582.5999999046326,1,1,1,1,correct,TRUE,1731
w0b5c8e5,1906.2999999523163,1,1,1,0.5,correct,TRUE,1732
w0b5c8e5,742.2000000476837,1,2,0,1,correct,FALSE,1733
w0b5c8e5,2143.600000023842,2,2,0,1,correct,FALSE,1733
w0b5c8e5,622.6999999284744,1,2,1,1,correct,FALSE,1734
w0b5c8e5,1664.7000000476837,2,2,1,1,correct,FALSE,1734
w0b5c8e5,1514.1999999284744,1,1,1,1,correct,TRUE,1735
w0b5c8e5,231,1,4,1,1,correct,FALSE,1736
w0b5c8e5,247.69999992847443,2,4,1,1,correct,FALSE,1736
w0b5c8e5,400.2000000476837,3,4,1,1,correct,FALSE,1736
w0b5c8e5,1071.7999999523163,4,4,1,1,correct,FALSE,1736
w0b5c8e5,326.6999999284744,1,5,1,0,correct,TRUE,1737
w0b5c8e5,263.7000000476837,2,5,1,0,correct,TRUE,1737
w0b5c8e5,653,3,5,1,0,correct,TRUE,1737
w0b5c8e5,179.19999992847443,4,5,1,0,correct,TRUE,1737
w0b5c8e5,872.3000000715256,5,5,1,0,correct,TRUE,1737
w0b5c8e5,230.70000004768372,1,4,0,1,intrusion,TRUE,1738
w0b5c8e5,271.7999999523163,2,4,0,1,intrusion,TRUE,1738
w0b5c8e5,376.2000000476837,3,4,0,1,intrusion,TRUE,1738
w0b5c8e5,1888,4,4,0,1,intrusion,TRUE,1738
w0b5c8e5,326.89999997615814,1,4,0,1,correct,FALSE,1739
w0b5c8e5,271.89999997615814,2,4,0,1,correct,FALSE,1739
w0b5c8e5,216.20000004768372,3,4,0,1,correct,FALSE,1739
w0b5c8e5,2413.399999976158,4,4,0,1,correct,FALSE,1739
w0b5c8e5,255.09999990463257,1,4,1,1,correct,FALSE,1740
w0b5c8e5,320,2,4,1,1,correct,FALSE,1740
w0b5c8e5,320.2000000476837,3,4,1,1,correct,FALSE,1740
w0b5c8e5,1591.7000000476837,4,4,1,1,correct,FALSE,1740
w0b5c8e5,266.3000000715256,1,6,1,1,correct,FALSE,1741
w0b5c8e5,231.69999992847443,2,6,1,1,correct,FALSE,1741
w0b5c8e5,239.80000007152557,3,6,1,1,correct,FALSE,1741
w0b5c8e5,320.1999999284744,4,6,1,1,correct,FALSE,1741
w0b5c8e5,2560.100000023842,5,6,1,1,correct,FALSE,1741
w0b5c8e5,1696,6,6,1,1,correct,FALSE,1741
w0b5c8e5,247.19999992847443,1,5,1,1,correct,TRUE,1742
w0b5c8e5,191.39999997615814,2,5,1,1,correct,TRUE,1742
w0b5c8e5,604.7000000476837,3,5,1,1,correct,TRUE,1742
w0b5c8e5,211.10000002384186,4,5,1,1,correct,TRUE,1742
w0b5c8e5,1168.1999999284744,5,5,1,1,correct,TRUE,1742
w0b5c8e5,286.89999997615814,1,4,1,1,correct,FALSE,1743
w0b5c8e5,208.10000002384186,2,4,1,1,correct,FALSE,1743
w0b5c8e5,200,3,4,1,1,correct,FALSE,1743
w0b5c8e5,1887.6000000238419,4,4,1,1,correct,FALSE,1743
w0b5c8e5,334.6999999284744,1,5,1,1,correct,TRUE,1744
w0b5c8e5,319.89999997615814,2,5,1,1,correct,TRUE,1744
w0b5c8e5,336,3,5,1,1,correct,TRUE,1744
w0b5c8e5,200.10000002384186,4,5,1,1,correct,TRUE,1744
w0b5c8e5,3368.8000000715256,5,5,1,1,correct,TRUE,1744
w0b5c8e5,305.5,1,5,1,1,correct,TRUE,1745
w0b5c8e5,248.10000002384186,2,5,1,1,correct,TRUE,1745
w0b5c8e5,344.2999999523163,3,5,1,1,correct,TRUE,1745
w0b5c8e5,383.8000000715256,4,5,1,1,correct,TRUE,1745
w0b5c8e5,1815.7999999523163,5,5,1,1,correct,TRUE,1745
w0b5c8e5,487,1,4,1,1,correct,FALSE,1746
w0b5c8e5,367.7000000476837,2,4,1,1,correct,FALSE,1746
w0b5c8e5,332.10000002384186,3,4,1,1,correct,FALSE,1746
w0b5c8e5,1691.5999999046326,4,4,1,1,correct,FALSE,1746
w0b5c8e5,230.19999992847443,1,5,1,1,correct,TRUE,1747
w0b5c8e5,224.10000002384186,2,5,1,1,correct,TRUE,1747
w0b5c8e5,223.79999995231628,3,5,1,1,correct,TRUE,1747
w0b5c8e5,376.10000002384186,4,5,1,1,correct,TRUE,1747
w0b5c8e5,1647.8999999761581,5,5,1,1,correct,TRUE,1747
w0b5c8e5,186.90000009536743,1,5,1,1,correct,TRUE,1748
w0b5c8e5,183.69999992847443,2,5,1,1,correct,TRUE,1748
w0b5c8e5,672,3,5,1,1,correct,TRUE,1748
w0b5c8e5,272.10000002384186,4,5,1,1,correct,TRUE,1748
w0b5c8e5,759.7999999523163,5,5,1,1,correct,TRUE,1748
wce0aeed,1905.1999999955297,1,2,0,1,correct,FALSE,1749
wce0aeed,2565.60000000149,2,2,0,1,correct,FALSE,1749
wce0aeed,1486.7000000029802,1,3,1,0.5,correct,TRUE,1750
wce0aeed,1264.1999999955297,2,3,1,0.5,correct,TRUE,1750
wce0aeed,2112.3000000044703,3,3,1,0.5,correct,TRUE,1750
wce0aeed,1271,1,2,0,1,correct,FALSE,1751
wce0aeed,3063.5,2,2,0,1,correct,FALSE,1751
wce0aeed,1142.8999999985099,1,2,0,1,correct,FALSE,1752
wce0aeed,2376.3000000044703,2,2,0,1,correct,FALSE,1752
wce0aeed,1159.3999999985099,1,2,1,1,correct,FALSE,1753
wce0aeed,2248.10000000149,2,2,1,1,correct,FALSE,1753
wce0aeed,1031.3000000044703,1,3,1,0,correct,TRUE,1754
wce0aeed,1608.3999999985099,2,3,1,0,correct,TRUE,1754
wce0aeed,1615.6999999955297,3,3,1,0,correct,TRUE,1754
wce0aeed,1222.8000000044703,1,2,0,1,correct,FALSE,1755
wce0aeed,2201,2,2,0,1,correct,FALSE,1755
wce0aeed,887.1000000014901,1,2,0,1,correct,FALSE,1756
wce0aeed,1952,2,2,0,1,correct,FALSE,1756
wce0aeed,1127.0999999940395,1,2,0,1,correct,FALSE,1757
wce0aeed,2079.9000000059605,2,2,0,1,correct,FALSE,1757
wce0aeed,1119.3000000044703,1,3,1,0,correct,TRUE,1758
wce0aeed,808,2,3,1,0,correct,TRUE,1758
wce0aeed,1111.7999999970198,3,3,1,0,correct,TRUE,1758
wce0aeed,1086.7999999970198,1,3,1,0,correct,TRUE,1759
wce0aeed,1455.9000000059605,2,3,1,0,correct,TRUE,1759
wce0aeed,2063.39999999851,3,3,1,0,correct,TRUE,1759
wce0aeed,958.3999999985099,1,2,0,1,correct,FALSE,1760
wce0aeed,2255.6999999955297,2,2,0,1,correct,FALSE,1760
wce0aeed,1183.6000000014901,1,3,1,1,correct,TRUE,1761
wce0aeed,1175.7999999970198,2,3,1,1,correct,TRUE,1761
wce0aeed,2959.7999999970198,3,3,1,1,correct,TRUE,1761
wce0aeed,838.7999999970198,1,3,1,1,correct,TRUE,1762
wce0aeed,1400,2,3,1,1,correct,TRUE,1762
wce0aeed,1847.9000000059605,3,3,1,1,correct,TRUE,1762
wce0aeed,1055.5,1,2,1,1,correct,FALSE,1763
wce0aeed,2056.10000000149,2,2,1,1,correct,FALSE,1763
wce0aeed,991.7999999970198,1,3,1,0,correct,TRUE,1764
wce0aeed,871.7000000029802,2,3,1,0,correct,TRUE,1764
wce0aeed,1168,3,3,1,0,correct,TRUE,1764
wce0aeed,855.1000000014901,1,2,0,1,correct,FALSE,1765
wce0aeed,2096.10000000149,2,2,0,1,correct,FALSE,1765
wce0aeed,1118.5,1,2,0,0,other,FALSE,1766
wce0aeed,4560,2,2,0,0,other,FALSE,1766
wce0aeed,879.1999999955297,1,3,1,1,correct,TRUE,1767
wce0aeed,1239.8000000044703,2,3,1,1,correct,TRUE,1767
wce0aeed,1751.8999999985099,3,3,1,1,correct,TRUE,1767
w46f039c,712,1,4,0,1,correct,FALSE,1768
w46f039c,748,2,4,0,1,correct,FALSE,1768
w46f039c,390.5,3,4,0,1,correct,FALSE,1768
w46f039c,846.2999999523163,4,4,0,1,correct,FALSE,1768
w46f039c,776.2999999523163,1,3,0.5,0,other,TRUE,1769
w46f039c,776.2000000476837,2,3,0.5,0,other,TRUE,1769
w46f039c,6078.5,3,3,0.5,0,other,TRUE,1769
w46f039c,736,1,2,0,1,correct,FALSE,1770
w46f039c,3083.2000000476837,2,2,0,1,correct,FALSE,1770
w46f039c,1207,1,2,0,1,correct,FALSE,1771
w46f039c,2273.7999999523163,2,2,0,1,correct,FALSE,1771
w46f039c,669.8999998569489,1,4,0,0,other,FALSE,1772
w46f039c,1122.7000000476837,2,4,0,0,other,FALSE,1772
w46f039c,3392.7999999523163,3,4,0,0,other,FALSE,1772
w46f039c,2012,4,4,0,0,other,FALSE,1772
w46f039c,533.9000000953674,1,3,1,1,correct,TRUE,1773
w46f039c,425.89999985694885,2,3,1,1,correct,TRUE,1773
w46f039c,1682.5,3,3,1,1,correct,TRUE,1773
w46f039c,686.1999998092651,1,3,1,0,correct,TRUE,1774
w46f039c,808.2000000476837,2,3,1,0,correct,TRUE,1774
w46f039c,2146.4000000953674,3,3,1,0,correct,TRUE,1774
w46f039c,649.2000000476837,1,2,0,1,correct,FALSE,1775
w46f039c,1476.7000000476837,2,2,0,1,correct,FALSE,1775
w46f039c,755.0999999046326,1,2,0.5,1,correct,FALSE,1776
w46f039c,1763.7999999523163,2,2,0.5,1,correct,FALSE,1776
w46f039c,1222.7000000476837,1,2,1,0.5,correct,FALSE,1777
w46f039c,1733.2999999523163,2,2,1,0.5,correct,FALSE,1777
w46f039c,685.2999999523163,1,3,1,1,correct,TRUE,1778
w46f039c,763.4000000953674,2,3,1,1,correct,TRUE,1778
w46f039c,1046.5,3,3,1,1,correct,TRUE,1778
w46f039c,605.2000000476837,1,3,1,1,correct,TRUE,1779
w46f039c,661.2000000476837,2,3,1,1,correct,TRUE,1779
w46f039c,1518.7000000476837,3,3,1,1,correct,TRUE,1779
w46f039c,569.5,1,2,0,0,intrusion,FALSE,1780
w46f039c,4948.200000047684,2,2,0,0,intrusion,FALSE,1780
w46f039c,767.7999999523163,1,3,1,1,correct,TRUE,1781
w46f039c,462.7999999523163,2,3,1,1,correct,TRUE,1781
w46f039c,905.4000000953674,3,3,1,1,correct,TRUE,1781
w46f039c,722.9000000953674,1,3,1,1,correct,TRUE,1782
w46f039c,389,2,3,1,1,correct,TRUE,1782
w46f039c,864,3,3,1,1,correct,TRUE,1782
w46f039c,586.2999999523163,1,4,1,1,correct,FALSE,1783
w46f039c,358.7999999523163,2,4,1,1,correct,FALSE,1783
w46f039c,554.9000000953674,3,4,1,1,correct,FALSE,1783
w46f039c,753.5999999046326,4,4,1,1,correct,FALSE,1783
w46f039c,504.69999980926514,1,2,0.5,1,correct,FALSE,1784
w46f039c,1543.7000000476837,2,2,0.5,1,correct,FALSE,1784
w46f039c,715,1,3,1,0,correct,TRUE,1785
w46f039c,347.60000014305115,2,3,1,0,correct,TRUE,1785
w46f039c,1185.2000000476837,3,3,1,0,correct,TRUE,1785
w46f039c,649.0999999046326,1,2,1,1,correct,FALSE,1786
w46f039c,1612.9000000953674,2,2,1,1,correct,FALSE,1786
wa68b025,1102.9999999997672,1,4,0.5,1,correct,FALSE,1787
wa68b025,902,2,4,0.5,1,correct,FALSE,1787
wa68b025,319,3,4,0.5,1,correct,FALSE,1787
wa68b025,1504.0000000002328,4,4,0.5,1,correct,FALSE,1787
wa68b025,1004.9999999997672,1,5,1,1,correct,TRUE,1788
wa68b025,1494,2,5,1,1,correct,TRUE,1788
wa68b025,1738,3,5,1,1,correct,TRUE,1788
wa68b025,2208,4,5,1,1,correct,TRUE,1788
wa68b025,1555.0000000002328,5,5,1,1,correct,TRUE,1788
wa68b025,966,1,5,1,0,timeout,NA,1789
wa68b025,2200,2,5,1,0,timeout,NA,1789
wa68b025,3361.000000000233,3,5,1,0,timeout,NA,1789
wa68b025,4851.999999999767,4,5,1,0,timeout,NA,1789
wa68b025,3643,5,5,1,0,timeout,NA,1789
wa68b025,1913,1,2,1,1,correct,FALSE,1790
wa68b025,3706,2,2,1,1,correct,FALSE,1790
wa68b025,1030.0000000002328,1,4,1,1,correct,FALSE,1791
wa68b025,1857.9999999997672,2,4,1,1,correct,FALSE,1791
wa68b025,2933,3,4,1,1,correct,FALSE,1791
wa68b025,751,4,4,1,1,correct,FALSE,1791
wa68b025,2673,1,3,1,0.5,correct,TRUE,1792
wa68b025,394,2,3,1,0.5,correct,TRUE,1792
wa68b025,1644,3,3,1,0.5,correct,TRUE,1792
wa68b025,368.99999999976717,1,4,1,1,correct,FALSE,1793
wa68b025,3735,2,4,1,1,correct,FALSE,1793
wa68b025,875,3,4,1,1,correct,FALSE,1793
wa68b025,766,4,4,1,1,correct,FALSE,1793
wa68b025,798,1,4,1,0.5,correct,FALSE,1794
wa68b025,2962,2,4,1,0.5,correct,FALSE,1794
wa68b025,498.99999999976717,3,4,1,0.5,correct,FALSE,1794
wa68b025,828.0000000002328,4,4,1,0.5,correct,FALSE,1794
wa68b025,936.0000000002328,1,4,1,1,correct,FALSE,1795
wa68b025,2259,2,4,1,1,correct,FALSE,1795
wa68b025,485.99999999976717,3,4,1,1,correct,FALSE,1795
wa68b025,989,4,4,1,1,correct,FALSE,1795
wa68b025,3226,1,4,1,1,correct,FALSE,1796
wa68b025,2535,2,4,1,1,correct,FALSE,1796
wa68b025,1429.0000000002328,3,4,1,1,correct,FALSE,1796
wa68b025,944.9999999997672,4,4,1,1,correct,FALSE,1796
wa68b025,1208.9999999997672,1,2,1,1,correct,FALSE,1797
wa68b025,2293,2,2,1,1,correct,FALSE,1797
wa68b025,853,1,6,0.5,1,timeout,NA,1798
wa68b025,1266,2,6,0.5,1,timeout,NA,1798
wa68b025,4182,3,6,0.5,1,timeout,NA,1798
wa68b025,2407,4,6,0.5,1,timeout,NA,1798
wa68b025,3720,5,6,0.5,1,timeout,NA,1798
wa68b025,2595,6,6,0.5,1,timeout,NA,1798
wa68b025,2467.000000000233,1,4,1,1,correct,FALSE,1799
wa68b025,1469.9999999997672,2,4,1,1,correct,FALSE,1799
wa68b025,369,3,4,1,1,correct,FALSE,1799
wa68b025,766,4,4,1,1,correct,FALSE,1799
wa68b025,797,1,5,1,0.5,other,TRUE,1800
wa68b025,2350,2,5,1,0.5,other,TRUE,1800
wa68b025,3213.000000000233,3,5,1,0.5,other,TRUE,1800
wa68b025,1743.9999999997672,4,5,1,0.5,other,TRUE,1800
wa68b025,972,5,5,1,0.5,other,TRUE,1800
wa68b025,598,1,2,1,1,correct,FALSE,1801
wa68b025,1666,2,2,1,1,correct,FALSE,1801
wa68b025,2069.999999999767,1,3,1,1,correct,TRUE,1802
wa68b025,515,2,3,1,1,correct,TRUE,1802
wa68b025,1086,3,3,1,1,correct,TRUE,1802
wa68b025,824,1,3,1,1,correct,TRUE,1803
wa68b025,399,2,3,1,1,correct,TRUE,1803
wa68b025,894,3,3,1,1,correct,TRUE,1803
wa68b025,873,1,7,1,0.5,correct,TRUE,1804
wa68b025,1413,2,7,1,0.5,correct,TRUE,1804
wa68b025,1042,3,7,1,0.5,correct,TRUE,1804
wa68b025,1098,4,7,1,0.5,correct,TRUE,1804
wa68b025,936,5,7,1,0.5,correct,TRUE,1804
wa68b025,308,6,7,1,0.5,correct,TRUE,1804
wa68b025,560,7,7,1,0.5,correct,TRUE,1804
wa68b025,833,1,5,1,1,correct,TRUE,1805
wa68b025,1401,2,5,1,1,correct,TRUE,1805
wa68b025,1372,3,5,1,1,correct,TRUE,1805
wa68b025,743.0000000002328,4,5,1,1,correct,TRUE,1805
wa68b025,637.9999999997672,5,5,1,1,correct,TRUE,1805
w6468a27,1247.5999999940395,1,2,1,1,correct,FALSE,1806
w6468a27,2949.7000000029802,2,2,1,1,correct,FALSE,1806
w6468a27,868.7999999970198,1,2,0,1,correct,FALSE,1807
w6468a27,2558.2000000029802,2,2,0,1,correct,FALSE,1807
w6468a27,856.6000000089407,1,1,1,0,intrusion,FALSE,1808
w6468a27,1772.8999999910593,1,8,0,0,other,TRUE,1809
w6468a27,570.5,2,8,0,0,other,TRUE,1809
w6468a27,471.40000000596046,3,8,0,0,other,TRUE,1809
w6468a27,958.0999999940395,4,8,0,0,other,TRUE,1809
w6468a27,961.7000000029802,5,8,0,0,other,TRUE,1809
w6468a27,526.0999999940395,6,8,0,0,other,TRUE,1809
w6468a27,491.5,7,8,0,0,other,TRUE,1809
w6468a27,3631.800000011921,8,8,0,0,other,TRUE,1809
w6468a27,660.8000000119209,1,2,0,0,other,FALSE,1810
w6468a27,3712,2,2,0,0,other,FALSE,1810
w6468a27,583.0999999940395,1,2,1,1,correct,FALSE,1811
w6468a27,2471.7000000029802,2,2,1,1,correct,FALSE,1811
w6468a27,553.2999999970198,1,2,0,1,correct,FALSE,1812
w6468a27,1765.9000000059605,2,2,0,1,correct,FALSE,1812
w6468a27,609.7000000029802,1,2,1,0,other,FALSE,1813
w6468a27,2390.2000000029802,2,2,1,0,other,FALSE,1813
w6468a27,575,1,2,0,1,correct,FALSE,1814
w6468a27,2639.699999988079,2,2,0,1,correct,FALSE,1814
w6468a27,381.5,1,2,1,1,correct,FALSE,1815
w6468a27,2056.1000000089407,2,2,1,1,correct,FALSE,1815
w6468a27,454.59999999403954,1,2,1,1,correct,FALSE,1816
w6468a27,1597.5,2,2,1,1,correct,FALSE,1816
w6468a27,469.09999999403954,1,3,1,1,correct,TRUE,1817
w6468a27,2145.7000000029802,2,3,1,1,correct,TRUE,1817
w6468a27,1008.0999999940395,3,3,1,1,correct,TRUE,1817
w6468a27,446.20000000298023,1,2,1,0,intrusion,FALSE,1818
w6468a27,3071.4000000059605,2,2,1,0,intrusion,FALSE,1818
w6468a27,491.8999999910593,1,2,0,1,correct,FALSE,1819
w6468a27,1426.2000000029802,2,2,0,1,correct,FALSE,1819
w6468a27,488.69999998807907,1,2,0,1,correct,FALSE,1820
w6468a27,1598.1000000089407,2,2,0,1,correct,FALSE,1820
w6468a27,446.20000000298023,1,3,1,0,correct,TRUE,1821
w6468a27,864.0999999940395,2,3,1,0,correct,TRUE,1821
w6468a27,1054.7999999970198,3,3,1,0,correct,TRUE,1821
w6468a27,462.90000000596046,1,2,0,1,correct,FALSE,1822
w6468a27,1694.2000000029802,2,2,0,1,correct,FALSE,1822
w6468a27,503.40000000596046,1,2,1,1,correct,FALSE,1823
w6468a27,1545.7000000029802,2,2,1,1,correct,FALSE,1823
w6468a27,501.90000000596046,1,2,1,1,correct,FALSE,1824
w6468a27,1408.0999999940395,2,2,1,1,correct,FALSE,1824
w50d8ecf,1898.2999999523163,1,1,1,1,correct,TRUE,1825
w50d8ecf,1573.1000000238419,1,1,1,1,correct,TRUE,1826
w50d8ecf,1029.3999999761581,1,1,1,1,correct,TRUE,1827
w50d8ecf,1118.8000000715256,1,1,1,1,correct,TRUE,1828
w50d8ecf,1174.6000000238419,1,1,1,1,correct,TRUE,1829
w50d8ecf,910.0999999046326,1,1,1,1,correct,TRUE,1830
w50d8ecf,998.2000000476837,1,1,1,1,correct,TRUE,1831
w50d8ecf,825.3999999761581,1,1,1,1,correct,TRUE,1832
w50d8ecf,778.7000000476837,1,1,1,1,correct,TRUE,1833
w50d8ecf,748.6000000238419,1,1,1,1,correct,TRUE,1834
w50d8ecf,1093.5,1,2,1,1,correct,TRUE,1835
w50d8ecf,961,2,2,1,1,correct,TRUE,1835
w50d8ecf,923.3999999761581,1,2,0,1,correct,FALSE,1836
w50d8ecf,997.8000000715256,2,2,0,1,correct,FALSE,1836
w50d8ecf,1025.7999999523163,1,1,1,1,correct,TRUE,1837
w50d8ecf,1249.6999999284744,1,1,1,1,correct,TRUE,1838
w50d8ecf,919.7999999523163,1,1,1,1,correct,TRUE,1839
w50d8ecf,1244.8000000715256,1,1,1,1,correct,TRUE,1840
w50d8ecf,1078,1,1,1,0,correct,TRUE,1841
w50d8ecf,1546.7999999523163,1,1,1,0.5,correct,TRUE,1842
w50d8ecf,941.3000000715256,1,1,1,1,correct,TRUE,1843
wd33cbb2,1143.0999999046326,1,2,0,1,correct,FALSE,1844
wd33cbb2,4327.200000047684,2,2,0,1,correct,FALSE,1844
wd33cbb2,1114.7000000476837,1,2,0,1,correct,FALSE,1845
wd33cbb2,2434.399999976158,2,2,0,1,correct,FALSE,1845
wd33cbb2,1581.7999999523163,1,2,1,0,correct,TRUE,1846
wd33cbb2,1355,2,2,1,0,correct,TRUE,1846
wd33cbb2,1361.9000000953674,1,4,0.5,0,empty,TRUE,1847
wd33cbb2,1805.6999999284744,2,4,0.5,0,empty,TRUE,1847
wd33cbb2,1726.8000000715256,3,4,0.5,0,empty,TRUE,1847
wd33cbb2,2188.7999999523163,4,4,0.5,0,empty,TRUE,1847
wd33cbb2,1265.6999999284744,1,3,0,0,intrusion,TRUE,1848
wd33cbb2,982.2000000476837,2,3,0,0,intrusion,TRUE,1848
wd33cbb2,1469,3,3,0,0,intrusion,TRUE,1848
wd33cbb2,917.8000000715256,1,3,1,0.5,correct,TRUE,1849
wd33cbb2,792.3999999761581,2,3,1,0.5,correct,TRUE,1849
wd33cbb2,2233.100000023842,3,3,1,0.5,correct,TRUE,1849
wd33cbb2,980,1,3,1,0,correct,TRUE,1850
wd33cbb2,729.8999999761581,2,3,1,0,correct,TRUE,1850
wd33cbb2,1484.8000000715256,3,3,1,0,correct,TRUE,1850
wd33cbb2,702.7000000476837,1,3,0,0,empty,TRUE,1851
wd33cbb2,986.7999999523163,2,3,0,0,empty,TRUE,1851
wd33cbb2,4780.600000023842,3,3,0,0,empty,TRUE,1851
wd33cbb2,979.7000000476837,1,3,1,0,correct,TRUE,1852
wd33cbb2,805.6000000238419,2,3,1,0,correct,TRUE,1852
wd33cbb2,1942.0999999046326,3,3,1,0,correct,TRUE,1852
wd33cbb2,935.7999999523163,1,3,1,0,correct,TRUE,1853
wd33cbb2,1213.3999999761581,2,3,1,0,correct,TRUE,1853
wd33cbb2,1148.8000000715256,3,3,1,0,correct,TRUE,1853
wd33cbb2,1301.3999999761581,1,2,0,1,correct,FALSE,1854
wd33cbb2,3537.2999999523163,2,2,0,1,correct,FALSE,1854
wd33cbb2,794.2999999523163,1,3,0,0,empty,TRUE,1855
wd33cbb2,930.7000000476837,2,3,0,0,empty,TRUE,1855
wd33cbb2,982.8999999761581,3,3,0,0,empty,TRUE,1855
wd33cbb2,888.7000000476837,1,2,0,1,correct,FALSE,1856
wd33cbb2,4729.399999976158,2,2,0,1,correct,FALSE,1856
wd33cbb2,692.3000000715256,1,4,0,0,empty,TRUE,1857
wd33cbb2,951.3999999761581,2,4,0,0,empty,TRUE,1857
wd33cbb2,377.7999999523163,3,4,0,0,empty,TRUE,1857
wd33cbb2,881.4000000953674,4,4,0,0,empty,TRUE,1857
wd33cbb2,780.1999999284744,1,2,0,0,empty,TRUE,1858
wd33cbb2,3350.899999976158,2,2,0,0,empty,TRUE,1858
wd33cbb2,989.8000000715256,1,3,0,0,empty,TRUE,1859
wd33cbb2,2722.5,2,3,0,0,empty,TRUE,1859
wd33cbb2,4814.199999928474,3,3,0,0,empty,TRUE,1859
wd33cbb2,657.3999999761581,1,4,0,0,empty,FALSE,1860
wd33cbb2,836.7999999523163,2,4,0,0,empty,FALSE,1860
wd33cbb2,323,3,4,0,0,empty,FALSE,1860
wd33cbb2,1268.2000000476837,4,4,0,0,empty,FALSE,1860
wd33cbb2,552.6999999284744,1,2,0,1,correct,FALSE,1861
wd33cbb2,3039.2000000476837,2,2,0,1,correct,FALSE,1861
wd33cbb2,753.1000000238419,1,2,0,1,correct,FALSE,1862
wd33cbb2,2885.6999999284744,2,2,0,1,correct,FALSE,1862
wc8c095e,632.6000000089407,1,4,0,0,other,FALSE,1863
wc8c095e,2191.5,2,4,0,0,other,FALSE,1863
wc8c095e,3229.2999999970198,3,4,0,0,other,FALSE,1863
wc8c095e,1305.7999999970198,4,4,0,0,other,FALSE,1863
wc8c095e,792,1,2,1,0,intrusion,FALSE,1864
wc8c095e,3390.699999988079,2,2,1,0,intrusion,FALSE,1864
wc8c095e,793.2999999970198,1,2,1,1,correct,FALSE,1865
wc8c095e,2175.9000000059605,2,2,1,1,correct,FALSE,1865
wc8c095e,957.4000000059605,1,2,1,1,correct,FALSE,1866
wc8c095e,1961.2000000029802,2,2,1,1,correct,FALSE,1866
wc8c095e,935.5999999940395,1,3,1,0,correct,TRUE,1867
wc8c095e,663.5999999940395,2,3,1,0,correct,TRUE,1867
wc8c095e,1729.2000000029802,3,3,1,0,correct,TRUE,1867
wc8c095e,767.5,1,2,0,0,intrusion,FALSE,1868
wc8c095e,2168.5999999940395,2,2,0,0,intrusion,FALSE,1868
wc8c095e,591,1,2,0,1,correct,FALSE,1869
wc8c095e,3720.6000000089407,2,2,0,1,correct,FALSE,1869
wc8c095e,1376.6000000089407,1,3,1,0.5,correct,TRUE,1870
wc8c095e,807.5999999940395,2,3,1,0.5,correct,TRUE,1870
wc8c095e,1328.9000000059605,3,3,1,0.5,correct,TRUE,1870
wc8c095e,2095.2999999970198,1,2,0,1,correct,FALSE,1871
wc8c095e,1863.5,2,2,0,1,correct,FALSE,1871
wc8c095e,820.9000000059605,1,2,0,1,correct,FALSE,1872
wc8c095e,2145.8999999910593,2,2,0,1,correct,FALSE,1872
wc8c095e,704.7999999970198,1,4,0,0,intrusion,FALSE,1873
wc8c095e,1527.800000011921,2,4,0,0,intrusion,FALSE,1873
wc8c095e,3743.699999988079,3,4,0,0,intrusion,FALSE,1873
wc8c095e,2903.300000011921,4,4,0,0,intrusion,FALSE,1873
wc8c095e,751.1000000089407,1,4,0,0,timeout,NA,1874
wc8c095e,1551.2000000029802,2,4,0,0,timeout,NA,1874
