wid,block,word,response_type,rt
w8ab907b,1,lion,intrusion,2212.9000000003725
w8ab907b,1,bread,correct,1528.0999999996275
w8ab907b,1,candle,intrusion,1140.7999999988824
w8ab907b,1,bed,correct,862
w8ab907b,1,truck,other,1149.300000000745
w8ab907b,1,pig,intrusion,3350.699999999255
w8ab907b,1,bear,intrusion,1457.3999999985099
w8ab907b,1,window,correct,1031.199999999255
w8ab907b,1,potato,intrusion,1903.5
w8ab907b,1,hat,other,1484.199999999255
w8ab907b,1,toilet,other,1361.4000000003725
w8ab907b,1,snake,correct,2314.4000000003725
w8ab907b,1,bird,intrusion,1361.800000000745
w8ab907b,1,eye,intrusion,2332.5999999996275
wc0e4021,1,window,intrusion,4932.9000000059605
wc0e4021,1,horse,intrusion,2354.2000000029802
wc0e4021,1,bird,intrusion,3700
wc0e4021,1,bed,other,2735.2999999970198
wc0e4021,1,rabbit,intrusion,1620.2999999970198
wc0e4021,1,drink,other,2618.5
wc0e4021,1,bag,intrusion,2589.7999999970198
wc0e4021,1,milk,correct,1808.199999988079
wc0e4021,1,candle,intrusion,3687.7999999970198
wc0e4021,1,bone,correct,2990
wc0e4021,1,pig,other,2004.7999999970198
wc0e4021,1,truck,intrusion,3062.0999999940395
wc0e4021,1,puzzle,correct,3079
wc0e4021,1,cat,intrusion,2699.9000000059605
wc0e4021,1,dog,intrusion,4749.70000000298
wc0e4021,1,computer,other,1973.300000011921
wc0e4021,1,duck,intrusion,6717.199999988079
wc0e4021,1,nut,other,3001
wc0e4021,1,bear,intrusion,4381
wc0e4021,1,cake,intrusion,3475.7000000029802
wc0e4021,1,egg,intrusion,4082.0999999940395
wc0e4021,1,jeans,intrusion,3446.2999999970198
wc0e4021,1,lawn,intrusion,3970.5
wc0e4021,1,snake,other,2464.2999999970198
wc0e4021,1,potato,intrusion,2502.300000011921
wc0e4021,1,ear,other,1960.3999999910593
wc0e4021,1,fence,other,2496.5
wc0e4021,1,apple,intrusion,1865.7000000029802
wc0e4021,1,heart,intrusion,2237
wc0e4021,1,sand,intrusion,2433.800000011921
wc0e4021,1,flower,intrusion,3915.0999999940395
wc0e4021,1,hay,other,3609
wc0e4021,1,toilet,other,2466.3999999910593
wc0e4021,1,hat,intrusion,1958.7999999970198
wc0e4021,1,lion,intrusion,7589.600000008941
wc0e4021,1,door,intrusion,2561.1000000089407
wc0e4021,1,bread,other,1870.3999999910593
wc0e4021,1,ear,intrusion,2329.300000011921
wc0e4021,1,cake,other,3431.4000000059605
wc0e4021,1,bed,intrusion,3169
wc0e4021,1,bear,other,3558.5999999940395
wc0e4021,1,pig,timeout,3221.2000000029802
wc0e4021,1,snake,intrusion,6050.600000008941
wc0e4021,1,egg,intrusion,2606.9000000059605
wc0e4021,1,sand,intrusion,4495.70000000298
wc0e4021,1,jeans,intrusion,1758.2000000029802
wc0e4021,1,puzzle,correct,1498.5
wc0e4021,1,cat,other,2247.4000000059605
wc0e4021,1,door,intrusion,2328.2999999970198
wc0e4021,1,truck,other,2084
wc0e4021,1,bird,intrusion,2400.7999999970198
wc0e4021,1,computer,correct,1565.5
wc0e4021,1,bag,intrusion,1955.7000000029802
wc0e4021,1,window,other,3014.9000000059605
wc0e4021,1,potato,intrusion,1485.6000000089407
wc0e4021,1,rabbit,intrusion,2241.7999999970198
wc0e4021,1,toilet,other,2146.199999988079
wc0e4021,1,bone,correct,1576.5
wc0e4021,1,flower,intrusion,1521.2000000029802
wc0e4021,1,dog,correct,1496.2000000029802
wc0e4021,1,hay,other,1241.9000000059605
wc0e4021,1,milk,correct,1077.9000000059605
wc0e4021,1,bread,intrusion,2401.3999999910593
wc0e4021,1,duck,other,3807.2000000029802
wc0e4021,1,lawn,other,2924.699999988079
wc0e4021,1,fence,intrusion,1726.5999999940395
wc0e4021,1,apple,intrusion,2771
wc0e4021,1,candle,other,5824.5
wc0e4021,1,hat,intrusion,6120.79999999702
wc0e4021,1,nut,other,2682.2000000029802
wc0e4021,1,lion,intrusion,1611.5999999940395
wc0e4021,1,drink,correct,3467.2999999970198
wc0e4021,1,heart,other,2929.1000000089407
wc0e4021,1,horse,other,3373
w26616c2,1,bee,intrusion,2501.100000143051
w26616c2,1,lion,intrusion,4287
w26616c2,1,volcano,correct,2104.5999999046326
w26616c2,1,apple,correct,2919.9000000953674
w26616c2,1,fence,intrusion,2441.100000143051
w26616c2,1,drink,empty,2537.7999999523163
w26616c2,1,horse,intrusion,3482.2000000476837
w26616c2,1,jeans,other,4668.799999952316
w26616c2,1,bag,intrusion,2104.9000000953674
w26616c2,1,dog,other,4529.900000095367
w26616c2,1,flower,intrusion,3981.2000000476837
w26616c2,1,candle,empty,2329.2000000476837
w26616c2,1,duck,intrusion,7179.100000143051
w26616c2,1,bone,empty,1509.1000001430511
w26616c2,1,lawn,intrusion,7939.900000095367
w26616c2,1,sand,empty,1219.3000001907349
w26616c2,1,bear,empty,1435.9000000953674
w26616c2,1,snake,correct,4720.700000047684
w26616c2,1,hat,empty,2087.2000000476837
w26616c2,1,heart,empty,1045.4000000953674
w26616c2,1,cake,empty,5758.299999952316
w26616c2,1,cat,correct,3895
w26616c2,1,pig,other,8326.700000047684
w26616c2,1,milk,other,8093.400000095367
w26616c2,1,bird,correct,1165.2000000476837
w26616c2,1,egg,intrusion,3175.0999999046326
w26616c2,1,computer,empty,1399.7000000476837
w26616c2,1,window,empty,1356.5
w26616c2,1,potato,intrusion,4953.399999856949
w26616c2,1,truck,intrusion,1214
w26616c2,1,hay,intrusion,1365.5
w26616c2,1,bed,intrusion,862
w26616c2,1,ear,intrusion,1413.2000000476837
w26616c2,1,door,intrusion,4911.200000047684
w26616c2,1,rabbit,intrusion,12012.699999809265
w26616c2,1,puzzle,empty,3813.300000190735
w26616c2,1,eye,other,6231.599999904633
w26616c2,1,bone,empty,1145.2999999523163
w26616c2,1,cake,empty,900
w26616c2,1,hat,empty,737.5
w26616c2,1,bear,empty,1302.2999999523163
w26616c2,1,candle,empty,4648.100000143051
w26616c2,1,snake,correct,1069.8999998569489
w26616c2,1,rabbit,intrusion,2376.699999809265
w26616c2,1,truck,intrusion,953
w26616c2,1,window,intrusion,5075.599999904633
w26616c2,1,sand,empty,682.7999999523163
w26616c2,1,bed,empty,2912.5
w26616c2,1,lawn,empty,5093.5
w26616c2,1,egg,empty,1151.2999999523163
w26616c2,1,door,empty,1138.7999999523163
w26616c2,1,heart,empty,2100.5
w26616c2,1,flower,empty,1572.5999999046326
w26616c2,1,fence,intrusion,2500.899999856949
w26616c2,1,cat,correct,1325.5
w26616c2,1,pig,empty,4116.800000190735
w26616c2,1,jeans,empty,5223.700000047684
w26616c2,1,lion,empty,1134.7999999523163
w26616c2,1,computer,empty,1271.7999999523163
w26616c2,1,milk,other,2159.7000000476837
w26616c2,1,bag,empty,6338.400000095367
w26616c2,1,hay,empty,2829.5999999046326
w26616c2,1,horse,empty,1223.5
w26616c2,1,eye,empty,2985.2999999523163
w26616c2,1,potato,empty,1923
w26616c2,1,apple,correct,4905.800000190735
w26616c2,1,volcano,correct,1182.5999999046326
w26616c2,1,drink,intrusion,1255.1000001430511
w26616c2,1,ear,intrusion,997.6000001430511
w26616c2,1,bird,correct,872.7999999523163
w26616c2,1,dog,correct,2175.5999999046326
w26616c2,1,duck,intrusion,2604
w26616c2,1,bee,empty,4614
w26616c2,1,puzzle,empty,3169.5999999046326
wd6b5bd5,1,bee,intrusion,1799.1000000014901
wd6b5bd5,1,cat,correct,1647.8000000044703
wd6b5bd5,1,egg,intrusion,2704
wd6b5bd5,1,bird,correct,1088.3000000044703
wd6b5bd5,1,bed,intrusion,2863
wd6b5bd5,1,apple,correct,4813.19999999553
wd6b5bd5,1,duck,intrusion,2516.2000000029802
wd6b5bd5,1,bear,other,3725.5
wd6b5bd5,1,cake,other,2226.89999999851
wd6b5bd5,1,heart,intrusion,2151.5
wd6b5bd5,1,hay,intrusion,2697.5
wd6b5bd5,1,potato,intrusion,3140.8000000044703
wd6b5bd5,1,horse,correct,1363.3999999985099
wd6b5bd5,1,lion,correct,1497.2000000029802
wd6b5bd5,1,computer,intrusion,3743.10000000149
wd6b5bd5,1,eye,other,2374.89999999851
wd6b5bd5,1,window,correct,1222.7999999970198
wd6b5bd5,1,puzzle,intrusion,3070
wd6b5bd5,1,flower,intrusion,1777.3000000044703
wd6b5bd5,1,drink,correct,1747.6000000014901
wd6b5bd5,1,fence,intrusion,7055.30000000447
wd6b5bd5,1,ear,correct,1634.8999999985099
wd6b5bd5,1,milk,intrusion,3825.89999999851
wd6b5bd5,1,candle,other,2925.39999999851
wd6b5bd5,1,volcano,other,3976.6999999955297
wd6b5bd5,1,bread,other,4104.79999999702
wd6b5bd5,1,snake,intrusion,2330.2000000029802
wd6b5bd5,1,hat,other,3625.7000000029802
wd6b5bd5,1,toilet,other,2840.9000000059605
wd6b5bd5,1,sand,correct,7334.20000000298
wd6b5bd5,1,bone,other,3692.9000000059605
wd6b5bd5,1,dog,intrusion,1441.1000000014901
wd6b5bd5,1,pig,other,2433.7999999970198
wd6b5bd5,1,lawn,intrusion,3260.10000000149
wd6b5bd5,1,rabbit,correct,2085.8000000044703
wd6b5bd5,1,bag,other,3190.2000000029802
wd6b5bd5,1,nut,intrusion,2157.5999999940395
wd6b5bd5,1,bone,intrusion,3373
wd6b5bd5,1,flower,other,2492
wd6b5bd5,1,rabbit,correct,1794.1000000014901
wd6b5bd5,1,hat,intrusion,4874.20000000298
wd6b5bd5,1,puzzle,other,9220.5
wd6b5bd5,1,sand,correct,987.3999999985099
wd6b5bd5,1,lion,correct,1137.8999999985099
wd6b5bd5,1,bear,intrusion,2210.5999999940395
wd6b5bd5,1,computer,intrusion,2514.2999999970198
wd6b5bd5,1,bird,correct,1267.3000000044703
wd6b5bd5,1,milk,other,1925.4000000059605
wd6b5bd5,1,eye,other,1523.7999999970198
wd6b5bd5,1,bread,intrusion,1374.1000000014901
wd6b5bd5,1,toilet,other,945.7999999970198
wd6b5bd5,1,bed,intrusion,1313.5999999940395
wd6b5bd5,1,lawn,intrusion,1872.1000000014901
wd6b5bd5,1,dog,other,1964.8999999985099
wd6b5bd5,1,hay,intrusion,2554
wd6b5bd5,1,horse,correct,946
wd6b5bd5,1,duck,other,1844
wd6b5bd5,1,egg,intrusion,1109.1999999955297
wd6b5bd5,1,cake,other,1484.8000000044703
wd6b5bd5,1,ear,correct,1030.5
wd6b5bd5,1,candle,other,2392
wd6b5bd5,1,potato,intrusion,954.1000000014901
wd6b5bd5,1,heart,intrusion,1539.5
wd6b5bd5,1,drink,correct,969.7999999970198
wd6b5bd5,1,pig,other,1214.2999999970198
wd6b5bd5,1,nut,intrusion,1119.6999999955297
wd6b5bd5,1,cat,correct,2245
wd6b5bd5,1,bee,other,3038
wd6b5bd5,1,fence,intrusion,1680.5
wd6b5bd5,1,volcano,other,1336.7999999970198
wd6b5bd5,1,bag,other,2453.3000000044703
wd6b5bd5,1,apple,correct,940.1999999955297
wd6b5bd5,1,window,correct,878.1999999955297
wd6b5bd5,1,snake,intrusion,1847.6000000014901
w0f54095,1,milk,intrusion,1348.0999999046326
w0f54095,1,heart,correct,1244
w0f54095,1,pig,correct,3512.4000000953674
w0f54095,1,cat,correct,973.6999999284744
w0f54095,1,lion,correct,989.6000000238419
w0f54095,1,jeans,correct,1168.7000000476837
w0f54095,1,lawn,correct,3377.7000000476837
w0f54095,1,bear,intrusion,3978.399999976158
w0f54095,1,nut,correct,1979.7999999523163
w0f54095,1,snake,other,5747
w0f54095,1,apple,correct,913
w0f54095,1,candle,empty,3781.7999999523163
w0f54095,1,drink,correct,1903.6000000238419
w0f54095,1,hat,intrusion,1437.5
w0f54095,1,dog,empty,4350.799999952316
w0f54095,1,bee,intrusion,3542.7000000476837
w0f54095,1,duck,correct,1620
w0f54095,1,sand,empty,2357.399999976158
w0f54095,1,bone,correct,3258.399999976158
w0f54095,1,bread,empty,2852.7000000476837
w0f54095,1,volcano,correct,1679.3999999761581
w0f54095,1,bag,empty,3830.5
w0f54095,1,egg,correct,1121.6999999284744
w0f54095,1,window,correct,927.5
w0f54095,1,ear,empty,3782.1999999284744
w0f54095,1,eye,intrusion,7518.699999928474
w0f54095,1,hay,correct,3782.8000000715256
w0f54095,1,computer,correct,1017.8000000715256
w0f54095,1,truck,correct,2418.2999999523163
w0f54095,1,fence,intrusion,2238.2999999523163
w0f54095,1,bird,empty,1574.1000000238419
w0f54095,1,cake,empty,1707.2000000476837
w0f54095,1,flower,correct,1738.8999999761581
w0f54095,1,potato,empty,3857.7000000476837
w0f54095,1,door,empty,1331.5
w0f54095,1,rabbit,empty,1887.5
w0f54095,1,bed,correct,1920
w0f54095,1,truck,correct,1301.5
w0f54095,1,heart,correct,974.6000000238419
w0f54095,1,flower,correct,1017
w0f54095,1,bear,intrusion,1199
w0f54095,1,dog,empty,973.0999999046326
w0f54095,1,bread,empty,1019.1000000238419
w0f54095,1,sand,empty,1154.1000000238419
w0f54095,1,lawn,correct,1032.3999999761581
w0f54095,1,fence,other,1887.8999999761581
w0f54095,1,ear,intrusion,3047.7000000476837
w0f54095,1,potato,intrusion,3991.5
w0f54095,1,snake,empty,3993.6999999284744
w0f54095,1,cat,correct,1258.6000000238419
w0f54095,1,computer,correct,809.3999999761581
w0f54095,1,bag,intrusion,1617.9000000953674
w0f54095,1,bed,correct,1438.6999999284744
w0f54095,1,bird,intrusion,3662.7999999523163
w0f54095,1,door,empty,688.7000000476837
w0f54095,1,rabbit,empty,583.6999999284744
w0f54095,1,candle,intrusion,2748.7999999523163
w0f54095,1,hay,other,627.8000000715256
w0f54095,1,window,correct,913.7000000476837
w0f54095,1,volcano,correct,1154.8000000715256
w0f54095,1,pig,other,3825.899999976158
w0f54095,1,hat,intrusion,1106.3999999761581
w0f54095,1,jeans,correct,1122.6000000238419
w0f54095,1,cake,intrusion,2657.7999999523163
w0f54095,1,drink,other,1469.2000000476837
w0f54095,1,eye,intrusion,2928.2000000476837
w0f54095,1,nut,correct,1557.6999999284744
w0f54095,1,lion,correct,1317.8999999761581
w0f54095,1,duck,correct,958.2000000476837
w0f54095,1,egg,correct,1077.0999999046326
w0f54095,1,apple,correct,852.5
w0f54095,1,milk,intrusion,1094.3999999761581
w0f54095,1,bone,correct,1122.3999999761581
w0f54095,1,bee,empty,3991.100000023842
wd8967d6,1,lion,correct,2248.5999999940395
wd8967d6,1,truck,correct,1643.2999999970198
wd8967d6,1,toilet,correct,2131.800000011921
wd8967d6,1,snake,empty,3010.8999999910593
wd8967d6,1,pig,correct,1820.699999988079
wd8967d6,1,nut,intrusion,1500.1000000089407
wd8967d6,1,heart,correct,1816.4000000059605
wd8967d6,1,hat,empty,2452.2999999970198
wd8967d6,1,bone,correct,2278
wd8967d6,1,ear,correct,1388.0999999940395
wd8967d6,1,bread,empty,1703.5999999940395
wd8967d6,1,dog,empty,2793.5999999940395
wd8967d6,1,jeans,empty,3189.6000000089407
wd8967d6,1,apple,empty,2509.3999999910593
wd8967d6,1,bed,empty,1519.1000000089407
wd8967d6,1,bear,empty,2195
wd8967d6,1,cake,empty,7396.300000011921
wd8967d6,1,milk,empty,4067.6000000089407
wd8967d6,1,bird,empty,1380.7000000029802
wd8967d6,1,candle,empty,1623.2999999970198
wd8967d6,1,rabbit,empty,1264.2999999970198
wd8967d6,1,computer,correct,1728.1000000089407
wd8967d6,1,cat,correct,1522.300000011921
wd8967d6,1,eye,empty,2251.4000000059605
wd8967d6,1,horse,correct,1918.7999999970198
wd8967d6,1,drink,empty,2056.199999988079
wd8967d6,1,egg,empty,2163.5999999940395
wd8967d6,1,bee,empty,2487.4000000059605
wd8967d6,1,potato,empty,9797.40000000596
wd8967d6,1,lawn,empty,1602.0999999940395
wd8967d6,1,window,correct,1815.2999999970198
wd8967d6,1,door,empty,1574.5
wd8967d6,1,puzzle,intrusion,1634.5
wd8967d6,1,flower,empty,7365.5
wd8967d6,1,duck,empty,2614.2999999970198
wd8967d6,1,volcano,correct,1431.800000011921
wd8967d6,1,bag,correct,1949.5
wd8967d6,1,toilet,correct,1838.3999999910593
wd8967d6,1,drink,empty,3605.7000000029802
wd8967d6,1,bee,intrusion,4646.70000000298
wd8967d6,1,heart,correct,1545.7999999970198
wd8967d6,1,snake,intrusion,2467.1000000089407
wd8967d6,1,jeans,other,1769.2000000029802
wd8967d6,1,potato,other,1792.5999999940395
wd8967d6,1,truck,correct,1480.2999999970198
wd8967d6,1,ear,correct,111.79999999701977
wd8967d6,1,rabbit,empty,3173.5
wd8967d6,1,bag,correct,1212.7000000029802
wd8967d6,1,horse,correct,1522.5
wd8967d6,1,candle,empty,3564.0999999940395
wd8967d6,1,lion,correct,1775.5999999940395
wd8967d6,1,bird,empty,1404.9000000059605
wd8967d6,1,nut,intrusion,1402.0999999940395
wd8967d6,1,bear,empty,3834.7999999970198
wd8967d6,1,cake,empty,2156.9000000059605
wd8967d6,1,eye,empty,1334.7000000029802
wd8967d6,1,dog,empty,937.5
wd8967d6,1,milk,empty,4361.600000008941
wd8967d6,1,window,correct,1583.9000000059605
wd8967d6,1,door,empty,2202.2000000029802
wd8967d6,1,cat,correct,1164
wd8967d6,1,hat,empty,3778.7999999970198
wd8967d6,1,flower,empty,1272.300000011921
wd8967d6,1,egg,empty,1125.2000000029802
wd8967d6,1,computer,correct,1257.2000000029802
wd8967d6,1,pig,correct,1811.1000000089407
wd8967d6,1,bread,empty,1513.7999999970198
wd8967d6,1,bone,correct,1499.5
wd8967d6,1,duck,empty,1350.9000000059605
wd8967d6,1,puzzle,intrusion,1275.199999988079
wd8967d6,1,volcano,correct,1286.7999999970198
wd8967d6,1,lawn,empty,1616.4000000059605
wd8967d6,1,apple,empty,1051.5999999940395
wd8967d6,1,bed,empty,1131.0999999940395
wab06a32,1,toilet,correct,1809.5
wab06a32,1,puzzle,intrusion,2106.9000000059605
wab06a32,1,nut,intrusion,2405.300000011921
wab06a32,1,milk,intrusion,2731.5999999940395
wab06a32,1,bee,other,2223.199999988079
wab06a32,1,potato,intrusion,2179.2000000029802
wab06a32,1,volcano,other,4229.300000011921
wab06a32,1,bone,intrusion,3643.7999999970198
wab06a32,1,heart,intrusion,2104.2999999970198
wab06a32,1,drink,correct,2151.9000000059605
wab06a32,1,cat,correct,1638.6000000089407
wab06a32,1,rabbit,intrusion,3121.800000011921
wab06a32,1,computer,correct,1953.699999988079
wab06a32,1,door,correct,2083.2000000029802
wab06a32,1,dog,intrusion,2178.5
wab06a32,1,horse,correct,3046.7999999970198
wab06a32,1,sand,correct,3525.5999999940395
wab06a32,1,egg,correct,1985.0999999940395
wab06a32,1,window,correct,1737.7999999970198
wab06a32,1,candle,correct,2400.6000000089407
wab06a32,1,jeans,intrusion,2590.1000000089407
wab06a32,1,apple,other,2494.5
wab06a32,1,fence,intrusion,2575.3999999910593
wab06a32,1,hay,correct,1924.2999999970198
wab06a32,1,hat,intrusion,2707.9000000059605
wab06a32,1,pig,correct,2288.0999999940395
wab06a32,1,bread,correct,1703.8999999910593
wab06a32,1,cake,intrusion,2953.2999999970198
wab06a32,1,bag,intrusion,3041.8999999910593
wab06a32,1,bird,correct,3964.5
wab06a32,1,truck,intrusion,2287.5
wab06a32,1,flower,intrusion,3463.5999999940395
wab06a32,1,snake,correct,1938.2999999970198
wab06a32,1,lawn,correct,2074.5
wab06a32,1,lion,intrusion,4790.70000000298
wab06a32,1,eye,intrusion,2968
wab06a32,1,bed,intrusion,3317.5
wab06a32,1,toilet,correct,1593
wab06a32,1,bee,intrusion,3387.2000000029802
wab06a32,1,volcano,other,3246.7999999970198
wab06a32,1,puzzle,other,3738.0999999940395
wab06a32,1,heart,correct,1763.0999999940395
wab06a32,1,eye,other,3009.9000000059605
wab06a32,1,hay,correct,1621.3999999910593
wab06a32,1,computer,correct,1353.5
wab06a32,1,egg,correct,1906.8999999910593
wab06a32,1,horse,other,4307.20000000298
wab06a32,1,bread,correct,1559.800000011921
wab06a32,1,jeans,other,3258
wab06a32,1,cat,correct,1624
wab06a32,1,bag,intrusion,1618.2999999970198
wab06a32,1,bone,other,3579.3999999910593
wab06a32,1,bird,correct,2688.5
wab06a32,1,door,correct,1534.8999999910593
wab06a32,1,hat,intrusion,2512.800000011921
wab06a32,1,snake,correct,1433.0999999940395
wab06a32,1,lawn,correct,1742.3999999910593
wab06a32,1,rabbit,other,6137.399999991059
wab06a32,1,sand,correct,1891.5
wab06a32,1,cake,other,3614.7999999970198
wab06a32,1,candle,correct,2041.2000000029802
wab06a32,1,fence,intrusion,2546.300000011921
wab06a32,1,flower,intrusion,3614
wab06a32,1,potato,intrusion,3810.9000000059605
wab06a32,1,pig,correct,1366
wab06a32,1,truck,intrusion,7572.5
wab06a32,1,window,correct,1603.7999999970198
wab06a32,1,milk,other,2325.2999999970198
wab06a32,1,apple,other,3433.4000000059605
wab06a32,1,drink,correct,1511.2999999970198
wab06a32,1,dog,other,2478.7000000029802
wab06a32,1,lion,intrusion,3259.7000000029802
wab06a32,1,nut,intrusion,10916
wab06a32,1,bed,intrusion,2997.8999999910593
w7957307,1,bone,intrusion,2841.400000035763
w7957307,1,cake,intrusion,10383
w7957307,1,door,intrusion,10491.800000011921
w7957307,1,bird,correct,6913.699999988079
w7957307,1,flower,correct,1812.199999988079
w7957307,1,fence,correct,4532.199999988079
w7957307,1,lawn,intrusion,9750
w7957307,1,duck,correct,5041.199999988079
w7957307,1,horse,intrusion,11861.899999976158
w7957307,1,dog,correct,3846.599999964237
w7957307,1,bag,intrusion,6631.5
w7957307,1,heart,timeout,NA
w7957307,1,drink,intrusion,4960.800000011921
w7957307,1,volcano,intrusion,5222.399999976158
w7957307,1,sand,intrusion,3568.5
w7957307,1,bread,correct,2269.599999964237
w7957307,1,apple,intrusion,3444.400000035763
w7957307,1,ear,timeout,NA
w7957307,1,bed,intrusion,4000.400000035763
w7957307,1,pig,intrusion,2913.400000035763
w7957307,1,bear,intrusion,4477.300000011921
w7957307,1,bee,intrusion,8286.899999976158
w7957307,1,puzzle,timeout,NA
w7957307,1,eye,intrusion,5276.5
w7957307,1,potato,correct,2057.899999976158
w7957307,1,hat,intrusion,3316.399999976158
w7957307,1,truck,intrusion,7414.699999988079
w7957307,1,rabbit,intrusion,3365.100000023842
w7957307,1,snake,intrusion,4127.899999976158
w7957307,1,milk,timeout,NA
w7957307,1,cat,intrusion,3091.199999988079
w7957307,1,computer,intrusion,3636.199999988079
w7957307,1,candle,intrusion,12323.5
w7957307,1,jeans,intrusion,3812.7999999523163
w7957307,1,nut,intrusion,3349.900000035763
w7957307,1,toilet,correct,2112.599999964237
w7957307,1,window,correct,1711.800000011921
w7957307,1,jeans,intrusion,5117.899999976158
w7957307,1,bed,intrusion,5219.900000035763
w7957307,1,heart,intrusion,1944.5
w7957307,1,truck,intrusion,5257.199999988079
w7957307,1,sand,correct,7789.399999976158
w7957307,1,snake,intrusion,1791.4000000357628
w7957307,1,drink,intrusion,3402.2000000476837
w7957307,1,volcano,intrusion,5158.899999976158
w7957307,1,potato,correct,1188
w7957307,1,bread,correct,1594.199999988079
w7957307,1,cake,intrusion,5552.700000047684
w7957307,1,candle,intrusion,2893.100000023842
w7957307,1,pig,intrusion,4003.100000023842
w7957307,1,bee,intrusion,4778.300000011921
w7957307,1,window,correct,1824.1000000238419
w7957307,1,ear,intrusion,5555.300000011921
w7957307,1,bag,intrusion,7573.400000035763
w7957307,1,toilet,correct,1819.8999999761581
w7957307,1,bird,correct,2216.300000011921
w7957307,1,apple,intrusion,3311.600000023842
w7957307,1,hat,intrusion,1399.300000011921
w7957307,1,computer,intrusion,1638.699999988079
w7957307,1,milk,intrusion,2595.599999964237
w7957307,1,bear,intrusion,3516.5
w7957307,1,lawn,intrusion,5024.5
w7957307,1,bone,intrusion,7646.600000023842
w7957307,1,duck,correct,2339.800000011921
w7957307,1,rabbit,intrusion,1979.199999988079
w7957307,1,fence,correct,2412.599999964237
w7957307,1,nut,other,7043.899999976158
w7957307,1,horse,intrusion,6368.5
w7957307,1,eye,intrusion,1552.800000011921
w7957307,1,door,intrusion,6119.199999988079
w7957307,1,puzzle,intrusion,3640.599999964237
w7957307,1,dog,correct,1812.6000000238419
w7957307,1,flower,correct,1255.2999999523163
w7957307,1,cat,other,3734.400000035763
w2f07db2,1,potato,correct,1256
w2f07db2,1,volcano,correct,1449
w2f07db2,1,nut,correct,1577
w2f07db2,1,ear,correct,1111
w2f07db2,1,jeans,correct,1433
w2f07db2,1,drink,correct,1824
w2f07db2,1,computer,correct,1079
w2f07db2,1,fence,correct,1440
w2f07db2,1,bag,correct,1088
w2f07db2,1,duck,correct,2274
w2f07db2,1,eye,correct,998
w2f07db2,1,hat,correct,1503
w2f07db2,1,horse,correct,8960
w2f07db2,1,bee,intrusion,2496
w2f07db2,1,window,intrusion,3488
w2f07db2,1,lawn,correct,1096
w2f07db2,1,apple,intrusion,1801
w2f07db2,1,sand,correct,1998
w2f07db2,1,candle,other,7641
w2f07db2,1,toilet,correct,1736
w2f07db2,1,bird,correct,1807
w2f07db2,1,lion,correct,2504
w2f07db2,1,snake,correct,1313
w2f07db2,1,door,correct,1609
w2f07db2,1,heart,correct,1452
w2f07db2,1,truck,correct,2105
w2f07db2,1,egg,other,5185
w2f07db2,1,bone,other,5850
w2f07db2,1,milk,other,5002
w2f07db2,1,bed,correct,2967
w2f07db2,1,dog,correct,1263
w2f07db2,1,puzzle,correct,1336
w2f07db2,1,cake,correct,1385
w2f07db2,1,bread,correct,4999
w2f07db2,1,pig,intrusion,3145
w2f07db2,1,flower,other,7575
w2f07db2,1,cat,correct,3456
w2f07db2,1,hat,correct,1152
w2f07db2,1,cake,correct,1049
w2f07db2,1,fence,correct,1471
w2f07db2,1,sand,correct,2863
w2f07db2,1,window,intrusion,2193
w2f07db2,1,flower,other,1815
w2f07db2,1,egg,intrusion,2040
w2f07db2,1,nut,correct,1056
w2f07db2,1,jeans,correct,1151
w2f07db2,1,bee,intrusion,2961
w2f07db2,1,computer,correct,1006
w2f07db2,1,puzzle,correct,1136
w2f07db2,1,horse,correct,1518
w2f07db2,1,ear,correct,1417
w2f07db2,1,snake,correct,1413
w2f07db2,1,heart,correct,1222
w2f07db2,1,volcano,correct,1641
w2f07db2,1,pig,correct,1921
w2f07db2,1,milk,other,3369
w2f07db2,1,eye,correct,1158
w2f07db2,1,bread,correct,1752
w2f07db2,1,apple,correct,1347
w2f07db2,1,lion,correct,1232
w2f07db2,1,door,correct,1521
w2f07db2,1,bag,correct,1194
w2f07db2,1,truck,correct,800
w2f07db2,1,duck,correct,2200
w2f07db2,1,bed,correct,1220
w2f07db2,1,drink,correct,1289
w2f07db2,1,bird,correct,1263
w2f07db2,1,lawn,correct,1014
w2f07db2,1,bone,intrusion,2984
w2f07db2,1,dog,correct,1121
w2f07db2,1,toilet,intrusion,1617
w2f07db2,1,cat,correct,1375
w2f07db2,1,candle,intrusion,9472
w2f07db2,1,potato,correct,1176
wa094301,1,door,correct,1915.8999999761581
wa094301,1,bee,empty,3724.100000023842
wa094301,1,nut,empty,4148
wa094301,1,bear,empty,1948.7000000476837
wa094301,1,pig,correct,1624.2000000476837
wa094301,1,fence,empty,1757.6000000238419
wa094301,1,jeans,empty,3377.399999976158
wa094301,1,lawn,empty,1289.6000000238419
wa094301,1,potato,intrusion,3725.4000000953674
wa094301,1,flower,correct,4340.399999976158
wa094301,1,rabbit,correct,1585.3999999761581
wa094301,1,puzzle,empty,1400.5
wa094301,1,drink,empty,1960.3999999761581
wa094301,1,snake,correct,1751.0999999046326
wa094301,1,hay,empty,2205.600000023842
wa094301,1,heart,empty,1270.7000000476837
wa094301,1,cake,other,3996.5
wa094301,1,truck,empty,1544.8999999761581
wa094301,1,sand,empty,1777.5
