wid,word,image,practice,block,typing_rt,response_type,response,type_time,rt
wf7541a0,hood,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,2,1461.0,correct,hood,1331.0,2792.0
wf7541a0,siren,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,2,1380.0,correct,siren,3703.0,5083.0
wf7541a0,committee,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,1211.0,correct,commitee,2461.0,3672.0
wf7541a0,shop,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,2,1211.0,correct,shop,12135.0,13346.0
wf7541a0,backbone,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,2,13257.0,timeout,,,
wf7541a0,rope,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,2,4312.0,timeout,,,
wf7541a0,jaw,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,2,1371.0,correct,jaw,1212.0,2583.0
wf7541a0,lumber,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,2,,timeout,,,
wf7541a0,pigeon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,1270.0,correct,pigeon,12008.0,13278.0
wf7541a0,shelter,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,2,1140.0,correct,shelter,2993.0,4133.0
wf7541a0,gangster,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,2,7564.0,correct,gangster,5994.0,13558.0
wf7541a0,continent,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,2,,timeout,,,
wf7541a0,ewe,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,False,2,1781.0,correct,ewe,900.0,2681.0
wf7541a0,vehicle,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,2,1511.0,correct,vehicle,2863.0,4374.0
wf7541a0,sofa,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,2,8275.0,intrusion,throne,1844.0,10119.0
wf7541a0,mustard,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,2,1091.0,correct,mustard,4135.0,5226.0
wf7541a0,magnet,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,2,1651.0,timeout,,,
wf7541a0,banker,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,2,2862.0,intrusion,raisin,11469.0,14331.0
wf7541a0,acid,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,2,1162.0,correct,acid,1490.0,2652.0
wf7541a0,face,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,2,3773.0,intrusion,foot,1181.0,4954.0
wf7541a0,raisin,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,1711.0,correct,raisin,9338.0,11049.0
wf7541a0,bug,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,2,,timeout,,,
wf7541a0,foot,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,2,1390.0,correct,foot,1222.0,2612.0
wf7541a0,notebook,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,2,3083.0,intrusion,navigator,3162.0,6245.0
wf7541a0,web,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,2,1170.0,correct,web,1072.0,2242.0
wf7541a0,gravel,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,False,2,,timeout,,,
wf7541a0,robe,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,2,3722.0,correct,lube,1672.0,5394.0
wf7541a0,throne,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,2,2051.0,correct,throne,1912.0,3963.0
wf7541a0,outdoors,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,1432.0,correct,outdoors,3824.0,5256.0
wf7541a0,shelter,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,3,1081.0,correct,shelter,5296.0,6377.0
wf7541a0,sofa,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,3,1202.0,timeout,,,
wf7541a0,finger,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,3,,timeout,,,
wf7541a0,bug,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,3,2892.0,correct,bug,1131.0,4023.0
wf7541a0,ewe,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,False,3,1330.0,correct,ewe,1072.0,2402.0
wf7541a0,missile,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,3,1571.0,correct,missile,3753.0,5324.0
wf7541a0,jaw,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,3,1439.0,correct,jaw,2934.0,4373.0
wf7541a0,drawing,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,3,6215.0,correct,drawing,2023.0,8238.0
wf7541a0,vehicle,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,3,1722.0,correct,vehicle,3885.0,5607.0
wf7541a0,web,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,3,1032.0,correct,web,990.0,2022.0
wf7541a0,backbone,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,3,2352.0,correct,backbone,6387.0,8739.0
wf7541a0,moon,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,3,1062.0,correct,moon,1280.0,2342.0
wf7541a0,dinosaur,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,3,1351.0,timeout,,,
wf7541a0,rope,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,3,14653.0,timeout,,,
wf7541a0,gravel,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,False,3,1731.0,correct,gravel,1953.0,3684.0
wf7541a0,warehouse,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,3,1201.0,correct,warehouse,5145.0,6346.0
wf7541a0,bench,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,3,1201.0,correct,bench,1783.0,2984.0
wf7541a0,gangster,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,3,1922.0,correct,gangster,5265.0,7187.0
wf7541a0,banker,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,3,1782.0,correct,banker,2343.0,4125.0
wf7541a0,continent,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,3,1523.0,correct,continent,4244.0,5767.0
wf7541a0,pigeon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,3,1621.0,correct,pigeon,3003.0,4624.0
wf7541a0,mustard,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,3,1311.0,correct,mustard,2122.0,3433.0
wf7541a0,shop,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,3,1201.0,correct,shop,1342.0,2543.0
wf7541a0,sister,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,3,1001.0,correct,sister,1883.0,2884.0
wf7541a0,throne,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,3,,timeout,,,
wf7541a0,professor,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,3,1432.0,correct,professor,2903.0,4335.0
wf7541a0,navigator,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,3,1220.0,correct,navigator,3544.0,4764.0
wf7541a0,robe,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,3,1131.0,correct,robe,1472.0,2603.0
wf7541a0,notebook,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,3,5357.0,correct,notebook,2542.0,7899.0
wf7541a0,acid,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,3,1191.0,correct,acid,1461.0,2652.0
wf7541a0,lumber,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,3,,timeout,,,
wf7541a0,hood,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,3,1211.0,correct,hood,1553.0,2764.0
wf7541a0,graduate,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,3,2812.0,correct,graduate,3175.0,5987.0
wf7541a0,foot,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,3,1530.0,timeout,,,
wf7541a0,face,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,3,,timeout,,,
wf7541a0,raisin,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,3,1432.0,correct,raisin,2273.0,3705.0
wf7541a0,committee,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,3,1092.0,correct,commitee,12203.0,13295.0
wf7541a0,siren,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,3,1421.0,correct,siren,2472.0,3893.0
wf7541a0,magnet,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,3,6177.0,correct,magnet,2382.0,8559.0
wf7541a0,dinosaur,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,3,4945.0,correct,dinosaur,9803.0,14748.0
wf7541a0,mustard,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,3,1402.0,correct,mustard,2234.0,3636.0
wf7541a0,web,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,3,1082.0,correct,web,1421.0,2503.0
wf7541a0,navigator,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,3,1351.0,correct,navigator,3205.0,4556.0
wf7541a0,magnet,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,3,2903.0,correct,magnet,2294.0,5197.0
wf7541a0,finger,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,3,1372.0,intrusion,bug,1242.0,2614.0
wf7541a0,warehouse,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,3,1312.0,correct,warehouse,3824.0,5136.0
wf7541a0,gangster,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,3,1572.0,correct,gangster,6408.0,7980.0
wf7541a0,rope,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,3,7237.0,intrusion,bench,2244.0,9481.0
wf7541a0,hood,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,3,1211.0,correct,hood,1492.0,2703.0
wf7541a0,drawing,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,3,1632.0,correct,drawing,6408.0,8040.0
wf7541a0,siren,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,3,1432.0,correct,siren,1672.0,3104.0
wf7541a0,lumber,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,3,1522.0,correct,lumber,2123.0,3645.0
wf7541a0,acid,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,3,1111.0,correct,acid,4607.0,5718.0
wf7541a0,professor,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,3,1441.0,correct,professor,3624.0,5065.0
wf7541a0,bug,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,3,1792.0,correct,bug,801.0,2593.0
wf7541a0,gravel,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,False,3,1340.0,correct,gravel,2255.0,3595.0
wf7541a0,notebook,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,3,1503.0,correct,notebook,2512.0,4015.0
wf7541a0,committee,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,3,5256.0,correct,commitee,2673.0,7929.0
wf7541a0,pigeon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,3,1661.0,correct,pigeon,2714.0,4375.0
wf7541a0,sister,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,3,1091.0,correct,sister,1853.0,2944.0
wf7541a0,robe,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,3,1180.0,correct,robe,1513.0,2693.0
wf7541a0,continent,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,3,5045.0,correct,continent,3646.0,8691.0
wf7541a0,shelter,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,3,1221.0,correct,shelter,3146.0,4367.0
wf7541a0,graduate,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,3,1311.0,correct,graduate,2665.0,3976.0
wf7541a0,bench,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,3,1028.0,correct,bench,3204.0,4232.0
wf7541a0,jaw,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,3,1701.0,correct,jaw,3595.0,5296.0
wf7541a0,outdoors,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,1212.0,correct,outdoors,2983.0,4195.0
wf7541a0,sofa,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,3,1541.0,correct,sofa,1432.0,2973.0
wf7541a0,banker,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,3,1502.0,correct,banker,2584.0,4086.0
wf7541a0,ewe,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,False,3,1352.0,correct,ewe,961.0,2313.0
wf7541a0,moon,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,3,961.0,correct,moon,1252.0,2213.0
wf7541a0,face,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,3,9641.0,intrusion,lumber,1962.0,11603.0
wf7541a0,shop,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,3,1181.0,correct,shop,1353.0,2534.0
wf7541a0,raisin,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,3,1583.0,correct,raisin,2644.0,4227.0
wf7541a0,missile,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,3,2844.0,correct,missile,2553.0,5397.0
wf7541a0,foot,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,3,1450.0,correct,foot,1203.0,2653.0
wf7541a0,backbone,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,3,2343.0,empty,ba,5820.0,8163.0
wf7541a0,throne,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,3,4367.0,intrusion,ewe,4076.0,8443.0
wf7541a0,vehicle,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,3,1842.0,correct,vehicle,4666.0,6508.0
w2366903,knife,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,True,1,4637.0,timeout,,,
w2366903,porpoise,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,1,,timeout,,,
w2366903,mammal,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,1,,timeout,,,
w2366903,lemon,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,1,,timeout,,,
w2366903,dessert,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,1,10263.0,timeout,,,
w2366903,bullet,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,1,10015.0,timeout,,,
w2366903,cemetery,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,1,,timeout,,,
w2366903,chef,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,1,5022.0,timeout,,,
w2366903,buyer,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,1,,timeout,,,
w2366903,mink,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,1,,timeout,,,
w2366903,freeway,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,1,,timeout,,,
w2366903,lily,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,1,,timeout,,,
w2366903,prisoner,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,1,,timeout,,,
w2366903,thimble,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,1,,timeout,,,
w2366903,spy,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,1,8199.0,timeout,,,
w2366903,gallon,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,1,,timeout,,,
w2366903,pants,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,1,,timeout,,,
w2366903,leaf,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,1,3455.0,timeout,,,
w2366903,trash,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,1,4030.0,timeout,,,
w2366903,potato,../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg,False,1,3950.0,timeout,,,
w2366903,sword,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,1,,timeout,,,
w2366903,roach,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,1,3230.0,timeout,,,
w2366903,pipe,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,1,,timeout,,,
w2366903,pie,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,1,,timeout,,,
w2366903,corporation,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,1,,timeout,,,
w2366903,tiger,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,1,,timeout,,,
w2366903,ruler,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,1,9918.0,timeout,,,
w2366903,server,../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg,False,1,,timeout,,,
w2366903,cigar,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,1,10582.0,other,space,2400.0,12982.0
w2366903,mayonnaise,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,1,1334.0,other,dar,1336.0,2670.0
w2366903,mower,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,1,13358.0,other,window,0.0,13358.0
w2366903,college,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,1,3926.0,other,none,673.0,4599.0
w2366903,monarch,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,1,9286.0,other,dark,3080.0,12366.0
w2366903,dump,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,1,1142.0,other,ready,2488.0,3630.0
w2366903,sketch,../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg,False,1,6919.0,intrusion,lemond,5512.0,12431.0
w2366903,territory,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,1,2918.0,other,air line,2144.0,5062.0
w2366903,venus,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,1,3862.0,other,deskot,10920.0,14782.0
w2366903,scroll,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,1,1647.0,other,temple,1264.0,2910.0
w2366903,bouquet,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,1,1096.0,intrusion,money,2903.0,3999.0
w2366903,robin,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,1,247.0,other,none,5432.0,5679.0
w2366903,chef,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,2,,timeout,,,
w2366903,ruler,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,2,6590.0,intrusion,robin,6296.0,12885.0
w2366903,mammal,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,2,1399.0,other,dark,2288.0,3687.0
w2366903,sketch,../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg,False,2,1782.0,timeout,,,
w2366903,server,../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg,False,2,3855.0,timeout,,,
w2366903,robin,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,2,742.0,intrusion,corporation,8088.0,8830.0
w2366903,spy,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,2,607.0,correct,spy,5681.0,6288.0
w2366903,thimble,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,2,3526.0,intrusion,pie,1072.0,4598.0
w2366903,dessert,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,2,382.0,intrusion,roach,1808.0,2190.0
w2366903,pants,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,3055.0,intrusion,swork,4752.0,7806.0
w2366903,leaf,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,2,7464.0,intrusion,trash,4494.0,11959.0
w2366903,lemon,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,2,1607.0,correct,lemon,1648.0,3255.0
w2366903,sword,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,2,7648.0,timeout,,,
w2366903,lily,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,2,8759.0,other,mayonese,3975.0,12734.0
w2366903,college,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,2,5223.0,other,firewald,4087.0,9310.0
w2366903,potato,../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg,False,2,1344.0,other,japan,944.0,2287.0
w2366903,knife,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,1343.0,correct,knife,2304.0,3647.0
w2366903,roach,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,2,1711.0,other,space,1015.0,2727.0
w2366903,cigar,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,5486.0,intrusion,chef,2016.0,7502.0
w2366903,freeway,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,2,14654.0,other,highway,0.0,14654.0
w2366903,territory,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,2,8566.0,intrusion,scroll,3496.0,12062.0
w2366903,mayonnaise,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,2,2583.0,intrusion,mink,11439.0,14022.0
w2366903,dump,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,3478.0,other,mamifel,4192.0,7669.0
w2366903,venus,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,2,390.0,intrusion,left,4360.0,4750.0
w2366903,bullet,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,2,11112.0,correct,bullet,0.0,11112.0
w2366903,trash,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,200.0,empty,,0.0,200.0
w2366903,tiger,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,2,12579.0,other,living room,0.0,12579.0
w2366903,cemetery,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,2,10934.0,other,garbage,0.0,10934.0
w2366903,mink,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,2,10766.0,other,mission,0.0,10766.0
w2366903,corporation,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,2,11847.0,other,to pay,0.0,11847.0
w2366903,bouquet,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,11654.0,intrusion,knife,0.0,11654.0
w2366903,prisoner,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,11090.0,other,industry,0.0,11090.0
w2366903,pie,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,2,13182.0,intrusion,mammal,0.0,13182.0
w2366903,monarch,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,2,,timeout,,,
w2366903,scroll,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,2,1615.0,intrusion,panel,656.0,2271.0
w2366903,porpoise,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,2,135.0,empty,,0.0,135.0
w2366903,buyer,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,2,81.0,empty,,0.0,81.0
w2366903,pipe,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,2,134.0,empty,,0.0,134.0
w2366903,mower,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,2,151.0,empty,,0.0,151.0
w2366903,gallon,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,10766.0,intrusion,school,0.0,10766.0
w2366903,potato,../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg,False,3,6974.0,intrusion,school,0.0,6974.0
w2366903,mink,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,3,3958.0,intrusion,lemon,4232.0,8190.0
w2366903,freeway,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,3,2126.0,other,firewall,2744.0,4870.0
w2366903,buyer,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,3,1543.0,other,space,3113.0,4656.0
w2366903,corporation,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,3,518.0,intrusion,scholl,1624.0,2142.0
w2366903,leaf,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,False,3,1253.0,intrusion,collegue,9168.0,10421.0
w2366903,roach,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,3,1676.0,other,campall,2024.0,3700.0
w2366903,cigar,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,13171.0,other,call,1183.0,14354.0
w2366903,lily,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,3,1134.0,other,smarphont,6088.0,7222.0
w2366903,lemon,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,3,1006.0,correct,lemon,2880.0,3886.0
w2366903,spy,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,3,1399.0,other,dark,856.0,2255.0
w2366903,porpoise,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,3,1943.0,other,submissions,4783.0,6727.0
w2366903,dump,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,3,2039.0,other,product,2872.0,4911.0
w2366903,sketch,../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg,False,3,1214.0,other,safari,1624.0,2838.0
w2366903,trash,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,3,3814.0,other,search,2328.0,6142.0
w2366903,pants,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,3,3822.0,other,hosted,2080.0,5902.0
w2366903,chef,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,3,1494.0,other,wharton,3216.0,4710.0
w2366903,venus,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,3,214.0,empty,,0.0,214.0
w2366903,server,../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg,False,3,167.0,empty,,0.0,167.0
w2366903,pipe,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,3,3720.0,other,help,2927.0,6647.0
w2366903,pie,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,3,1743.0,other,reamainig,3495.0,5238.0
