wid,word,image,practice,word_type,rt,typing_rt,response,type_time,response_type
w75e7012,tread,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,0,4934.0,mark,7333.470000001369,other
w75e7012,cookie,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,high,0,5236.0,cookie,6016.899999998626,correct
w75e7012,flower,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,0,4835.0,flower,6724.69500000088,correct
w75e7012,pig,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,high,0,4702.0,pig,4958.604999999865,correct
w75e7012,parrot,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,high,0,4508.0,parrot,5250.089999999502,correct
w75e7012,consumer,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,low,0,7441.0,consumer,8109.624999999185,correct
w75e7012,roost,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,low,0,,,,timeout
w75e7012,quill,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,0,6306.0,feather,6305.284999998636,other
w75e7012,winner,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,low,0,5756.0,winner,5755.965000000317,correct
w75e7012,finger,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,high,0,6248.0,finger,7224.260000000941,correct
w75e7012,ghost,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,low,0,,,,timeout
w75e7012,vagrant,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,low,0,8479.0,homeless,8479.159999998985,other
w75e7012,goat,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,0,5765.0,goat,5764.8499999996275,correct
w75e7012,penguin,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,high,0,8980.0,penguin,8979.390000000363,correct
w75e7012,keeper,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,0,7277.0,guardian,7276.434999999707,other
w75e7012,traitor,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,False,low,0,6278.0,traitor,6277.4349999999395,correct
w75e7012,goddess,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,False,low,0,6727.0,goddness,9111.765000001527,correct
w126eb9b,refrigerator,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,True,high,1,2164.0,refrigerator,6992.054999995162,correct
w126eb9b,volunteer,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,low,1,3941.0,volunteer,5568.420000010519,correct
w126eb9b,scenery,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,low,1,2165.0,scenery,3847.809999992023,correct
w126eb9b,finger,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,1,4156.0,eagle,5151.015000010375,intrusion
w126eb9b,lover,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,low,1,1812.0,lover,2782.8799999988405,correct
w126eb9b,traitor,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,low,1,1242.0,traitor,2741.2199999962468,correct
w126eb9b,magazine,../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg,False,high,1,1193.0,magazine,2708.4800000011455,correct
w126eb9b,winner,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,low,0,3584.0,winner,4494.49499999173,correct
w126eb9b,scapegoat,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,low,1,3607.0,scapegoat,9134.699999995064,correct
w126eb9b,ghost,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,low,1,1140.0,ghost,2134.925000005751,correct
w126eb9b,eagle,../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg,False,high,1,1209.0,eagle,2366.9150000059744,correct
w126eb9b,strawberry,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,high,1,1132.0,strawberry,4806.4849999937,correct
w126eb9b,virus,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,low,1,1510.0,virus,2583.070000007865,correct
w126eb9b,barracuda,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,high,1,2894.0,barracuda,5388.225000002421,correct
w126eb9b,pig,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,1,2021.0,pig,2408.3499999978812,correct
w126eb9b,donor,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,low,1,1194.0,donor,1995.085000002291,correct
w126eb9b,major,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,low,1,1192.0,major,4548.230000000331,correct
w126eb9b,shoelace,../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg,False,high,1,1352.0,shoelace,2803.184999997029,correct
w126eb9b,chimney,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,high,1,4238.0,chimney,5645.409999997355,correct
w126eb9b,banana,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,high,1,1539.0,banana,2839.08999999403,correct
w4d0a3f5,bed,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,True,high,0,2362.0,bed,2687.404999975115,correct
w4d0a3f5,hamburger,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,high,0,1178.0,hamburger,3307.784999953583,correct
w4d0a3f5,quill,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,high,0,1366.0,quill,2330.9449999360368,correct
w4d0a3f5,refrigerator,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,high,0,1687.0,,,timeout
w4d0a3f5,stable,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,low,0,1613.0,stable,2885.6549999909475,correct
w4d0a3f5,hero,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,low,0,1289.0,hero,2041.9899999396876,correct
w4d0a3f5,ear,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,high,0,1128.0,ear,1716.870000003837,correct
w4d0a3f5,rouge,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,low,0,1533.0,rouge,3468.170000007376,correct
w4d0a3f5,enemy,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,low,0,1519.0,enemy,2530.8449999429286,correct
w4d0a3f5,application,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,low,0,1238.0,application,3509.4650000100955,correct
w4d0a3f5,scapegoat,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,low,0,1621.0,scapegoat,5701.379999984056,correct
w4d0a3f5,elbow,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,high,0,1872.0,elbow,3469.0450000343844,correct
w4d0a3f5,magazine,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,high,0,1596.0,magazine,3548.299999907613,correct
w4d0a3f5,suburb,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,low,0,1480.0,suburb,3376.5399999683723,correct
w4d0a3f5,community,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,low,0,1586.0,community,3284.4050000421703,correct
w4d0a3f5,cookie,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,0,1597.0,cookie,5708.855000091717,correct
w4d0a3f5,crook,../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg,False,low,0,1184.0,crook,1941.385000012815,correct
w4d0a3f5,vagrant,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,0,2710.0,vagrant,4146.255000028759,correct
w4d0a3f5,strawberry,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,high,0,2080.0,strawberry,4551.21499998495,correct
w4d0a3f5,tomato,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,high,0,1383.0,tomato,3509.514999925159,correct
w2fea219,carrot,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,True,high,1,2185.0,carrot,3380.5949999986915,correct
w2fea219,keeper,../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg,False,low,1,7148.0,eqw,7327.500000003143,other
w2fea219,chimney,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,high,1,1290.0,chimney,3020.925000000745,correct
w2fea219,pillow,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,high,1,1291.0,pillow,2172.2200000004377,correct
w2fea219,strawberry,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,high,1,1464.0,flower,2304.9900000005728,intrusion
w2fea219,tart,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,False,low,1,1719.0,tart,2566.535000001779,correct
w2fea219,agent,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,low,1,2977.0,fellow,3807.779999999213,intrusion
w2fea219,barracuda,../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg,False,high,1,3173.0,chapagie,4893.185000000871,other
w2fea219,flower,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,high,1,1341.0,flower,2153.9799999991665,correct
w2fea219,grizzly,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,low,1,3235.0,fefs,4594.535000000265,other
w2fea219,fellow,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,low,1,1826.0,fellow,2730.8049999992363,correct
w2fea219,suburb,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,low,1,2398.0,suburb,3933.5150000007125,correct
w2fea219,tread,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,low,1,2052.0,e,2051.0800000011222,other
w2fea219,quill,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,high,1,3100.0,quill,3927.6800000006333,correct
w2fea219,seagull,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,high,1,1669.0,fd,4413.384999999893,other
w2fea219,pizza,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,high,1,1202.0,pizza,1944.1650000007357,correct
w2fea219,personnel,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,low,1,3029.0,partner,4063.165000003297,other
w2fea219,stairs,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,high,1,1811.0,stairs,3018.4899999985937,correct
w2fea219,goddess,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,low,1,3485.0,superb,5394.720000000205,other
w2fea219,ozone,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,low,1,1626.0,ozern,2553.5550000021467,other
w06a179e,well,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,True,low,0,1819.0,well,3392.2900001052767,correct
w06a179e,major,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,0,1417.0,major,1899.1549999918789,correct
w06a179e,magazine,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,high,0,1317.0,magazine,2281.25,correct
w06a179e,crook,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,low,0,1139.0,crook,1593.3199999853969,correct
w06a179e,atom,../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg,False,low,0,2140.0,atom,2518.7150000128895,correct
w06a179e,shoelace,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,high,0,2759.0,shoelace,3438.150000059977,correct
w06a179e,walrus,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,high,0,988.0,walrus,5472.904999973252,correct
w06a179e,stable,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,low,0,854.0,stable,1375.705000013113,correct
w06a179e,octopus,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,high,0,1240.0,octopus,2259.779999963939,correct
w06a179e,application,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,low,0,991.0,application,2303.1850000843406,correct
w06a179e,donor,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,low,0,992.0,donor,2047.9000001214445,correct
w06a179e,baby,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,high,0,1029.0,baby,1529.0250000543892,correct
w06a179e,hero,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,low,0,1080.0,hero,1420.2550000045449,correct
w06a179e,banana,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,high,0,2483.0,banana,3501.9449999090284,correct
w06a179e,elephant,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,high,0,5853.0,elephant,6914.8250001017,correct
w06a179e,eagle,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,high,0,1068.0,eagle,1488.4700002148747,correct
w06a179e,barracuda,../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg,False,high,0,1755.0,barracuda,4144.564999965951,correct
w06a179e,society,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,low,0,1332.0,society,2082.7500000596046,correct
w06a179e,stranger,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,low,0,1139.0,stranger,1929.9699999392033,correct
w06a179e,quill,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,high,0,919.0,quill,1755.0549998413771,correct
w9f9c8fd,idol,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,True,low,0,1208.0,idol,1678.5299999901326,correct
w9f9c8fd,elephant,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,high,1,1223.0,elephant,1950.3600000025472,correct
w9f9c8fd,strawberry,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,high,1,1207.0,strawberry,2559.6649999934016,correct
w9f9c8fd,octopus,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,high,1,1063.0,octopus,2501.764999993611,correct
w9f9c8fd,department,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,low,1,1358.0,department,2397.354999993695,correct
w9f9c8fd,vagrant,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,low,1,3158.0,vapous,8366.280000002007,other
w9f9c8fd,villain,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,False,low,1,1008.0,villai,1750.385000006645,correct
w9f9c8fd,penguin,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,high,0,1720.0,penguin,2535.53500000271,correct
w9f9c8fd,cue,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,low,1,1271.0,cue,1494.4950000062818,correct
w9f9c8fd,well,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,1,2822.0,well,3253.819999998086,correct
w9f9c8fd,antelope,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,high,1,3079.0,antelope,5047.095000001718,correct
w9f9c8fd,traitor,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,low,1,3063.0,trader,4888.104999990901,other
w9f9c8fd,seagull,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,high,1,1224.0,seagull,2750.580000007176,correct
w9f9c8fd,hero,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,low,1,1398.0,hero,1693.4150000015507,correct
w9f9c8fd,dandelion,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,high,1,2696.0,dandelion,4046.5150000090944,correct
w9f9c8fd,editorial,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,low,1,1688.0,editorial,6173.355000006268,correct
w9f9c8fd,scenery,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,low,1,1679.0,scenery,2438.8100000069244,correct
w9f9c8fd,banana,../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg,False,high,1,1447.0,banana,2127.070000002277,correct
w9f9c8fd,shoelace,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,1,1423.0,shoelace,2174.2950000043493,correct
w9f9c8fd,sand,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,high,1,2311.0,sand,2822.5450000027195,correct
w610ac08,empire,../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg,True,low,1,4004.0,empire,7569.72000002861,correct
w610ac08,parrot,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,high,0,1163.0,parrot,2117.5550000043586,correct
w610ac08,barracuda,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,high,0,1567.0,barracuda,3569.9150000000373,correct
w610ac08,volunteer,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,low,1,1764.0,volunteee,3304.869999992661,correct
w610ac08,daisy,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,high,1,1723.0,daisy,2472.8749999776483,correct
w610ac08,seagull,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,high,1,5442.0,seagull,6745.490000001155,correct
w610ac08,follower,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,low,0,1746.0,follower,3032.390000007581,correct
w610ac08,magazine,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,high,1,1056.0,magazine,2324.609999952372,correct
w610ac08,tomato,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,high,0,1661.0,tomato,2681.0999999870546,correct
w610ac08,eagle,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,high,0,2508.0,eagle,3280.6100000161678,correct
w610ac08,virus,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,False,low,0,1294.0,virus,1916.2849999847822,correct
w610ac08,goat,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,high,1,1425.0,goat,3433.6650000186637,correct
w610ac08,agent,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,low,1,1874.0,agent,2658.8249999913387,correct
w610ac08,bed,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,high,1,1848.0,bed,2149.715000006836,correct
w610ac08,atom,../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg,False,low,1,1509.0,atom,2529.1200000210665,correct
w610ac08,transplant,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,low,0,2440.0,transplant,4159.220000030473,correct
w610ac08,consumer,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,low,1,4337.0,consumer,5332.430000009481,correct
w610ac08,pillow,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,high,0,2585.0,pillow,3684.929999988526,correct
w610ac08,well,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,False,low,0,1962.0,well,2396.4450000203215,correct
w610ac08,hero,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,low,0,1002.0,hero,1573.4250000095926,correct
wc6776ed,villain,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,True,low,1,3600.0,villain,4520.599999999802,correct
wc6776ed,barracuda,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,high,1,1370.0,baraccuda,2845.1700000005076,correct
wc6776ed,carrot,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,high,1,1101.0,carrot,1666.4399999972666,correct
wc6776ed,well,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,low,1,1091.0,well,1723.8649999998743,correct
wc6776ed,grizzly,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,False,low,1,1362.0,grizzly,2520.635000000766,correct
wc6776ed,flower,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,high,1,933.0,flower,1506.7400000007474,correct
wc6776ed,elbow,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,high,0,1346.0,elbow,2806.3899999979185,correct
wc6776ed,pizza,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,high,1,1462.0,pizza,2322.8349999990314,correct
wc6776ed,baby,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,high,1,1125.0,baby,1498.2649999983842,correct
wc6776ed,jeans,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,False,high,1,1018.0,jeans,1488.8649999994086,correct
wc6776ed,captive,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,0,1372.0,captive,2008.1549999995623,correct
wc6776ed,transplant,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,False,low,0,1351.0,transplant,2673.4700000014855,correct
wc6776ed,keeper,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,False,low,0,1133.0,keeper,1725.0950000016019,correct
wc6776ed,frog,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,high,1,1320.0,frog,1738.0450000019046,correct
wc6776ed,bug,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,high,1,1446.0,bug,1874.1250000020955,correct
wc6776ed,hamburger,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,high,0,2379.0,hamburger,4052.654999999446,correct
wc6776ed,roost,../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg,False,low,1,1318.0,roost,2411.9250000002794,correct
wc6776ed,fellow,../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg,False,low,1,1000.0,fellow,1629.8449999995064,correct
wc6776ed,cue,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,low,1,1019.0,cue,1322.5800000000745,correct
wc6776ed,stranger,../static/stimuli/images/garage/sun_djtxkmtcichrbudp.jpg,False,low,1,1328.0,stranger,2636.589999998221,correct
w12ea039,shoelace,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,True,high,17,1974.0,shoelace,4434.685000000172,correct
w12ea039,horse,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,high,4,1659.0,horse,2508.9850000003935,correct
w12ea039,ghost,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,low,3,1301.0,ghost,2472.3400000002584,correct
w12ea039,traitor,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,low,2,1872.0,traitor,3684.500000003027,correct
w12ea039,jeans,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,high,2,2203.0,jeans,3096.3899999987916,correct
w12ea039,society,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,low,1,1315.0,society,2577.2150000011316,correct
w12ea039,roost,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,False,low,2,4016.0,walrus,5084.299999998533,intrusion
w12ea039,lover,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,low,1,1398.0,lover,2184.295000002836,correct
w12ea039,virus,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,low,2,1773.0,virus,2628.76999999932,correct
w12ea039,agent,../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg,False,low,1,2554.0,agent,3401.975000000675,correct
w12ea039,octopus,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,high,2,1375.0,octopus,3153.954999997979,correct
w12ea039,finger,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,high,2,1734.0,finger,2515.8599999995204,correct
w12ea039,tread,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,2,2182.0,tread,3256.775000001653,correct
w12ea039,eagle,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,high,2,1913.0,eagle,3549.9799999997485,correct
w12ea039,villain,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,low,2,4244.0,finger,5001.29999999993,intrusion
w12ea039,ear,../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg,False,high,2,1793.0,ear,2466.0400000029476,correct
w12ea039,enemy,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,low,2,5661.0,walrus,6770.630000002682,intrusion
