strength_first,strength_second,presentation_times,outcome,duration_first,duration_second
0.9,0.16,"[27, 24, 2]",1,29,24
0.91,0.16,"[2, 58]",-1,2,58
0.92,0.16,"[26, 34]",-1,26,34
0.93,0.16,[27],1,27,0
0.94,0.16,[26],1,26,0
0.95,0.16,"[12, 35, 5, 8]",-1,17,43
0.96,0.16,[26],1,26,0
0.97,0.16,[26],1,26,0
0.98,0.16,[26],1,26,0
0.99,0.16,[25],1,25,0
1.0,0.16,[25],1,25,0
0.0,0.17,"[56, 4]",-1,56,4
0.01,0.17,"[37, 23]",-1,37,23
0.02,0.17,"[11, 35, 14]",-1,25,35
0.17,0.03,"[34, 26]",-1,34,26
0.04,0.17,"[8, 47, 5]",-1,13,47
0.05,0.17,"[4, 56]",-1,4,56
0.06,0.17,"[24, 31, 4, 1]",-1,28,32
0.07,0.17,"[8, 26, 26]",-1,34,26
0.08,0.17,"[42, 18]",-1,42,18
0.09,0.17,[60],-1,60,0
0.1,0.17,"[6, 7, 19, 5, 23]",-1,48,12
0.11,0.17,"[50, 10]",-1,50,10
0.12,0.17,"[48, 12]",-1,48,12
0.13,0.17,[60],-1,60,0
0.14,0.17,"[31, 11, 18]",-1,49,11
0.15,0.17,"[13, 47]",-1,13,47
0.16,0.17,"[1, 59]",-1,1,59
0.17,0.17,[60],-1,60,0
0.18,0.17,"[44, 2, 7, 6, 1]",-1,52,8
0.19,0.17,"[46, 14]",-1,46,14
0.2,0.17,"[39, 21]",-1,39,21
0.21,0.17,"[25, 31, 4]",-1,29,31
0.22,0.17,"[2, 16, 42]",-1,44,16
0.23,0.17,"[1, 2, 19, 38]",-1,20,40
0.24,0.17,"[3, 21, 24, 11, 1]",-1,28,32
0.25,0.17,"[22, 36, 2]",-1,24,36
0.26,0.17,"[34, 23, 3]",-1,37,23
0.27,0.17,"[24, 17, 19]",-1,43,17
0.28,0.17,"[40, 13, 7]",-1,47,13
0.29,0.17,"[50, 10]",-1,50,10
0.3,0.17,"[35, 20, 5]",-1,40,20
0.31,0.17,"[24, 36]",-1,24,36
0.32,0.17,"[33, 12, 15]",-1,48,12
0.33,0.17,"[3, 24, 29, 4]",-1,32,28
0.34,0.17,"[44, 16]",-1,44,16
0.17,0.35,"[34, 26]",-1,34,26
0.36,0.17,"[5, 39, 14, 2]",-1,19,41
0.37,0.17,"[42, 13, 5]",-1,47,13
0.38,0.17,"[4, 33, 23]",-1,27,33
0.39,0.17,"[5, 6, 13, 36]",-1,18,42
0.4,0.17,"[23, 26, 11]",-1,34,26
0.41,0.17,"[6, 48, 4, 2]",-1,10,50
0.42,0.17,"[7, 3, 14, 36]",-1,21,39
0.43,0.17,"[14, 24, 22]",-1,36,24
0.44,0.17,"[28, 20, 12]",-1,40,20
0.45,0.17,"[6, 15, 6, 23, 9, 1]",-1,21,39
0.46,0.17,"[45, 15]",-1,45,15
0.47,0.17,[54],1,54,0
0.48,0.17,"[40, 20]",-1,40,20
0.49,0.17,"[44, 14, 2]",-1,46,14
0.5,0.17,"[10, 28, 1, 21]",-1,11,49
0.51,0.17,"[38, 20, 2]",-1,40,20
0.52,0.17,"[24, 36]",-1,24,36
0.53,0.17,"[35, 2, 10]",1,45,2
0.54,0.17,"[25, 26, 9]",-1,34,26
0.55,0.17,"[16, 8, 30]",1,46,8
0.56,0.17,"[12, 14, 34]",-1,46,14
0.57,0.17,[39],1,39,0
0.58,0.17,[39],1,39,0
0.59,0.17,[42],1,42,0
0.6,0.17,"[13, 30, 1, 12, 4]",-1,18,42
0.61,0.17,"[36, 9, 1, 1, 1]",1,38,10
0.62,0.17,"[9, 42, 9]",-1,18,42
0.63,0.17,"[28, 32]",-1,28,32
0.64,0.17,"[26, 21, 13]",1,39,21
0.65,0.17,[38],1,38,0
0.66,0.17,[42],1,42,0
0.67,0.17,[36],1,36,0
0.68,0.17,"[23, 3, 9, 21, 4]",1,36,24
0.69,0.17,"[10, 22, 26]",1,36,22
0.7,0.17,"[31, 16, 2]",1,33,16
0.71,0.17,"[17, 18, 9, 13, 3]",-1,29,31
0.72,0.17,"[16, 4, 13, 27]",-1,29,31
0.73,0.17,[34],1,34,0
0.74,0.17,"[24, 13, 8]",1,32,13
0.75,0.17,"[4, 1, 19, 36]",-1,23,37
0.76,0.17,[33],1,33,0
0.77,0.17,"[3, 57]",-1,3,57
0.78,0.17,"[28, 32]",-1,28,32
0.79,0.17,[31],1,31,0
0.8,0.17,"[9, 30, 21]",-1,30,30
0.81,0.17,"[29, 28, 3]",1,32,28
0.82,0.17,"[4, 4, 28]",1,32,4
0.83,0.17,"[16, 44]",-1,16,44
0.84,0.17,"[6, 33, 21]",-1,27,33
0.85,0.17,[30],1,30,0
0.86,0.17,"[17, 6, 13]",1,30,6
0.87,0.17,"[22, 7, 4, 27]",-1,26,34
0.88,0.17,[28],1,28,0
0.89,0.17,[30],1,30,0
0.9,0.17,[28],1,28,0
0.91,0.17,"[15, 44, 1]",-1,16,44
0.92,0.17,[27],1,27,0
0.93,0.17,"[10, 7, 8, 35]",-1,18,42
0.94,0.17,[26],1,26,0
0.95,0.17,"[11, 16, 16]",1,27,16
0.96,0.17,[27],1,27,0
0.97,0.17,"[12, 48]",-1,12,48
0.98,0.17,"[4, 6, 22]",1,26,6
0.99,0.17,"[1, 10, 23, 26]",-1,24,36
1.0,0.17,"[15, 6, 10]",1,25,6
0.0,0.18,"[50, 10]",-1,50,10
0.01,0.18,"[54, 6]",-1,54,6
0.02,0.18,"[7, 45, 8]",-1,15,45
0.03,0.18,[60],-1,60,0
0.04,0.18,"[20, 17, 4, 9, 10]",-1,34,26
0.05,0.18,"[29, 3, 17, 11]",-1,46,14
0.06,0.18,"[42, 13, 5]",-1,47,13
0.07,0.18,[60],-1,60,0
0.08,0.18,"[46, 14]",-1,46,14
0.09,0.18,"[35, 25]",-1,35,25
0.18,0.1,[60],-1,60,0
0.11,0.18,"[18, 42]",-1,18,42
0.12,0.18,"[23, 37]",-1,23,37
0.13,0.18,"[39, 9, 12]",-1,51,9
0.14,0.18,"[30, 30]",-1,30,30
0.15,0.18,"[16, 7, 5, 32]",-1,21,39
0.16,0.18,[60],-1,60,0
0.17,0.18,"[20, 19, 6, 15]",-1,26,34
0.18,0.18,[60],-1,60,0
0.19,0.18,"[4, 44, 6, 6]",-1,10,50
0.2,0.18,"[11, 24, 4, 21]",-1,15,45
0.21,0.18,[60],-1,60,0
0.22,0.18,"[19, 8, 2, 31]",-1,21,39
0.23,0.18,"[13, 34, 5, 8]",-1,18,42
0.24,0.18,"[13, 5, 42]",-1,55,5
0.25,0.18,"[2, 21, 14, 23]",-1,16,44
0.26,0.18,"[26, 9, 25]",-1,51,9
0.27,0.18,"[2, 18, 3, 13, 20, 4]",-1,25,35
0.28,0.18,"[37, 23]",-1,37,23
0.29,0.18,"[15, 2, 5, 38]",-1,20,40
0.18,0.3,[60],-1,60,0
0.31,0.18,"[55, 5]",-1,55,5
0.32,0.18,"[14, 7, 27, 12]",-1,41,19
0.33,0.18,"[6, 28, 26]",-1,32,28
0.34,0.18,[60],-1,60,0
0.35,0.18,"[2, 28, 17, 13]",-1,19,41
0.36,0.18,[60],-1,60,0
0.37,0.18,"[15, 28, 2, 15]",-1,17,43
0.38,0.18,"[9, 1, 40, 1, 9]",-1,58,2
0.18,0.39,"[32, 28]",-1,32,28
0.4,0.18,"[21, 7, 32]",-1,53,7
0.41,0.18,"[41, 19]",-1,41,19
0.42,0.18,"[1, 7, 4, 6, 23, 3, 16]",-1,44,16
0.43,0.18,"[40, 20]",-1,40,20
0.44,0.18,"[34, 26]",-1,34,26
0.45,0.18,"[12, 29, 19]",-1,31,29
0.46,0.18,"[7, 27, 26]",-1,33,27
0.47,0.18,"[22, 2, 36]",1,58,2
0.48,0.18,[53],1,53,0
0.49,0.18,[51],1,51,0
0.5,0.18,"[36, 24]",-1,36,24
0.51,0.18,"[13, 25, 19, 3]",-1,32,28
0.18,0.52,[60],-1,60,0
0.53,0.18,"[32, 28]",-1,32,28
0.54,0.18,"[18, 42]",-1,18,42
0.55,0.18,[53],1,53,0
0.56,0.18,"[45, 15]",-1,45,15
0.57,0.18,"[27, 33]",-1,27,33
0.58,0.18,[37],1,37,0
0.59,0.18,"[5, 1, 13, 3, 1, 7, 13, 9, 8]",-1,40,20
0.6,0.18,"[19, 23, 18]",-1,37,23
0.61,0.18,"[13, 25, 22]",-1,35,25
0.62,0.18,"[1, 59]",-1,1,59
0.63,0.18,[40],1,40,0
0.64,0.18,"[2, 27, 31]",-1,33,27
0.18,0.65,"[1, 37]",2,1,37
0.66,0.18,"[14, 25, 17, 4]",-1,31,29
0.67,0.18,[39],1,39,0
0.68,0.18,[35],1,35,0
0.69,0.18,[39],1,39,0
0.7,0.18,"[7, 20, 6, 27]",-1,13,47
0.71,0.18,"[12, 48]",-1,12,48
0.72,0.18,[34],1,34,0
0.73,0.18,"[7, 53]",-1,7,53
0.74,0.18,[36],1,36,0
0.75,0.18,"[18, 9, 13]",1,31,9
0.76,0.18,[32],1,32,0
0.77,0.18,[34],1,34,0
0.78,0.18,"[11, 49]",-1,11,49
0.79,0.18,[30],1,30,0
0.8,0.18,[30],1,30,0
0.81,0.18,[32],1,32,0
0.82,0.18,"[11, 2, 22]",1,33,2
0.83,0.18,"[19, 35, 6]",-1,25,35
0.84,0.18,"[18, 23, 1, 18]",-1,19,41
0.18,0.85,"[20, 29]",2,20,29
0.86,0.18,[31],1,31,0
0.87,0.18,[29],1,29,0
0.88,0.18,"[19, 1, 10]",1,29,1
0.89,0.18,[27],1,27,0
0.9,0.18,"[24, 14, 4]",1,28,14
0.91,0.18,"[25, 17, 2]",1,27,17
0.92,0.18,"[22, 27, 5]",1,27,27
0.93,0.18,"[3, 3, 25]",1,28,3
0.94,0.18,[26],1,26,0
0.95,0.18,"[14, 46]",-1,14,46
0.96,0.18,"[15, 15, 11]",1,26,15
0.97,0.18,"[5, 17, 21]",1,26,17
0.98,0.18,[25],1,25,0
0.99,0.18,[25],1,25,0
1.0,0.18,[25],1,25,0
0.0,0.19,"[58, 2]",-1,58,2
0.01,0.19,"[7, 13, 18, 18, 4]",-1,29,31
0.02,0.19,"[38, 2, 20]",-1,58,2
0.03,0.19,[60],-1,60,0
0.04,0.19,"[11, 28, 3, 18]",-1,14,46
0.05,0.19,[60],-1,60,0
0.06,0.19,"[15, 37, 8]",-1,23,37
0.07,0.19,"[5, 36, 11, 8]",-1,16,44
0.08,0.19,"[6, 40, 12, 2]",-1,18,42
0.09,0.19,"[19, 31, 10]",-1,29,31
0.1,0.19,[60],-1,60,0
0.11,0.19,"[24, 36]",-1,24,36
0.12,0.19,"[43, 17]",-1,43,17
0.13,0.19,"[44, 16]",-1,44,16
0.14,0.19,"[11, 43, 6]",-1,17,43
0.15,0.19,[60],-1,60,0
0.16,0.19,[60],-1,60,0
0.17,0.19,"[1, 14, 1, 28, 16]",-1,18,42
0.18,0.19,"[8, 52]",-1,8,52
0.19,0.19,"[45, 8, 7]",-1,52,8
0.2,0.19,"[34, 26]",-1,34,26
0.21,0.19,[60],-1,60,0
0.22,0.19,"[10, 50]",-1,10,50
0.23,0.19,[60],-1,60,0
0.24,0.19,"[7, 53]",-1,7,53
0.25,0.19,[60],-1,60,0
0.26,0.19,"[23, 27, 10]",-1,33,27
0.27,0.19,"[5, 1, 16, 3, 26, 4, 5]",-1,52,8
0.28,0.19,"[5, 17, 38]",-1,43,17
0.29,0.19,"[1, 10, 49]",-1,50,10
0.3,0.19,"[22, 25, 13]",-1,35,25
0.31,0.19,"[13, 14, 33]",-1,46,14
0.32,0.19,"[13, 18, 29]",-1,42,18
0.33,0.19,"[15, 45]",-1,15,45
0.34,0.19,"[42, 18]",-1,42,18
0.35,0.19,[60],-1,60,0
0.36,0.19,"[19, 35, 6]",-1,25,35
0.37,0.19,"[51, 9]",-1,51,9
0.38,0.19,"[9, 50, 1]",-1,10,50
0.39,0.19,"[55, 1, 4]",-1,59,1
0.4,0.19,"[31, 4, 11, 5, 9]",-1,51,9
0.41,0.19,"[29, 1, 16, 14]",-1,45,15
0.42,0.19,"[11, 49]",-1,11,49
0.43,0.19,"[13, 1, 16, 26, 4]",-1,33,27
0.44,0.19,"[5, 8, 7, 40]",-1,12,48
0.45,0.19,[55],1,55,0
0.46,0.19,"[34, 6, 7, 13]",-1,41,19
0.47,0.19,"[4, 7, 17, 32]",-1,21,39
0.48,0.19,"[4, 6, 45]",1,49,6
0.49,0.19,"[20, 40]",-1,20,40
0.5,0.19,"[28, 32]",-1,28,32
0.51,0.19,[46],1,46,0
0.52,0.19,[51],1,51,0
0.53,0.19,"[25, 35]",-1,25,35
0.54,0.19,"[38, 22]",-1,38,22
0.19,0.55,"[7, 9, 19, 11, 14]",-1,40,20
0.56,0.19,[45],1,45,0
0.57,0.19,"[1, 8, 44]",1,45,8
0.58,0.19,"[21, 39]",-1,21,39
0.59,0.19,"[8, 37, 15]",-1,23,37
0.6,0.19,"[33, 27]",-1,33,27
0.61,0.19,"[31, 12, 3, 3, 1, 10]",-1,35,25
0.62,0.19,"[13, 47]",-1,13,47
0.63,0.19,[40],1,40,0
0.64,0.19,"[2, 4, 8, 8, 21, 17]",-1,31,29
0.65,0.19,[39],1,39,0
0.66,0.19,"[9, 30, 21]",-1,30,30
0.67,0.19,"[23, 30, 7]",-1,30,30
0.68,0.19,"[7, 1, 8, 12, 23]",1,38,13
0.69,0.19,"[6, 52, 2]",-1,8,52
0.7,0.19,"[13, 17, 24]",1,37,17
0.71,0.19,[37],1,37,0
0.72,0.19,"[9, 6, 4, 20, 4, 17]",-1,17,43
0.73,0.19,"[2, 9, 33]",1,35,9
0.74,0.19,[30],1,30,0
0.75,0.19,[32],1,32,0
0.76,0.19,"[26, 8, 2, 1, 4]",1,32,9
0.77,0.19,"[23, 35, 2]",-1,25,35
0.78,0.19,[34],1,34,0
0.79,0.19,"[20, 5, 4, 29, 2]",-1,26,34
0.8,0.19,"[7, 1, 26]",1,33,1
0.81,0.19,"[14, 46]",-1,14,46
0.82,0.19,"[28, 32]",-1,28,32
0.83,0.19,[30],1,30,0
0.84,0.19,[28],1,28,0
0.85,0.19,"[10, 5, 3, 42]",-1,13,47
0.86,0.19,"[15, 31, 14]",-1,29,31
0.87,0.19,"[15, 45]",-1,15,45
0.88,0.19,"[26, 34]",-1,26,34
0.89,0.19,[29],1,29,0
0.9,0.19,[27],1,27,0
0.91,0.19,[27],1,27,0
0.92,0.19,[27],1,27,0
0.93,0.19,"[2, 21, 3, 16, 13, 5]",-1,18,42
0.94,0.19,"[12, 46, 2]",-1,14,46
0.95,0.19,"[13, 47]",-1,13,47
0.96,0.19,[26],1,26,0
0.97,0.19,[25],1,25,0
0.98,0.19,"[7, 48, 5]",-1,12,48
0.99,0.19,"[22, 38]",-1,22,38
1.0,0.19,"[4, 18, 6, 32]",-1,10,50
0.0,0.2,"[7, 36, 17]",-1,24,36
0.01,0.2,"[23, 9, 28]",-1,51,9
0.02,0.2,"[19, 11, 8, 9, 13]",-1,40,20
0.03,0.2,[60],-1,60,0
0.04,0.2,"[6, 50, 4]",-1,10,50
0.05,0.2,"[8, 14, 10, 4, 16, 8]",-1,34,26
0.06,0.2,[60],-1,60,0
0.07,0.2,"[18, 31, 1, 10]",-1,19,41
0.08,0.2,"[59, 1]",-1,59,1
0.09,0.2,[60],-1,60,0
0.1,0.2,"[19, 39, 2]",-1,21,39
0.11,0.2,"[27, 33]",-1,27,33
0.12,0.2,"[57, 3]",-1,57,3
0.13,0.2,"[12, 34, 14]",-1,26,34
0.14,0.2,[60],-1,60,0
0.15,0.2,"[7, 53]",-1,7,53
0.16,0.2,"[1, 20, 39]",-1,40,20
0.17,0.2,"[12, 14, 34]",-1,46,14
0.18,0.2,"[12, 6, 42]",-1,54,6
0.19,0.2,"[12, 25, 23]",-1,35,25
0.2,0.2,"[45, 3, 2, 10]",-1,47,13
0.21,0.2,"[29, 31]",-1,29,31
0.22,0.2,"[15, 36, 9]",-1,24,36
0.23,0.2,"[13, 19, 22, 4, 2]",-1,37,23
0.24,0.2,"[11, 21, 4, 9, 15]",-1,30,30
0.25,0.2,"[9, 2, 49]",-1,58,2
0.26,0.2,"[15, 44, 1]",-1,16,44
0.27,0.2,"[31, 2, 27]",-1,58,2
0.28,0.2,"[24, 36]",-1,24,36
0.29,0.2,"[54, 6]",-1,54,6
0.3,0.2,"[12, 24, 8, 9, 7]",-1,27,33
0.31,0.2,"[46, 14]",-1,46,14
0.32,0.2,"[22, 24, 7, 7]",-1,29,31
0.33,0.2,"[7, 4, 37, 12]",-1,44,16
0.34,0.2,"[21, 8, 5, 26]",-1,26,34
0.35,0.2,"[15, 43, 2]",-1,17,43
0.36,0.2,"[57, 3]",-1,57,3
0.37,0.2,"[3, 11, 46]",-1,49,11
0.38,0.2,"[7, 33, 14, 6]",-1,21,39
0.39,0.2,"[12, 48]",-1,12,48
0.4,0.2,"[5, 53, 2]",-1,7,53
0.41,0.2,"[28, 4, 28]",-1,56,4
0.42,0.2,"[2, 4, 50]",1,52,4
0.43,0.2,"[22, 38]",-1,22,38
0.44,0.2,"[11, 1, 10, 13, 25]",-1,46,14
0.45,0.2,"[17, 16, 15, 2, 6, 4]",-1,38,22
0.46,0.2,"[5, 21, 8, 20, 6]",-1,19,41
0.47,0.2,"[26, 6, 23, 5]",-1,49,11
0.48,0.2,[46],1,46,0
0.49,0.2,"[7, 1, 37]",1,44,1
0.5,0.2,"[5, 12, 2, 41]",-1,7,53
0.51,0.2,[50],1,50,0
0.52,0.2,"[36, 21, 3]",-1,39,21
0.53,0.2,[45],1,45,0
0.54,0.2,"[28, 32]",-1,28,32
0.55,0.2,[44],1,44,0
0.56,0.2,"[30, 9, 3, 2, 14]",1,47,11
0.57,0.2,"[17, 16, 26]",1,43,16
0.58,0.2,"[12, 15, 13, 20]",-1,25,35
0.59,0.2,"[2, 58]",-1,2,58
0.6,0.2,"[17, 6, 7, 30]",-1,24,36
0.61,0.2,"[8, 16, 32]",1,40,16
0.62,0.2,"[39, 19, 1]",1,40,19
0.63,0.2,"[18, 6, 10, 4, 13]",1,41,10
0.64,0.2,"[19, 3, 20]",1,39,3
0.65,0.2,"[17, 43]",-1,17,43
0.66,0.2,"[2, 12, 25, 11, 1, 9]",-1,28,32
0.67,0.2,"[28, 31, 1]",-1,29,31
0.68,0.2,[36],1,36,0
0.69,0.2,[39],1,39,0
0.7,0.2,"[29, 31]",-1,29,31
0.71,0.2,[37],1,37,0
0.72,0.2,"[20, 40]",-1,20,40
0.73,0.2,[39],1,39,0
0.74,0.2,[32],1,32,0
0.75,0.2,[37],1,37,0
0.76,0.2,"[3, 12, 10, 22, 13]",-1,26,34
0.77,0.2,"[26, 6, 7]",1,33,6
0.78,0.2,[32],1,32,0
0.79,0.2,"[7, 28, 23]",1,30,28
0.8,0.2,"[11, 49]",-1,11,49
0.81,0.2,"[20, 40]",-1,20,40
0.2,0.82,[60],-1,60,0
0.83,0.2,[31],1,31,0
0.84,0.2,"[20, 25, 9]",1,29,25
0.85,0.2,"[14, 28, 15]",1,29,28
0.86,0.2,"[20, 40]",-1,20,40
0.87,0.2,[30],1,30,0
0.88,0.2,"[2, 14, 24]",1,26,14
0.89,0.2,[29],1,29,0
0.2,0.9,"[50, 10]",-1,50,10
0.91,0.2,[28],1,28,0
0.92,0.2,[27],1,27,0
0.93,0.2,[26],1,26,0
0.94,0.2,[25],1,25,0
0.95,0.2,"[10, 19, 11, 20]",-1,21,39
0.96,0.2,[26],1,26,0
0.97,0.2,[26],1,26,0
0.98,0.2,[26],1,26,0
0.99,0.2,[25],1,25,0
1.0,0.2,"[1, 59]",-1,1,59
0.21,0.0,"[15, 26, 15, 4]",-1,30,30
0.01,0.21,"[8, 8, 4, 4, 36]",-1,48,12
0.02,0.21,"[29, 3, 28]",-1,57,3
0.03,0.21,"[58, 2]",-1,58,2
0.04,0.21,"[2, 54, 4]",-1,6,54
0.05,0.21,"[21, 39]",-1,21,39
0.06,0.21,"[21, 39]",-1,21,39
0.07,0.21,"[21, 18, 16, 5]",-1,37,23
0.08,0.21,"[51, 9]",-1,51,9
0.09,0.21,[60],-1,60,0
0.1,0.21,"[2, 10, 5, 43]",-1,7,53
0.11,0.21,"[18, 22, 8, 12]",-1,26,34
0.12,0.21,"[16, 44]",-1,16,44
0.13,0.21,"[28, 14, 18]",-1,46,14
0.14,0.21,[60],-1,60,0
0.15,0.21,"[10, 43, 7]",-1,17,43
0.16,0.21,[60],-1,60,0
0.17,0.21,"[3, 13, 44]",-1,47,13
0.18,0.21,"[5, 14, 8, 30, 3]",-1,16,44
0.21,0.19,"[3, 47, 3, 7]",-1,6,54
0.2,0.21,[60],-1,60,0
0.21,0.21,[60],-1,60,0
0.22,0.21,"[15, 9, 36]",-1,51,9
0.23,0.21,"[51, 8, 1]",-1,52,8
0.21,0.24,"[5, 6, 49]",-1,54,6
0.25,0.21,"[6, 32, 22]",-1,28,32
0.26,0.21,"[2, 58]",-1,2,58
0.27,0.21,"[8, 27, 14, 11]",-1,22,38
0.28,0.21,[60],-1,60,0
0.29,0.21,"[26, 34]",-1,26,34
0.3,0.21,"[20, 11, 29]",-1,49,11
0.31,0.21,"[33, 27]",-1,33,27
0.32,0.21,"[17, 43]",-1,17,43
0.33,0.21,"[44, 9, 2, 5]",-1,46,14
0.34,0.21,"[54, 6]",-1,54,6
0.35,0.21,"[25, 14, 3, 8, 10]",-1,38,22
0.36,0.21,"[1, 59]",-1,1,59
0.37,0.21,"[2, 15, 20, 7, 16]",-1,38,22
0.38,0.21,[60],-1,60,0
0.39,0.21,[60],1,60,0
0.4,0.21,"[2, 1, 17, 7, 9, 6, 5, 13]",-1,33,27
0.41,0.21,"[37, 23]",-1,37,23
0.42,0.21,"[4, 16, 40]",-1,44,16
0.43,0.21,[58],1,58,0
0.44,0.21,"[31, 29]",-1,31,29
0.45,0.21,"[11, 16, 5, 4, 24]",-1,40,20
0.46,0.21,"[33, 27]",-1,33,27
0.47,0.21,"[34, 26]",-1,34,26
0.48,0.21,[59],1,59,0
0.49,0.21,[52],1,52,0
0.5,0.21,"[15, 4, 6, 1, 9, 25]",-1,30,30
0.51,0.21,"[8, 8, 39]",1,47,8
0.52,0.21,"[29, 18, 13]",-1,42,18
0.53,0.21,"[19, 12, 2, 21, 6]",-1,27,33
0.54,0.21,"[17, 43]",-1,17,43
0.55,0.21,[45],1,45,0
0.56,0.21,"[18, 3, 24]",1,42,3
0.57,0.21,"[22, 13, 13, 12]",-1,35,25
0.58,0.21,"[1, 15, 35, 9]",-1,36,24
0.59,0.21,[41],1,41,0
0.6,0.21,"[29, 11, 5, 13, 2]",-1,36,24
0.61,0.21,"[3, 17, 9, 1, 26]",1,38,18
0.62,0.21,"[17, 42, 1]",-1,18,42
0.63,0.21,[35],1,35,0
0.64,0.21,"[1, 14, 10, 35]",-1,11,49
0.65,0.21,[40],1,40,0
0.66,0.21,[35],1,35,0
0.67,0.21,"[2, 17, 36]",1,38,17
0.21,0.68,"[3, 39]",2,3,39
0.69,0.21,"[1, 59]",-1,1,59
0.7,0.21,"[10, 33, 17]",-1,27,33
0.71,0.21,"[8, 52]",-1,8,52
0.72,0.21,[33],1,33,0
0.73,0.21,"[9, 8, 7, 6, 17]",1,33,14
0.74,0.21,"[18, 1, 15]",1,33,1
0.75,0.21,"[17, 20, 15]",1,32,20
0.76,0.21,"[12, 8, 20]",1,32,8
0.77,0.21,"[5, 47, 8]",-1,13,47
0.78,0.21,"[17, 32, 10, 1]",-1,27,33
0.79,0.21,[30],1,30,0
0.8,0.21,"[27, 23, 6]",1,33,23
0.81,0.21,"[23, 20, 4, 6, 5]",1,32,26
0.82,0.21,[28],1,28,0
0.83,0.21,"[28, 4, 2]",1,30,4
0.84,0.21,"[1, 4, 26, 29]",-1,27,33
0.85,0.21,"[25, 29, 4]",1,29,29
0.86,0.21,"[18, 42]",-1,18,42
0.87,0.21,"[9, 27, 20]",1,29,27
0.88,0.21,[28],1,28,0
0.89,0.21,[29],1,29,0
0.9,0.21,[27],1,27,0
0.91,0.21,"[12, 11, 16]",1,28,11
0.92,0.21,[27],1,27,0
0.93,0.21,[27],1,27,0
0.94,0.21,[27],1,27,0
0.95,0.21,"[3, 56, 1]",-1,4,56
0.96,0.21,"[17, 43]",-1,17,43
0.97,0.21,[25],1,25,0
0.98,0.21,[26],1,26,0
0.99,0.21,[25],1,25,0
1.0,0.21,"[21, 2, 1, 36]",-1,22,38
0.0,0.22,"[21, 33, 3, 3]",-1,24,36
0.01,0.22,"[7, 53]",-1,7,53
0.02,0.22,"[1, 4, 24, 5, 26]",-1,51,9
0.03,0.22,"[4, 18, 38]",-1,42,18
0.04,0.22,"[22, 38]",-1,22,38
0.05,0.22,"[23, 18, 19]",-1,42,18
0.06,0.22,"[51, 9]",-1,51,9
0.07,0.22,[60],-1,60,0
0.08,0.22,"[13, 10, 26, 7, 4]",-1,43,17
0.09,0.22,"[42, 18]",-1,42,18
0.1,0.22,"[49, 11]",-1,49,11
0.11,0.22,"[38, 22]",-1,38,22
0.12,0.22,"[2, 7, 9, 38, 4]",-1,15,45
0.13,0.22,"[6, 54]",-1,6,54
0.14,0.22,"[21, 23, 16]",-1,37,23
0.15,0.22,[60],-1,60,0
0.16,0.22,"[7, 18, 8, 20, 7]",-1,22,38
0.17,0.22,"[8, 52]",-1,8,52
0.18,0.22,"[4, 9, 12, 35]",-1,16,44
0.19,0.22,"[45, 15]",-1,45,15
0.2,0.22,[60],-1,60,0
0.21,0.22,"[22, 19, 7, 10, 2]",-1,31,29
0.22,0.22,[60],-1,60,0
0.23,0.22,[60],-1,60,0
0.24,0.22,"[26, 34]",-1,26,34
0.25,0.22,[60],-1,60,0
0.26,0.22,[60],-1,60,0
0.27,0.22,"[44, 16]",-1,44,16
0.28,0.22,"[11, 36, 13]",-1,24,36
0.29,0.22,"[43, 17]",-1,43,17
0.3,0.22,"[13, 14, 30, 3]",-1,43,17
0.31,0.22,"[30, 23, 7]",-1,37,23
0.22,0.32,[60],-1,60,0
0.33,0.22,"[18, 10, 10, 11, 2, 9]",-1,30,30
0.34,0.22,"[16, 34, 10]",-1,26,34
0.35,0.22,"[32, 28]",-1,32,28
0.36,0.22,"[17, 15, 12, 16]",-1,29,31
0.37,0.22,"[24, 5, 10, 5, 16]",-1,50,10
0.38,0.22,"[57, 3]",-1,57,3
0.39,0.22,"[18, 24, 16, 2]",-1,34,26
0.4,0.22,"[13, 8, 16, 10, 13]",-1,42,18
0.41,0.22,"[40, 20]",-1,40,20
0.42,0.22,"[30, 30]",-1,30,30
0.43,0.22,"[9, 20, 31]",-1,40,20
0.44,0.22,[53],1,53,0
0.45,0.22,"[4, 1, 45, 10]",-1,49,11
0.46,0.22,"[7, 39, 3, 11]",-1,10,50
0.22,0.47,"[54, 6]",-1,54,6
0.48,0.22,"[41, 19]",-1,41,19
0.49,0.22,"[54, 1, 5]",-1,59,1
0.5,0.22,"[2, 20, 11, 27]",-1,13,47
0.51,0.22,"[5, 54, 1]",-1,6,54
0.52,0.22,[51],1,51,0
0.53,0.22,"[7, 53]",-1,7,53
0.54,0.22,"[12, 48]",-1,12,48
0.55,0.22,[48],1,48,0
0.56,0.22,[45],1,45,0
0.57,0.22,"[2, 3, 12, 7, 10, 5, 18]",1,42,15
0.58,0.22,"[14, 10, 28]",1,42,10
0.59,0.22,[41],1,41,0
0.6,0.22,"[2, 32, 25, 1]",-1,27,33
0.61,0.22,[40],1,40,0
0.62,0.22,"[22, 1, 22]",1,44,1
0.63,0.22,"[31, 2, 9]",1,40,2
0.64,0.22,"[11, 3, 11, 26, 9]",-1,31,29
0.65,0.22,[38],1,38,0
0.66,0.22,"[24, 36]",-1,24,36
